Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,12.0,12.0,8.0,10.0,25.0,10.0,10.0,12.428571428571429
2,12.0,12.0,8.0,10.0,20.0,34.0,10.0,15.142857142857142
3,48.0,12.0,13.0,8.0,10.0,13.0,9.0,16.142857142857142
4,14.0,10.0,10.0,13.0,31.0,14.0,12.0,14.857142857142858
5,28.0,10.0,8.0,10.0,14.0,16.0,10.0,13.714285714285714
6,11.0,32.0,13.0,8.0,10.0,12.0,10.0,13.714285714285714
7,33.0,10.0,73.0,11.0,11.0,9.0,13.0,22.857142857142858
8,11.0,10.0,51.0,11.0,18.0,8.0,12.0,17.285714285714285
9,12.0,9.0,10.0,10.0,11.0,11.0,11.0,10.571428571428571
10,12.0,55.0,13.0,10.0,10.0,13.0,10.0,17.571428571428573
11,11.0,10.0,11.0,12.0,19.0,12.0,10.0,12.142857142857142
12,10.0,15.0,10.0,12.0,10.0,22.0,11.0,12.857142857142858
13,19.0,25.0,30.0,14.0,43.0,8.0,11.0,21.428571428571427
14,16.0,11.0,10.0,15.0,11.0,10.0,10.0,11.857142857142858
15,128.0,14.0,28.0,474.0,80.0,13.0,10.0,106.71428571428571
16,21.0,18.0,13.0,1000.0,16.0,11.0,15.0,156.28571428571428
17,255.0,22.0,14.0,1000.0,94.0,9.0,53.0,206.71428571428572
18,296.0,14.0,11.0,10.0,41.0,71.0,11.0,64.85714285714286
19,312.0,53.0,12.0,68.0,19.0,213.0,12.0,98.42857142857143
20,93.0,10.0,14.0,14.0,154.0,13.0,12.0,44.285714285714285
21,159.0,75.0,10.0,14.0,42.0,198.0,38.0,76.57142857142857
22,11.0,53.0,29.0,20.0,110.0,338.0,20.0,83.0
23,19.0,131.0,21.0,18.0,72.0,11.0,62.0,47.714285714285715
24,129.0,88.0,52.0,13.0,195.0,10.0,27.0,73.42857142857143
25,188.0,67.0,12.0,269.0,25.0,11.0,80.0,93.14285714285714
26,67.0,112.0,63.0,14.0,64.0,194.0,53.0,81.0
27,86.0,31.0,52.0,82.0,237.0,87.0,19.0,84.85714285714286
28,156.0,43.0,13.0,47.0,109.0,75.0,90.0,76.14285714285714
29,252.0,56.0,14.0,113.0,63.0,68.0,108.0,96.28571428571429
30,109.0,114.0,128.0,21.0,235.0,143.0,81.0,118.71428571428571
31,66.0,14.0,54.0,63.0,43.0,73.0,75.0,55.42857142857143
32,20.0,207.0,38.0,71.0,84.0,13.0,88.0,74.42857142857143
33,16.0,137.0,59.0,66.0,198.0,52.0,30.0,79.71428571428571
34,71.0,124.0,19.0,84.0,249.0,45.0,29.0,88.71428571428571
35,99.0,120.0,102.0,57.0,53.0,98.0,145.0,96.28571428571429
36,16.0,156.0,141.0,74.0,49.0,148.0,81.0,95.0
37,81.0,168.0,119.0,69.0,139.0,23.0,107.0,100.85714285714286
38,104.0,70.0,95.0,69.0,103.0,108.0,96.0,92.14285714285714
39,39.0,54.0,140.0,312.0,46.0,124.0,252.0,138.14285714285714
40,53.0,88.0,108.0,94.0,50.0,31.0,74.0,71.14285714285714
41,87.0,86.0,79.0,97.0,146.0,88.0,91.0,96.28571428571429
42,90.0,24.0,191.0,66.0,236.0,161.0,94.0,123.14285714285714
43,126.0,377.0,86.0,294.0,85.0,23.0,74.0,152.14285714285714
44,8.0,153.0,127.0,124.0,89.0,75.0,58.0,90.57142857142857
45,77.0,114.0,101.0,91.0,217.0,88.0,95.0,111.85714285714286
46,168.0,139.0,89.0,143.0,101.0,61.0,89.0,112.85714285714286
47,30.0,108.0,200.0,127.0,161.0,196.0,77.0,128.42857142857142
48,95.0,145.0,75.0,148.0,80.0,118.0,14.0,96.42857142857143
49,57.0,163.0,34.0,141.0,166.0,55.0,78.0,99.14285714285714
50,13.0,134.0,70.0,88.0,119.0,84.0,121.0,89.85714285714286
51,214.0,26.0,168.0,90.0,76.0,90.0,72.0,105.14285714285714
52,74.0,145.0,108.0,82.0,132.0,291.0,78.0,130.0
53,25.0,130.0,101.0,149.0,98.0,23.0,209.0,105.0
54,91.0,146.0,102.0,201.0,107.0,84.0,85.0,116.57142857142857
55,105.0,152.0,112.0,70.0,210.0,110.0,231.0,141.42857142857142
56,28.0,353.0,80.0,85.0,189.0,80.0,338.0,164.71428571428572
57,94.0,105.0,73.0,148.0,65.0,307.0,137.0,132.71428571428572
