Epoch time step,Epoch number,Episode reward
400,1,12.0
800,2,12.0
1200,3,48.0
1600,4,14.0
2000,5,28.0
2400,6,11.0
2800,7,21.0
3200,8,9.0
3600,9,11.0
4000,10,10.0
4400,11,8.0
4800,12,10.0
5200,13,14.0
5600,14,19.0
6000,15,16.0
6400,16,12.0
6800,17,70.0
7200,18,13.0
7600,19,8.0
8000,20,16.0
8400,21,15.0
8800,22,24.0
9200,23,300.0
9600,24,26.0
10000,25,10.0
10400,26,215.0
10800,27,18.0
11200,28,138.0
11600,29,141.0
12000,30,90.0
12400,31,116.0
12800,32,319.0
13200,33,109.0
13600,34,19.0
14000,35,19.0
14400,36,74.0
14800,37,108.0
15200,38,90.0
15600,39,91.0
16000,40,58.0
16400,41,149.0
16800,42,126.0
17200,43,69.0
17600,44,99.0
18000,45,107.0
18400,46,88.0
18800,47,124.0
19200,48,84.0
19600,49,149.0
20000,50,92.0
20400,51,178.0
20800,52,114.0
21200,53,115.0
21600,54,150.0
22000,55,107.0
22400,56,87.0
22800,57,60.0
23200,58,675.0
23600,59,164.0
24000,60,141.0
24400,61,77.0
24800,62,129.0
25200,63,298.0
25600,64,133.0
26000,65,137.0
26400,66,165.0
26800,67,129.0
27200,68,167.0
27600,69,135.0
28000,70,173.0
28400,71,200.0
28800,72,143.0
29200,73,266.0
29600,74,159.0
30000,75,110.0
30400,76,147.0
30800,77,34.0
31200,78,100.0
31600,79,112.0
32000,80,193.0
32400,81,120.0
32800,82,773.0
33200,83,233.0
33600,84,254.0
34000,85,399.0
34400,86,119.0
34800,87,124.0
35200,88,120.0
35600,89,102.0
36000,90,168.0
36400,91,113.0
36800,92,154.0
37200,93,185.0
37600,94,195.0
38000,95,102.0
38400,96,174.0
38800,97,131.0
39200,98,286.0
39600,99,221.0
40000,100,113.0
