Epoch time step,Epoch number,Episode reward
400,1,12.0
800,2,12.0
1200,3,12.0
1600,4,10.0
2000,5,10.0
2400,6,32.0
2800,7,10.0
3200,8,10.0
3600,9,9.0
4000,10,55.0
4400,11,10.0
4800,12,15.0
5200,13,25.0
5600,14,11.0
6000,15,14.0
6400,16,18.0
6800,17,10.0
7200,18,24.0
7600,19,21.0
8000,20,13.0
8400,21,10.0
8800,22,26.0
9200,23,147.0
9600,24,15.0
10000,25,18.0
10400,26,16.0
10800,27,139.0
11200,28,99.0
11600,29,121.0
12000,30,106.0
12400,31,13.0
12800,32,93.0
13200,33,115.0
13600,34,185.0
14000,35,90.0
14400,36,95.0
14800,37,65.0
15200,38,106.0
15600,39,25.0
16000,40,228.0
16400,41,142.0
16800,42,175.0
17200,43,16.0
17600,44,196.0
18000,45,110.0
18400,46,302.0
18800,47,154.0
19200,48,105.0
19600,49,94.0
20000,50,16.0
20400,51,211.0
20800,52,129.0
21200,53,135.0
21600,54,154.0
22000,55,120.0
22400,56,103.0
22800,57,159.0
23200,58,118.0
23600,59,110.0
24000,60,144.0
24400,61,134.0
24800,62,154.0
25200,63,273.0
25600,64,144.0
26000,65,117.0
26400,66,170.0
26800,67,121.0
27200,68,122.0
27600,69,127.0
28000,70,145.0
28400,71,110.0
28800,72,110.0
29200,73,102.0
29600,74,124.0
30000,75,114.0
30400,76,147.0
30800,77,107.0
31200,78,129.0
31600,79,190.0
32000,80,149.0
32400,81,148.0
32800,82,118.0
33200,83,120.0
33600,84,107.0
34000,85,83.0
34400,86,179.0
34800,87,230.0
35200,88,175.0
35600,89,126.0
36000,90,134.0
36400,91,118.0
36800,92,106.0
37200,93,123.0
37600,94,82.0
38000,95,118.0
38400,96,155.0
38800,97,316.0
39200,98,105.0
39600,99,103.0
40000,100,122.0
