Epoch time step,Epoch number,Episode reward
400,1,25.0
800,2,20.0
1200,3,10.0
1600,4,31.0
2000,5,14.0
2400,6,10.0
2800,7,11.0
3200,8,10.0
3600,9,8.0
4000,10,10.0
4400,11,10.0
4800,12,13.0
5200,13,11.0
5600,14,28.0
6000,15,8.0
6400,16,10.0
6800,17,10.0
7200,18,12.0
7600,19,31.0
8000,20,53.0
8400,21,15.0
8800,22,12.0
9200,23,11.0
9600,24,126.0
10000,25,11.0
10400,26,224.0
10800,27,45.0
11200,28,64.0
11600,29,156.0
12000,30,87.0
12400,31,68.0
12800,32,54.0
13200,33,121.0
13600,34,167.0
14000,35,73.0
14400,36,88.0
14800,37,15.0
15200,38,74.0
15600,39,144.0
16000,40,19.0
16400,41,108.0
16800,42,135.0
17200,43,91.0
17600,44,91.0
18000,45,71.0
18400,46,110.0
18800,47,57.0
19200,48,66.0
19600,49,95.0
20000,50,17.0
20400,51,110.0
20800,52,94.0
21200,53,128.0
21600,54,100.0
22000,55,107.0
22400,56,161.0
22800,57,142.0
23200,58,270.0
23600,59,330.0
24000,60,184.0
24400,61,122.0
24800,62,142.0
25200,63,122.0
25600,64,119.0
26000,65,99.0
26400,66,131.0
26800,67,101.0
27200,68,158.0
27600,69,180.0
28000,70,275.0
28400,71,120.0
28800,72,101.0
29200,73,104.0
29600,74,171.0
30000,75,133.0
30400,76,92.0
30800,77,338.0
31200,78,181.0
31600,79,311.0
32000,80,98.0
32400,81,105.0
32800,82,120.0
33200,83,115.0
33600,84,218.0
34000,85,169.0
34400,86,142.0
34800,87,107.0
35200,88,129.0
35600,89,100.0
36000,90,132.0
36400,91,86.0
36800,92,174.0
37200,93,183.0
37600,94,134.0
38000,95,136.0
38400,96,90.0
38800,97,168.0
39200,98,517.0
39600,99,429.0
40000,100,227.0
