Epoch time step,Epoch number,Episode reward
400,1,10.0
800,2,34.0
1200,3,13.0
1600,4,14.0
2000,5,16.0
2400,6,12.0
2800,7,9.0
3200,8,8.0
3600,9,11.0
4000,10,13.0
4400,11,12.0
4800,12,22.0
5200,13,8.0
5600,14,10.0
6000,15,13.0
6400,16,11.0
6800,17,9.0
7200,18,71.0
7600,19,213.0
8000,20,13.0
8400,21,198.0
8800,22,338.0
9200,23,11.0
9600,24,10.0
10000,25,11.0
10400,26,194.0
10800,27,87.0
11200,28,75.0
11600,29,68.0
12000,30,143.0
12400,31,73.0
12800,32,15.0
13200,33,79.0
13600,34,15.0
14000,35,73.0
14400,36,120.0
14800,37,9.0
15200,38,11.0
15600,39,76.0
16000,40,122.0
16400,41,195.0
16800,42,122.0
17200,43,132.0
17600,44,76.0
18000,45,74.0
18400,46,164.0
18800,47,109.0
19200,48,196.0
19600,49,141.0
20000,50,175.0
20400,51,124.0
20800,52,115.0
21200,53,219.0
21600,54,117.0
22000,55,204.0
22400,56,128.0
22800,57,152.0
23200,58,125.0
23600,59,140.0
24000,60,88.0
24400,61,137.0
24800,62,106.0
25200,63,192.0
25600,64,143.0
26000,65,179.0
26400,66,115.0
26800,67,116.0
27200,68,104.0
27600,69,87.0
28000,70,136.0
28400,71,113.0
28800,72,102.0
29200,73,116.0
29600,74,17.0
30000,75,33.0
30400,76,19.0
30800,77,112.0
31200,78,177.0
31600,79,162.0
32000,80,220.0
32400,81,165.0
32800,82,165.0
33200,83,117.0
33600,84,98.0
34000,85,93.0
34400,86,97.0
34800,87,132.0
35200,88,15.0
35600,89,95.0
36000,90,143.0
36400,91,159.0
36800,92,143.0
37200,93,121.0
37600,94,116.0
38000,95,58.0
38400,96,100.0
38800,97,115.0
39200,98,171.0
39600,99,132.0
40000,100,146.0
