Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,4,4,4,4,4,4,4,4.0
2,4,4,3,4,4,4,4,3.857142857142857
3,4,4,3,4,4,4,4,3.857142857142857
4,4,4,3,4,4,4,4,3.857142857142857
5,4,4,4,4,4,4,4,4.0
6,4,4,4,4,4,4,4,4.0
7,4,4,4,4,4,4,4,4.0
8,4,4,4,4,4,4,4,4.0
9,4,4,4,4,4,4,4,4.0
10,4,4,4,4,4,4,4,4.0
11,4,4,3,4,4,4,3,3.7142857142857144
12,3,4,3,4,4,4,3,3.5714285714285716
13,3,4,4,3,4,4,3,3.5714285714285716
14,3,4,5,3,4,4,3,3.7142857142857144
15,3,5,5,3,4,4,3,3.857142857142857
16,3,5,4,3,4,4,3,3.7142857142857144
17,3,5,4,3,4,4,3,3.7142857142857144
18,3,5,4,3,4,4,3,3.7142857142857144
19,3,5,4,3,4,4,3,3.7142857142857144
20,4,5,3,3,4,4,3,3.7142857142857144
21,4,5,3,3,4,4,3,3.7142857142857144
22,4,5,3,3,4,4,3,3.7142857142857144
23,4,5,3,3,4,4,3,3.7142857142857144
24,4,5,3,3,4,4,3,3.7142857142857144
25,4,5,3,4,4,4,3,3.857142857142857
26,3,5,3,3,4,4,3,3.5714285714285716
27,3,5,3,3,4,4,3,3.5714285714285716
28,3,6,3,3,4,5,3,3.857142857142857
29,3,6,4,3,4,5,3,4.0
30,3,6,4,3,4,5,3,4.0
31,4,6,4,3,4,4,3,4.0
32,4,6,4,3,4,4,3,4.0
33,3,6,4,4,4,3,3,3.857142857142857
34,3,6,4,4,4,3,3,3.857142857142857
35,3,6,5,4,4,3,3,4.0
36,3,6,5,4,4,3,3,4.0
37,3,6,6,5,3,3,3,4.142857142857143
38,3,6,6,5,3,3,3,4.142857142857143
39,3,6,6,5,3,3,3,4.142857142857143
40,3,6,6,5,3,3,3,4.142857142857143
41,3,6,6,5,3,3,3,4.142857142857143
42,3,6,6,6,3,3,3,4.285714285714286
43,3,6,6,6,3,3,3,4.285714285714286
44,3,6,5,6,3,3,3,4.142857142857143
45,3,7,5,6,3,3,3,4.285714285714286
46,3,7,5,6,3,3,3,4.285714285714286
47,3,7,6,6,3,3,3,4.428571428571429
48,3,7,6,5,3,2,3,4.142857142857143
49,3,7,6,5,3,2,3,4.142857142857143
50,3,7,6,5,3,2,3,4.142857142857143
51,3,8,6,5,3,2,3,4.285714285714286
52,3,8,7,5,3,1,4,4.428571428571429
53,2,8,7,5,3,1,4,4.285714285714286
54,2,8,7,5,3,1,4,4.285714285714286
55,2,8,7,5,3,1,4,4.285714285714286
56,2,8,7,4,3,1,4,4.142857142857143
57,2,9,7,4,3,1,4,4.285714285714286
58,2,9,7,4,3,1,4,4.285714285714286
59,2,9,7,4,2,1,4,4.142857142857143
60,2,8,7,4,2,1,4,4.0
61,2,8,7,3,2,1,4,3.857142857142857
62,2,8,7,3,2,1,4,3.857142857142857
63,2,8,7,3,1,1,4,3.7142857142857144
64,2,8,7,3,1,1,4,3.7142857142857144
65,2,8,7,3,1,1,3,3.5714285714285716
66,2,8,7,3,1,1,3,3.5714285714285716
67,2,8,7,3,1,1,3,3.5714285714285716
68,3,8,7,3,1,1,3,3.7142857142857144
69,3,8,7,3,1,1,3,3.7142857142857144
70,3,8,7,3,1,1,3,3.7142857142857144
71,3,8,7,3,1,1,3,3.7142857142857144
72,4,8,7,3,1,1,3,3.857142857142857
73,4,8,7,3,1,1,3,3.857142857142857
74,4,8,7,3,1,1,3,3.857142857142857
75,4,7,7,3,1,1,3,3.7142857142857144
76,4,7,7,3,1,1,3,3.7142857142857144
77,4,7,7,3,1,1,2,3.5714285714285716
78,4,7,7,3,1,1,2,3.5714285714285716
79,4,7,7,3,1,1,2,3.5714285714285716
80,4,7,7,3,1,1,2,3.5714285714285716
81,4,7,7,3,1,1,2,3.5714285714285716
82,4,7,7,2,1,1,2,3.4285714285714284
83,4,8,7,2,1,1,2,3.5714285714285716
84,3,8,7,2,1,1,2,3.4285714285714284
85,3,8,7,2,1,1,2,3.4285714285714284
86,3,8,7,2,1,1,2,3.4285714285714284
87,3,8,7,2,1,1,1,3.2857142857142856
88,3,8,7,2,1,1,1,3.2857142857142856
89,3,8,7,2,1,2,1,3.4285714285714284
90,3,8,7,2,1,2,1,3.4285714285714284
91,3,8,7,2,1,2,1,3.4285714285714284
92,3,8,7,2,1,2,1,3.4285714285714284
93,3,8,7,2,1,2,1,3.4285714285714284
94,3,8,7,2,1,2,2,3.5714285714285716
95,3,8,7,2,1,2,2,3.5714285714285716
96,3,8,7,2,1,1,2,3.4285714285714284
97,3,8,7,2,1,1,2,3.4285714285714284
98,4,8,7,2,1,1,2,3.5714285714285716
99,4,8,7,2,2,1,2,3.7142857142857144
100,4,8,8,2,2,1,2,3.857142857142857
