Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,6,6,6,6,6,6,6,6.0
2,6,6,6,6,6,6,6,6.0
3,6,6,6,6,6,6,6,6.0
4,6,6,6,6,6,6,6,6.0
5,6,6,6,6,6,6,6,6.0
6,6,6,6,6,6,6,5,5.857142857142857
7,6,6,6,7,5,6,5,5.857142857142857
8,6,5,6,7,5,6,5,5.714285714285714
9,7,5,6,7,5,5,5,5.714285714285714
10,6,5,6,7,5,5,5,5.571428571428571
11,6,5,6,7,5,5,5,5.571428571428571
12,6,5,6,7,4,5,5,5.428571428571429
13,6,5,6,7,4,5,5,5.428571428571429
14,5,4,6,7,4,5,5,5.142857142857143
15,5,4,6,7,3,4,4,4.714285714285714
16,5,4,6,7,4,4,4,4.857142857142857
17,5,4,6,7,4,4,4,4.857142857142857
18,5,4,6,7,4,5,4,5.0
19,5,4,6,7,3,5,4,4.857142857142857
20,5,4,6,7,2,5,4,4.714285714285714
21,4,4,6,6,2,5,4,4.428571428571429
22,4,4,6,6,2,6,4,4.571428571428571
23,4,4,7,6,1,6,4,4.571428571428571
24,3,4,7,6,1,6,4,4.428571428571429
25,3,4,7,6,1,5,4,4.285714285714286
26,3,4,7,6,1,5,4,4.285714285714286
27,3,4,8,6,1,5,4,4.428571428571429
28,3,4,8,6,1,5,4,4.428571428571429
29,2,4,8,6,1,5,4,4.285714285714286
30,2,4,8,6,1,5,4,4.285714285714286
31,2,4,7,6,1,5,4,4.142857142857143
32,2,4,7,6,1,5,4,4.142857142857143
33,2,4,7,6,1,5,4,4.142857142857143
34,2,4,6,6,1,5,4,4.0
35,2,4,6,6,1,5,4,4.0
36,2,4,6,6,1,5,4,4.0
37,2,5,6,6,1,5,4,4.142857142857143
38,3,5,6,6,1,5,4,4.285714285714286
39,3,5,6,7,1,5,4,4.428571428571429
40,3,5,7,7,1,6,4,4.714285714285714
41,3,5,7,8,1,6,5,5.0
42,3,5,7,8,1,6,5,5.0
43,2,6,7,8,1,7,5,5.142857142857143
44,2,6,7,8,1,7,5,5.142857142857143
45,2,6,8,8,1,7,5,5.285714285714286
46,3,6,8,8,1,7,5,5.428571428571429
47,3,6,7,8,1,7,5,5.285714285714286
48,3,6,7,9,1,7,5,5.428571428571429
49,3,7,7,9,1,7,5,5.571428571428571
50,3,7,7,8,2,7,5,5.571428571428571
51,3,7,7,8,2,7,5,5.571428571428571
52,3,7,7,8,2,6,5,5.428571428571429
53,3,7,7,9,2,6,4,5.428571428571429
54,3,7,7,9,2,6,4,5.428571428571429
55,3,7,7,9,2,6,4,5.428571428571429
56,3,7,8,9,2,6,4,5.571428571428571
57,3,7,8,8,2,6,4,5.428571428571429
58,3,7,8,8,2,6,4,5.428571428571429
59,3,7,8,8,2,6,4,5.428571428571429
60,3,7,8,8,3,6,4,5.571428571428571
61,2,7,8,8,3,6,4,5.428571428571429
62,2,7,8,8,3,6,4,5.428571428571429
63,2,8,8,8,3,6,4,5.571428571428571
64,2,8,8,8,4,6,4,5.714285714285714
65,2,8,8,8,4,5,4,5.571428571428571
66,2,9,8,8,4,5,4,5.714285714285714
67,2,9,8,8,4,5,4,5.714285714285714
68,2,9,8,8,4,5,4,5.714285714285714
69,2,9,8,7,4,5,4,5.571428571428571
70,2,9,8,7,4,5,4,5.571428571428571
71,2,9,8,7,4,5,4,5.571428571428571
72,2,9,8,7,4,5,4,5.571428571428571
73,2,9,7,7,4,5,4,5.428571428571429
74,2,9,7,7,4,5,4,5.428571428571429
75,2,9,7,6,4,5,4,5.285714285714286
76,2,9,7,6,4,5,4,5.285714285714286
77,2,9,7,6,4,5,4,5.285714285714286
78,2,9,7,6,3,5,4,5.142857142857143
79,2,9,7,6,3,5,4,5.142857142857143
80,2,9,7,6,3,5,4,5.142857142857143
81,2,9,7,6,3,4,4,5.0
82,2,9,7,6,3,4,5,5.142857142857143
83,2,9,7,6,3,4,5,5.142857142857143
84,2,9,7,6,3,4,5,5.142857142857143
85,2,10,7,6,3,4,5,5.285714285714286
86,3,10,7,6,3,4,5,5.428571428571429
87,3,10,7,6,3,4,5,5.428571428571429
88,3,10,7,6,3,4,5,5.428571428571429
89,3,10,8,6,3,4,5,5.571428571428571
90,3,10,8,6,3,4,5,5.571428571428571
91,3,10,8,6,3,4,5,5.571428571428571
92,3,11,8,6,2,4,5,5.571428571428571
93,3,11,8,6,2,4,4,5.428571428571429
94,2,11,7,6,2,4,4,5.142857142857143
95,2,11,7,6,2,4,4,5.142857142857143
96,2,11,7,6,2,5,4,5.285714285714286
97,2,11,7,6,2,5,4,5.285714285714286
98,2,11,7,6,3,5,4,5.428571428571429
99,2,11,7,6,3,5,5,5.571428571428571
100,2,11,7,6,3,5,5,5.571428571428571
