Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,7,7,7,7,7,7,7,7.0
2,7,7,7,7,7,7,7,7.0
3,7,6,6,7,7,7,7,6.714285714285714
4,7,6,6,7,7,7,7,6.714285714285714
5,7,5,6,7,7,7,8,6.714285714285714
6,7,5,6,7,7,7,8,6.714285714285714
7,7,5,6,7,7,7,8,6.714285714285714
8,7,5,6,7,7,7,8,6.714285714285714
9,7,5,6,7,7,7,8,6.714285714285714
10,7,5,6,7,7,7,8,6.714285714285714
11,7,4,6,7,6,7,8,6.428571428571429
12,7,4,6,6,6,7,8,6.285714285714286
13,7,4,6,6,6,7,8,6.285714285714286
14,7,3,6,6,6,7,9,6.285714285714286
15,7,3,6,6,6,7,9,6.285714285714286
16,7,3,6,6,6,7,9,6.285714285714286
17,7,3,6,6,6,7,9,6.285714285714286
18,8,3,6,6,6,7,9,6.428571428571429
19,8,2,6,6,6,7,9,6.285714285714286
20,8,2,6,7,6,7,9,6.428571428571429
21,8,2,6,7,6,7,9,6.428571428571429
22,7,2,6,7,6,6,8,6.0
23,7,2,6,7,6,6,8,6.0
24,7,3,7,7,6,6,8,6.285714285714286
25,7,3,7,7,6,6,8,6.285714285714286
26,8,3,7,7,6,6,9,6.571428571428571
27,8,3,7,8,6,6,9,6.714285714285714
28,8,3,6,8,6,6,9,6.571428571428571
29,8,3,6,8,6,6,9,6.571428571428571
30,8,3,6,8,6,7,9,6.714285714285714
31,8,3,6,8,6,7,9,6.714285714285714
32,8,2,6,8,6,7,9,6.571428571428571
33,8,2,6,8,5,7,9,6.428571428571429
34,8,2,6,8,5,7,9,6.428571428571429
35,8,2,6,8,5,7,9,6.428571428571429
36,8,2,7,8,5,7,9,6.571428571428571
37,8,1,7,8,5,7,9,6.428571428571429
38,8,1,7,7,4,7,9,6.142857142857143
39,8,1,7,7,4,7,9,6.142857142857143
40,8,1,7,7,4,7,9,6.142857142857143
41,8,1,7,7,4,7,9,6.142857142857143
42,7,1,7,7,4,7,9,6.0
43,7,1,7,6,4,7,9,5.857142857142857
44,7,1,7,6,4,7,9,5.857142857142857
45,7,1,7,6,4,6,9,5.714285714285714
46,7,1,7,6,4,6,9,5.714285714285714
47,7,1,7,6,3,6,9,5.571428571428571
48,7,2,7,6,3,6,9,5.714285714285714
49,7,2,7,6,3,6,9,5.714285714285714
50,7,2,7,6,3,6,9,5.714285714285714
51,7,2,8,6,3,6,9,5.857142857142857
52,7,2,8,6,3,6,9,5.857142857142857
53,7,2,8,6,3,6,9,5.857142857142857
54,7,1,8,6,3,6,9,5.714285714285714
55,7,1,8,6,3,6,9,5.714285714285714
56,7,1,8,6,3,6,9,5.714285714285714
57,7,1,8,6,3,6,9,5.714285714285714
58,7,1,8,6,3,5,10,5.714285714285714
59,7,1,8,6,3,5,10,5.714285714285714
60,7,1,8,6,3,5,10,5.714285714285714
61,7,1,8,6,3,5,10,5.714285714285714
62,7,1,8,6,3,5,10,5.714285714285714
63,7,1,7,6,3,5,10,5.571428571428571
64,7,1,7,6,3,5,10,5.571428571428571
65,7,1,7,6,3,5,10,5.571428571428571
66,7,1,7,6,2,5,10,5.428571428571429
67,7,1,7,6,2,5,10,5.428571428571429
68,7,1,8,6,2,5,10,5.571428571428571
69,7,1,8,6,2,5,10,5.571428571428571
70,7,1,8,6,2,5,10,5.571428571428571
71,7,1,8,6,2,5,10,5.571428571428571
72,7,1,8,6,1,5,10,5.428571428571429
73,7,1,8,6,1,5,10,5.428571428571429
74,7,1,7,6,1,5,10,5.285714285714286
75,7,1,7,6,1,5,10,5.285714285714286
76,7,1,7,6,1,5,10,5.285714285714286
77,7,1,7,6,1,5,10,5.285714285714286
78,7,1,7,6,1,5,10,5.285714285714286
79,7,1,7,6,1,4,10,5.142857142857143
80,7,1,6,6,1,4,10,5.0
81,7,1,6,6,1,4,10,5.0
82,7,1,6,6,1,4,10,5.0
83,7,1,6,6,1,4,10,5.0
84,7,1,6,6,1,4,10,5.0
85,7,1,6,6,1,3,10,4.857142857142857
86,7,1,6,6,1,3,10,4.857142857142857
87,7,1,6,6,1,3,10,4.857142857142857
88,7,1,6,6,1,3,10,4.857142857142857
89,7,1,6,6,1,3,10,4.857142857142857
90,7,1,6,7,1,3,10,5.0
91,7,1,6,7,1,3,10,5.0
92,6,1,6,7,1,3,10,4.857142857142857
93,6,1,6,7,1,3,10,4.857142857142857
94,6,1,6,7,1,3,10,4.857142857142857
95,6,1,6,7,1,3,10,4.857142857142857
96,6,1,6,7,1,3,10,4.857142857142857
97,6,1,6,7,1,3,10,4.857142857142857
98,6,1,6,7,1,3,10,4.857142857142857
99,6,1,6,7,1,3,10,4.857142857142857
100,6,1,6,7,1,3,10,4.857142857142857
