Epoch time step,Epoch number,Episode reward,N steps
400,1,-430.0,5
800,2,-190.0,5
1200,3,-120.0,5
1600,4,-145.0,5
2000,5,-154.0,5
2400,6,-180.0,5
2800,7,-206.0,5
3200,8,-105.0,5
3600,9,-202.0,5
4000,10,-156.0,5
4400,11,-404.0,5
4800,12,-172.0,5
5200,13,-162.0,5
5600,14,-159.0,5
6000,15,-146.0,5
6400,16,-415.0,5
6800,17,-123.0,5
7200,18,-145.0,5
7600,19,-483.0,5
8000,20,-163.0,5
8400,21,-176.0,5
8800,22,-277.0,5
9200,23,-181.0,5
9600,24,-292.0,5
10000,25,-252.0,5
10400,26,-374.0,5
10800,27,-317.0,5
11200,28,-200.0,5
11600,29,-341.0,5
12000,30,-448.0,5
12400,31,-328.0,5
12800,32,-349.0,5
13200,33,-204.0,5
13600,34,-399.0,5
14000,35,-257.0,5
14400,36,-438.0,5
14800,37,-294.0,5
15200,38,-200.0,5
15600,39,-198.0,5
16000,40,-321.0,5
16400,41,-273.0,5
16800,42,-215.0,5
17200,43,-112.0,5
17600,44,-881.0,5
18000,45,-123.0,5
18400,46,-220.0,6
18800,47,-178.0,6
19200,48,-588.0,6
19600,49,-266.0,6
20000,50,-203.0,6
20400,51,-242.0,6
20800,52,-187.0,6
21200,53,-222.0,6
21600,54,-1000.0,6
22000,55,-412.0,6
22400,56,-465.0,6
22800,57,-417.0,6
23200,58,-420.0,6
23600,59,-1000.0,6
24000,60,-428.0,6
24400,61,-870.0,6
24800,62,-436.0,6
25200,63,-1000.0,6
25600,64,-1000.0,6
26000,65,-839.0,6
26400,66,-548.0,6
26800,67,-603.0,6
27200,68,-554.0,6
27600,69,-545.0,6
28000,70,-1000.0,6
28400,71,-687.0,6
28800,72,-369.0,6
29200,73,-302.0,6
29600,74,-197.0,6
30000,75,-253.0,6
30400,76,-216.0,6
30800,77,-168.0,6
31200,78,-271.0,6
31600,79,-528.0,6
32000,80,-266.0,6
32400,81,-459.0,6
32800,82,-268.0,6
33200,83,-303.0,6
33600,84,-170.0,6
34000,85,-193.0,6
34400,86,-121.0,6
34800,87,-211.0,6
35200,88,-278.0,6
35600,89,-204.0,6
36000,90,-130.0,6
36400,91,-159.0,6
36800,92,-181.0,6
37200,93,-322.0,6
37600,94,-151.0,6
38000,95,-220.0,6
38400,96,-153.0,6
38800,97,-240.0,6
39200,98,-223.0,6
39600,99,-315.0,6
40000,100,-465.0,6
