Epoch time step,Epoch number,Episode reward,N steps
3000,1,-1000.0,4
6000,2,-1000.0,4
9000,3,-1000.0,4
12000,4,-1000.0,4
15000,5,-1000.0,4
18000,6,-1000.0,4
21000,7,-1000.0,4
24000,8,-1000.0,4
27000,9,-1000.0,4
30000,10,-1000.0,4
33000,11,-1000.0,4
36000,12,-1000.0,4
39000,13,-1000.0,4
42000,14,-1000.0,4
45000,15,-110.0,4
48000,16,-1000.0,4
51000,17,-165.0,4
54000,18,-169.0,4
57000,19,-1000.0,4
60000,20,-1000.0,4
63000,21,-1000.0,4
66000,22,-127.0,4
69000,23,-1000.0,4
72000,24,-1000.0,4
75000,25,-1000.0,3
78000,26,-1000.0,3
81000,27,-1000.0,3
84000,28,-229.0,3
87000,29,-1000.0,3
90000,30,-1000.0,3
93000,31,-1000.0,3
96000,32,-166.0,3
99000,33,-251.0,2
102000,34,-259.0,2
105000,35,-1000.0,2
108000,36,-146.0,2
111000,37,-1000.0,2
114000,38,-263.0,2
117000,39,-1000.0,2
120000,40,-1000.0,2
123000,41,-1000.0,1
126000,42,-1000.0,1
129000,43,-150.0,1
132000,44,-1000.0,1
135000,45,-154.0,1
138000,46,-1000.0,1
141000,47,-144.0,1
144000,48,-1000.0,1
147000,49,-1000.0,1
150000,50,-726.0,1
153000,51,-1000.0,1
156000,52,-1000.0,1
159000,53,-1000.0,1
162000,54,-1000.0,1
165000,55,-1000.0,1
168000,56,-1000.0,1
171000,57,-1000.0,1
174000,58,-1000.0,1
177000,59,-367.0,1
180000,60,-1000.0,1
183000,61,-1000.0,1
186000,62,-1000.0,1
189000,63,-1000.0,1
192000,64,-1000.0,1
195000,65,-1000.0,1
198000,66,-1000.0,1
201000,67,-216.0,1
204000,68,-1000.0,1
207000,69,-1000.0,1
210000,70,-1000.0,1
213000,71,-1000.0,1
216000,72,-1000.0,1
219000,73,-1000.0,1
222000,74,-1000.0,1
225000,75,-158.0,1
228000,76,-1000.0,1
231000,77,-1000.0,1
234000,78,-1000.0,1
237000,79,-1000.0,1
240000,80,-1000.0,1
243000,81,-1000.0,1
246000,82,-1000.0,1
249000,83,-1000.0,1
252000,84,-1000.0,1
255000,85,-1000.0,1
258000,86,-1000.0,1
261000,87,-1000.0,1
264000,88,-1000.0,1
267000,89,-1000.0,1
270000,90,-1000.0,1
273000,91,-313.0,1
276000,92,-1000.0,1
279000,93,-1000.0,1
282000,94,-1000.0,1
285000,95,-1000.0,1
288000,96,-1000.0,1
291000,97,-1000.0,1
294000,98,-1000.0,1
297000,99,-1000.0,1
300000,100,-1000.0,1
