Epoch time step,Epoch number,Episode reward,N steps
400,1,8.0,6
800,2,10.0,6
1200,3,8.0,5
1600,4,8.0,5
2000,5,18.0,5
2400,6,34.0,5
2800,7,11.0,5
3200,8,74.0,5
3600,9,10.0,5
4000,10,51.0,5
4400,11,11.0,5
4800,12,22.0,5
5200,13,22.0,5
5600,14,17.0,5
6000,15,40.0,5
6400,16,56.0,5
6800,17,27.0,5
7200,18,14.0,5
7600,19,62.0,5
8000,20,34.0,5
8400,21,31.0,4
8800,22,48.0,4
9200,23,102.0,4
9600,24,40.0,4
10000,25,93.0,4
10400,26,28.0,4
10800,27,71.0,4
11200,28,100.0,4
11600,29,140.0,4
12000,30,66.0,4
12400,31,33.0,4
12800,32,120.0,4
13200,33,31.0,4
13600,34,54.0,4
14000,35,34.0,4
14400,36,66.0,4
14800,37,76.0,4
15200,38,33.0,4
15600,39,81.0,4
16000,40,33.0,4
16400,41,151.0,3
16800,42,231.0,3
17200,43,50.0,3
17600,44,73.0,3
18000,45,59.0,3
18400,46,93.0,3
18800,47,115.0,3
19200,48,71.0,3
19600,49,31.0,3
20000,50,91.0,3
20400,51,140.0,3
20800,52,187.0,3
21200,53,72.0,3
21600,54,66.0,3
22000,55,261.0,3
22400,56,41.0,3
22800,57,162.0,3
23200,58,185.0,3
23600,59,407.0,3
24000,60,113.0,3
24400,61,101.0,3
24800,62,152.0,4
25200,63,125.0,4
25600,64,266.0,4
26000,65,157.0,4
26400,66,131.0,4
26800,67,170.0,4
27200,68,104.0,4
27600,69,1000.0,5
28000,70,179.0,5
28400,71,191.0,5
28800,72,173.0,5
29200,73,133.0,5
29600,74,18.0,5
30000,75,92.0,5
30400,76,235.0,5
30800,77,142.0,5
31200,78,395.0,5
31600,79,318.0,5
32000,80,117.0,5
32400,81,203.0,5
32800,82,203.0,5
33200,83,211.0,5
33600,84,149.0,5
34000,85,186.0,5
34400,86,154.0,5
34800,87,148.0,5
35200,88,160.0,5
35600,89,109.0,6
36000,90,177.0,6
36400,91,184.0,6
36800,92,109.0,6
37200,93,106.0,6
37600,94,111.0,6
38000,95,1000.0,6
38400,96,13.0,6
38800,97,563.0,6
39200,98,105.0,6
39600,99,102.0,6
40000,100,97.0,6
