Epoch time step,Epoch number,Episode reward,N steps
400,1,10.0,6
800,2,51.0,6
1200,3,8.0,5
1600,4,10.0,4
2000,5,42.0,4
2400,6,8.0,4
2800,7,10.0,4
3200,8,8.0,4
3600,9,44.0,4
4000,10,9.0,4
4400,11,63.0,4
4800,12,81.0,4
5200,13,8.0,4
5600,14,122.0,4
6000,15,12.0,4
6400,16,40.0,4
6800,17,37.0,4
7200,18,67.0,4
7600,19,8.0,4
8000,20,68.0,4
8400,21,71.0,4
8800,22,74.0,4
9200,23,66.0,4
9600,24,50.0,4
10000,25,20.0,4
10400,26,20.0,4
10800,27,62.0,4
11200,28,86.0,4
11600,29,22.0,4
12000,30,66.0,4
12400,31,55.0,4
12800,32,91.0,4
13200,33,65.0,4
13600,34,114.0,4
14000,35,89.0,4
14400,36,65.0,4
14800,37,89.0,4
15200,38,76.0,4
15600,39,107.0,4
16000,40,38.0,4
16400,41,162.0,4
16800,42,108.0,4
17200,43,110.0,4
17600,44,70.0,4
18000,45,99.0,4
18400,46,58.0,4
18800,47,87.0,4
19200,48,72.0,4
19600,49,82.0,4
20000,50,70.0,4
20400,51,39.0,3
20800,52,83.0,3
21200,53,107.0,3
21600,54,110.0,3
22000,55,274.0,3
22400,56,107.0,3
22800,57,141.0,3
23200,58,83.0,3
23600,59,24.0,3
24000,60,139.0,3
24400,61,128.0,3
24800,62,83.0,3
25200,63,117.0,3
25600,64,155.0,3
26000,65,80.0,3
26400,66,207.0,3
26800,67,102.0,3
27200,68,120.0,3
27600,69,71.0,3
28000,70,268.0,3
28400,71,115.0,3
28800,72,154.0,3
29200,73,362.0,2
29600,74,73.0,2
30000,75,126.0,2
30400,76,182.0,2
30800,77,172.0,2
31200,78,213.0,2
31600,79,249.0,2
32000,80,90.0,2
32400,81,457.0,2
32800,82,188.0,1
33200,83,554.0,1
33600,84,197.0,1
34000,85,151.0,1
34400,86,268.0,1
34800,87,129.0,1
35200,88,222.0,1
35600,89,107.0,1
36000,90,100.0,1
36400,91,193.0,1
36800,92,307.0,1
37200,93,194.0,1
37600,94,197.0,1
38000,95,188.0,1
38400,96,176.0,1
38800,97,158.0,1
39200,98,130.0,1
39600,99,139.0,1
40000,100,101.0,1
