Epoch time step,Epoch number,Episode reward,N steps
400,1,-1000.0,7
800,2,-1000.0,7
1200,3,-1000.0,7
1600,4,-1000.0,7
2000,5,-1000.0,7
2400,6,-1000.0,7
2800,7,-1000.0,7
3200,8,-1000.0,7
3600,9,-1000.0,7
4000,10,-1000.0,7
4400,11,-1000.0,7
4800,12,-1000.0,7
5200,13,-1000.0,7
5600,14,-1000.0,7
6000,15,-1000.0,7
6400,16,-1000.0,7
6800,17,-1000.0,7
7200,18,-1000.0,7
7600,19,-1000.0,7
8000,20,-1000.0,7
8400,21,-1000.0,7
8800,22,-1000.0,7
9200,23,-603.0,7
9600,24,-1000.0,7
10000,25,-215.0,7
10400,26,-580.0,7
10800,27,-1000.0,7
11200,28,-251.0,7
11600,29,-324.0,7
12000,30,-145.0,7
12400,31,-345.0,7
12800,32,-176.0,7
13200,33,-262.0,7
13600,34,-338.0,7
14000,35,-380.0,7
14400,36,-398.0,7
14800,37,-517.0,7
15200,38,-103.0,7
15600,39,-147.0,7
16000,40,-166.0,7
16400,41,-135.0,7
16800,42,-209.0,7
17200,43,-1000.0,7
17600,44,-296.0,7
18000,45,-210.0,7
18400,46,-215.0,7
18800,47,-190.0,7
19200,48,-197.0,7
19600,49,-122.0,7
20000,50,-517.0,7
20400,51,-155.0,7
20800,52,-250.0,7
21200,53,-238.0,7
21600,54,-296.0,7
22000,55,-357.0,7
22400,56,-182.0,7
22800,57,-260.0,7
23200,58,-858.0,7
23600,59,-417.0,7
24000,60,-318.0,7
24400,61,-348.0,8
24800,62,-675.0,8
25200,63,-654.0,8
25600,64,-1000.0,8
26000,65,-582.0,9
26400,66,-557.0,9
26800,67,-1000.0,9
27200,68,-803.0,9
27600,69,-908.0,10
28000,70,-1000.0,10
28400,71,-1000.0,10
28800,72,-1000.0,10
29200,73,-1000.0,11
29600,74,-1000.0,11
30000,75,-1000.0,11
30400,76,-1000.0,11
30800,77,-1000.0,12
31200,78,-690.0,12
31600,79,-615.0,12
32000,80,-1000.0,12
32400,81,-950.0,13
32800,82,-746.0,13
33200,83,-947.0,13
33600,84,-1000.0,13
34000,85,-597.0,14
34400,86,-1000.0,14
34800,87,-880.0,14
35200,88,-1000.0,14
35600,89,-709.0,14
36000,90,-1000.0,14
36400,91,-1000.0,14
36800,92,-832.0,14
37200,93,-333.0,14
37600,94,-1000.0,14
38000,95,-1000.0,14
38400,96,-609.0,14
38800,97,-652.0,15
39200,98,-1000.0,15
39600,99,-348.0,15
40000,100,-989.0,15
