Epoch time step,Epoch number,Episode reward,N steps
400,1,-1000.0,7
800,2,-1000.0,7
1200,3,-1000.0,7
1600,4,-1000.0,7
2000,5,-1000.0,7
2400,6,-364.0,7
2800,7,-1000.0,7
3200,8,-1000.0,7
3600,9,-1000.0,7
4000,10,-1000.0,7
4400,11,-1000.0,7
4800,12,-1000.0,7
5200,13,-1000.0,7
5600,14,-1000.0,7
6000,15,-1000.0,7
6400,16,-1000.0,7
6800,17,-1000.0,7
7200,18,-1000.0,7
7600,19,-1000.0,7
8000,20,-1000.0,7
8400,21,-1000.0,7
8800,22,-1000.0,7
9200,23,-1000.0,7
9600,24,-1000.0,7
10000,25,-464.0,7
10400,26,-1000.0,7
10800,27,-1000.0,7
11200,28,-430.0,7
11600,29,-524.0,7
12000,30,-1000.0,7
12400,31,-407.0,7
12800,32,-295.0,7
13200,33,-299.0,7
13600,34,-270.0,7
14000,35,-189.0,7
14400,36,-232.0,7
14800,37,-157.0,7
15200,38,-170.0,7
15600,39,-143.0,7
16000,40,-155.0,6
16400,41,-185.0,6
16800,42,-152.0,6
17200,43,-272.0,6
17600,44,-161.0,6
18000,45,-221.0,6
18400,46,-196.0,7
18800,47,-321.0,7
19200,48,-253.0,7
19600,49,-620.0,8
20000,50,-446.0,8
20400,51,-357.0,8
20800,52,-646.0,9
21200,53,-140.0,9
21600,54,-573.0,9
22000,55,-807.0,10
22400,56,-790.0,10
22800,57,-203.0,10
23200,58,-376.0,11
23600,59,-631.0,11
24000,60,-182.0,11
24400,61,-253.0,12
24800,62,-189.0,12
25200,63,-214.0,12
25600,64,-190.0,12
26000,65,-1000.0,12
26400,66,-207.0,12
26800,67,-158.0,12
27200,68,-174.0,12
27600,69,-207.0,12
28000,70,-196.0,12
28400,71,-210.0,12
28800,72,-310.0,12
29200,73,-286.0,13
29600,74,-287.0,13
30000,75,-532.0,13
30400,76,-1000.0,14
30800,77,-1000.0,14
31200,78,-219.0,14
31600,79,-236.0,15
32000,80,-186.0,15
32400,81,-221.0,15
32800,82,-298.0,16
33200,83,-354.0,16
33600,84,-241.0,16
34000,85,-151.0,16
34400,86,-494.0,16
34800,87,-377.0,16
35200,88,-275.0,16
35600,89,-394.0,16
36000,90,-624.0,16
36400,91,-282.0,16
36800,92,-161.0,16
37200,93,-237.0,16
37600,94,-136.0,17
38000,95,-157.0,17
38400,96,-268.0,17
38800,97,-222.0,17
39200,98,-159.0,17
39600,99,-832.0,17
40000,100,-187.0,17
