Epoch time step,Epoch number,Episode reward,N steps
400,1,-1000.0,7
800,2,-1000.0,7
1200,3,-1000.0,7
1600,4,-1000.0,7
2000,5,-1000.0,7
2400,6,-1000.0,7
2800,7,-1000.0,7
3200,8,-1000.0,7
3600,9,-1000.0,7
4000,10,-1000.0,7
4400,11,-1000.0,7
4800,12,-1000.0,7
5200,13,-1000.0,7
5600,14,-1000.0,7
6000,15,-1000.0,7
6400,16,-1000.0,7
6800,17,-1000.0,7
7200,18,-1000.0,7
7600,19,-1000.0,7
8000,20,-1000.0,7
8400,21,-1000.0,7
8800,22,-1000.0,7
9200,23,-1000.0,7
9600,24,-1000.0,7
10000,25,-547.0,8
10400,26,-215.0,8
10800,27,-249.0,8
11200,28,-206.0,8
11600,29,-192.0,8
12000,30,-166.0,8
12400,31,-224.0,8
12800,32,-147.0,8
13200,33,-228.0,8
13600,34,-128.0,8
14000,35,-183.0,8
14400,36,-555.0,8
14800,37,-174.0,8
15200,38,-250.0,8
15600,39,-388.0,8
16000,40,-211.0,8
16400,41,-153.0,8
16800,42,-152.0,8
17200,43,-264.0,8
17600,44,-260.0,8
18000,45,-169.0,8
18400,46,-209.0,8
18800,47,-220.0,8
19200,48,-146.0,8
19600,49,-141.0,8
20000,50,-357.0,8
20400,51,-220.0,8
20800,52,-1000.0,9
21200,53,-326.0,9
21600,54,-335.0,9
22000,55,-672.0,9
22400,56,-1000.0,9
22800,57,-279.0,9
23200,58,-352.0,10
23600,59,-338.0,10
24000,60,-380.0,10
24400,61,-321.0,11
24800,62,-338.0,11
25200,63,-948.0,11
25600,64,-222.0,12
26000,65,-530.0,12
26400,66,-394.0,12
26800,67,-290.0,13
27200,68,-205.0,13
27600,69,-230.0,13
28000,70,-261.0,14
28400,71,-494.0,14
28800,72,-647.0,14
29200,73,-525.0,15
29600,74,-470.0,15
30000,75,-425.0,15
30400,76,-300.0,15
30800,77,-271.0,15
31200,78,-312.0,15
31600,79,-209.0,15
32000,80,-234.0,15
32400,81,-186.0,15
32800,82,-598.0,15
33200,83,-909.0,15
33600,84,-516.0,15
34000,85,-1000.0,14
34400,86,-353.0,14
34800,87,-270.0,14
35200,88,-173.0,15
35600,89,-1000.0,15
36000,90,-1000.0,15
36400,91,-1000.0,15
36800,92,-193.0,15
37200,93,-227.0,15
37600,94,-668.0,15
38000,95,-1000.0,15
38400,96,-1000.0,15
38800,97,-868.0,15
39200,98,-336.0,15
39600,99,-333.0,15
40000,100,-1000.0,16
