Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss
19,1,19.0,0.8053200062560407,0.4629106878360868,0.5748158300303179,0.2215910863596946
34,2,15.0,0.8299113909403483,0.10202993080889712,0.12294075237753996,0.014125828716593484
49,3,15.0,0.8891083359718323,0.06378949094375447,0.07174546493710456,0.003944804878362144
64,4,15.0,0.8956109484036764,0.02012517666368889,0.022470891741062014,0.0014157645093897978
89,5,25.0,0.8965497541427613,0.02394473228835396,0.02670764469870251,0.0009662567568011582
101,6,12.0,0.885075107216835,0.007820769793342985,0.008836278107443113,0.0005596773447299105
138,7,37.0,0.8811576060346655,0.007856913611765914,0.008916581503646256,0.0006522863949047294
156,8,18.0,0.8993548684649997,0.02140644872819433,0.02380200461329621,0.0005719686770741342
238,9,82.0,0.8782987267505832,0.005843139972981716,0.006652793400486205,0.0004975003201962398
263,10,25.0,0.8973164963722229,0.025546901033067143,0.028470334755185234,0.0006611704257375095
305,11,42.0,0.8795551728634607,0.004942153539740107,0.005618923851758542,0.0005724499361955774
322,12,17.0,0.882580438080956,0.00762244477400998,0.008636543985252935,0.0006421446099493016
334,13,12.0,0.8904510190089544,0.021031753674550603,0.023619214561580625,0.0008512525134847237
346,14,12.0,0.8808243523041407,0.004610218754769293,0.005233981942835098,0.00048206125075012096
364,15,18.0,0.8981724282105764,0.03274773171778673,0.0364604063643212,0.0005091022068073573
381,16,17.0,0.8952053364585427,0.01769426748770433,0.019765596525265754,0.0005849971700680565
399,17,18.0,0.9099619090557098,0.03360918611290698,0.036934717572721334,0.0007611281818956033
412,18,13.0,0.910203429368826,0.028226606611771538,0.03101131648267363,0.0004939182097307191
445,19,33.0,0.8824778560436133,0.016245710130596155,0.018409198621062363,0.0004635808052240243
458,20,13.0,0.8858752755018381,0.007174061667354354,0.008098275079740013,0.0007315633366278445
470,21,12.0,0.8876133461793264,0.01934612914972072,0.02179567176743665,0.0006894361587607515
497,22,27.0,0.886739644739363,0.015503697444726619,0.01748393402359221,0.0006945042321738718
511,23,14.0,0.9062258005142212,0.020829978048969328,0.02298541714123537,0.000569040632253096
540,24,29.0,0.9004366212877734,0.036568833122715055,0.04061233434776961,0.0006102742826411047
551,25,11.0,0.8891638246449557,0.011079905059694624,0.012461038958842983,0.0008539248506580902
572,26,21.0,0.8787971167337327,0.006942545317381315,0.00790005472842811,0.0004032110319236554
594,27,22.0,0.882391786033457,0.007088575519892028,0.008033365260296355,0.0005581767481172309
608,28,14.0,0.8813084449086871,0.00688655392150504,0.007814011043793595,0.00045859997148259675
630,29,22.0,0.9056441350416704,0.03997980460474903,0.04414515929362197,0.0005209212838301689
653,30,23.0,0.8897225649460502,0.013561681202628928,0.015242595542635545,0.0005023306643836448
671,31,18.0,0.8965213961071439,0.020251242315272533,0.02258868823790157,0.0005413558404446425
683,32,12.0,0.8850926260153452,0.007214324151630566,0.0081509256088927,0.0009179942938620419
716,33,33.0,0.9044266903039181,0.03664911592304991,0.040521930982305006,0.0006224988908136518
730,34,14.0,0.9160712318761008,0.029690533400467876,0.03241072568086445,0.0007164129062532863
744,35,14.0,0.884741506406239,0.011823111754704014,0.013363351520297386,0.0006910690857953991
786,36,42.0,0.8916011296567463,0.016365417953461563,0.018355088849833574,0.000624689046303285
803,37,17.0,0.8895915886935066,0.011762080254375896,0.013221887890880584,0.0006268941643771969
831,38,28.0,0.8857111803122929,0.011008115897640551,0.012428561524716443,0.0005945726084714156
850,39,19.0,0.8986020307791861,0.021751343560981577,0.02420575829560588,0.0005895894239648968
863,40,13.0,0.8817872359202459,0.013196366512340654,0.014965476902791335,0.0006503615226252945
873,41,10.0,0.8871302306652069,0.013595351575031745,0.015325091069027586,0.0007308987784199417
904,42,31.0,0.8810187193655199,0.010954271899099704,0.012433642621110937,0.0006973787665394352
913,43,9.0,0.8844098382525973,0.014107170963592154,0.01595094305086528,0.0004112386663513866
937,44,24.0,0.8869911581277847,0.012228163708767302,0.013786116802537107,0.0006294235754846037
967,45,30.0,0.9022924701372782,0.03830704574204972,0.04245524262905745,0.0006073074789431606
982,46,15.0,0.8924280524253845,0.018117182541940297,0.02030100072796072,0.0005295630456506236
993,47,11.0,0.8883918794718656,0.014103533103304167,0.01587535121515123,0.0007230486818033652
1009,48,16.0,1.4141316786408424,0.6470547317591973,0.4575632817879434,0.19613323668642124
1036,49,27.0,1.7985136244032118,0.19584329857619936,0.10889175145458499,0.07118942513975694
1062,50,26.0,1.835158687371474,0.046751475437763416,0.025475440221862378,0.04175311696151486
1082,51,20.0,1.8268947660923005,0.022219934544239945,0.012162678965777564,0.036553041532170025
1104,52,22.0,1.8530340465632351,0.02198225216274024,0.011862843105074104,0.035880835324695166
1123,53,19.0,1.848474985674808,0.028250716277401937,0.015283255925201862,0.04162934785218615
1147,54,24.0,1.8184717744588852,0.02755668102680062,0.015153757904766238,0.030294746373935293
1189,55,42.0,1.8309445466314043,0.02206402758071562,0.012050625793833739,0.03472722983583697
1233,56,44.0,1.8366410407153042,0.03577418881998529,0.019478051522823732,0.03579014591229101
1245,57,12.0,1.7861590484778087,0.04010945256927713,0.022455700461534486,0.05272081269261738
1262,58,17.0,1.85608489373151,0.0363489616449215,0.019583674091460775,0.030954122876103024
1272,59,10.0,1.8510016679763794,0.016172058046332434,0.00873692245994173,0.03522211980307475
1287,60,15.0,1.8324200789133707,0.017512380362205992,0.009556968166704915,0.0343684757516409
1300,61,13.0,1.8249930693553045,0.013250522581408639,0.007260587891486901,0.03230758777891214
1327,62,27.0,1.8259930478201971,0.03348368903065986,0.01833724891265684,0.04548819878147225
1341,63,14.0,1.8614385553768702,0.05278068280963656,0.028354781121932057,0.03706501075066626
1371,64,30.0,1.8423171798388163,0.03453691179094287,0.01874645265695481,0.02587260428626905
