Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,2,2,2,2,2,2,2,2.0
2,2,2,2,2,2,2,2,2.0
3,2,2,2,2,2,2,3,2.142857142857143
4,2,2,2,2,2,2,3,2.142857142857143
5,2,2,2,2,2,2,5,2.4285714285714284
6,2,2,2,3,2,2,7,2.857142857142857
7,2,2,2,5,2,2,7,3.142857142857143
8,2,2,2,5,2,2,8,3.2857142857142856
9,2,3,3,7,2,3,11,4.428571428571429
10,3,5,5,9,2,5,13,6.0
11,5,8,8,12,5,8,16,8.857142857142858
12,7,10,10,14,7,10,18,10.857142857142858
13,10,13,13,17,10,13,21,13.857142857142858
14,12,15,15,19,12,15,23,15.857142857142858
15,15,18,18,22,15,18,26,18.857142857142858
16,17,20,20,24,17,20,28,20.857142857142858
17,20,23,23,27,20,23,30,23.714285714285715
18,22,23,25,28,22,25,30,25.0
19,25,21,28,27,25,28,30,26.285714285714285
20,26,19,30,25,26,30,30,26.571428571428573
21,24,16,30,22,27,30,27,25.142857142857142
22,23,14,30,20,27,30,27,24.428571428571427
23,20,17,30,17,26,30,27,23.857142857142858
24,18,19,30,17,25,30,29,24.0
25,17,22,30,19,24,30,30,24.571428571428573
26,17,22,28,19,26,30,30,24.571428571428573
27,14,25,30,20,29,30,30,25.428571428571427
28,12,23,30,19,30,29,28,24.428571428571427
29,12,20,27,22,30,29,30,24.285714285714285
30,11,18,28,22,28,30,30,23.857142857142858
31,14,15,27,22,30,28,30,23.714285714285715
32,16,13,28,20,30,27,30,23.428571428571427
33,16,12,27,19,29,26,29,22.571428571428573
34,14,10,27,21,27,27,27,21.857142857142858
35,12,9,26,18,28,26,29,21.142857142857142
36,10,11,26,16,30,25,30,21.142857142857142
37,11,14,28,13,30,28,30,22.0
38,9,14,30,11,28,30,30,21.714285714285715
39,6,11,30,14,25,29,30,20.714285714285715
40,4,11,30,16,23,27,28,19.857142857142858
41,5,10,29,17,20,26,28,19.285714285714285
42,7,10,28,18,18,28,30,19.857142857142858
43,10,9,30,21,15,30,30,20.714285714285715
44,12,9,28,23,13,28,30,20.428571428571427
45,11,12,29,20,10,30,30,20.285714285714285
46,11,14,29,18,10,30,30,20.285714285714285
47,14,11,28,15,13,29,30,20.0
48,16,13,28,13,13,27,30,20.0
49,19,10,29,14,10,27,30,19.857142857142858
50,17,12,29,16,9,29,30,20.285714285714285
51,20,13,29,19,6,26,28,20.142857142857142
52,22,11,30,19,8,26,26,20.285714285714285
53,25,10,30,18,11,29,28,21.571428571428573
54,26,12,30,18,9,30,30,22.142857142857142
55,27,13,30,19,6,30,27,21.714285714285715
56,25,15,30,17,4,29,25,20.714285714285715
57,22,12,30,17,1,28,24,19.142857142857142
58,20,14,30,17,1,30,26,19.714285714285715
59,17,13,27,16,1,27,29,18.571428571428573
60,15,11,28,16,1,27,27,17.857142857142858
61,14,10,27,13,1,24,26,16.428571428571427
62,16,10,27,13,1,26,26,17.0
63,17,11,30,16,1,27,25,18.142857142857142
64,15,11,30,14,1,27,25,17.571428571428573
65,18,14,30,13,1,30,28,19.142857142857142
66,16,14,30,11,1,30,30,18.857142857142858
67,13,11,27,12,1,29,29,17.428571428571427
68,15,11,29,10,1,27,30,17.571428571428573
69,18,12,28,13,1,28,30,18.571428571428573
70,18,12,26,13,1,30,30,18.571428571428573
71,15,11,27,12,4,28,30,18.142857142857142
72,17,11,25,10,6,26,28,17.571428571428573
73,18,12,24,11,9,25,29,18.285714285714285
74,16,12,22,13,11,25,29,18.285714285714285
75,15,13,21,12,8,26,26,17.285714285714285
76,17,13,23,12,6,28,26,17.857142857142858
77,20,14,26,11,3,30,26,18.571428571428573
78,20,14,28,13,3,30,24,18.857142857142858
79,17,13,27,14,1,30,25,18.142857142857142
80,19,11,27,14,1,30,23,17.857142857142858
81,22,14,28,17,1,28,24,19.142857142857142
82,20,12,28,15,1,28,26,18.571428571428573
83,17,11,30,12,1,30,29,18.571428571428573
84,17,13,30,12,1,30,30,19.0
85,20,16,29,15,4,30,30,20.571428571428573
86,18,16,30,17,6,30,30,21.0
87,19,13,27,16,7,27,30,19.857142857142858
88,21,11,27,14,7,29,30,19.857142857142858
89,20,14,26,15,8,30,30,20.428571428571427
90,18,16,28,17,8,30,30,21.0
91,15,13,27,14,7,29,29,19.142857142857142
92,15,11,29,12,9,29,27,18.857142857142858
93,18,12,26,13,8,30,30,19.571428571428573
94,16,14,28,15,10,29,28,20.0
95,13,13,30,18,9,30,29,20.285714285714285
96,15,13,30,16,11,30,29,20.571428571428573
97,18,16,30,15,10,30,30,21.285714285714285
98,20,14,30,15,8,30,30,21.0
99,17,13,27,18,7,29,30,20.142857142857142
100,15,11,25,18,7,29,28,19.0
