Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,6,6,6,6,6,6,6,6.0
2,6,6,6,6,6,6,6,6.0
3,6,6,6,7,6,6,7,6.285714285714286
4,6,8,6,8,6,7,9,7.142857142857143
5,6,11,6,11,6,9,12,8.714285714285714
6,6,12,6,13,6,9,14,9.428571428571429
7,6,14,6,16,6,9,17,10.571428571428571
8,6,16,6,18,6,9,19,11.428571428571429
9,7,19,7,21,7,10,22,13.285714285714286
10,9,21,9,23,9,12,24,15.285714285714286
11,12,24,12,26,12,15,27,18.285714285714285
12,14,26,14,28,14,17,29,20.285714285714285
13,17,29,17,30,17,20,30,22.857142857142858
14,19,30,19,30,19,22,30,24.142857142857142
15,22,29,22,30,22,25,30,25.714285714285715
16,24,27,24,30,24,27,30,26.571428571428573
17,24,24,27,30,27,30,30,27.428571428571427
18,23,23,29,30,29,30,30,27.714285714285715
19,23,20,30,30,30,30,30,27.571428571428573
20,25,18,30,30,30,30,30,27.571428571428573
21,28,15,28,30,27,30,30,26.857142857142858
22,30,16,30,29,25,30,30,27.142857142857142
23,30,17,27,26,22,30,30,26.0
24,30,17,29,24,20,30,30,25.714285714285715
25,27,19,29,21,17,30,30,24.714285714285715
26,25,21,29,22,15,30,30,24.571428571428573
27,22,23,30,25,12,29,30,24.428571428571427
28,20,25,30,27,10,29,30,24.428571428571427
29,19,22,30,30,9,30,28,24.0
30,18,20,28,30,11,30,30,23.857142857142858
31,19,18,30,30,12,29,30,24.0
32,21,18,30,30,12,30,30,24.428571428571427
33,22,21,30,30,13,30,30,25.142857142857142
34,20,19,30,28,15,30,30,24.571428571428573
35,18,16,30,30,12,30,29,23.571428571428573
36,16,14,29,30,10,29,28,22.285714285714285
37,19,11,27,30,7,29,29,21.714285714285715
38,21,9,25,29,7,30,29,21.428571428571427
39,18,10,24,30,4,27,28,20.142857142857142
40,16,8,24,28,6,29,30,20.142857142857142
41,13,9,23,30,3,30,27,19.285714285714285
42,15,7,21,30,4,30,27,19.142857142857142
43,15,4,19,28,1,29,28,17.714285714285715
44,13,2,19,26,1,30,30,17.285714285714285
45,10,1,16,26,1,30,27,15.857142857142858
46,12,2,16,26,1,29,25,15.857142857142858
47,15,1,13,29,1,30,28,16.714285714285715
48,13,1,11,29,1,30,29,16.285714285714285
49,10,2,12,30,1,30,29,16.285714285714285
50,8,1,12,28,1,28,27,15.0
51,5,1,15,30,1,25,26,14.714285714285714
52,7,3,15,29,1,23,28,15.142857142857142
53,4,4,16,30,1,26,29,15.714285714285714
54,2,2,14,29,1,28,30,15.142857142857142
55,1,1,13,28,2,25,27,13.857142857142858
56,1,1,11,28,1,25,28,13.571428571428571
57,1,2,12,27,1,28,30,14.428571428571429
58,3,2,10,27,2,30,30,14.857142857142858
59,2,3,9,26,1,30,28,14.142857142857142
60,4,1,11,26,1,30,26,14.142857142857142
61,7,2,14,23,1,29,25,14.428571428571429
62,7,2,14,23,1,27,25,14.142857142857142
63,10,1,15,24,1,26,26,14.714285714285714
64,12,1,17,24,1,26,24,15.0
65,15,3,18,25,1,29,25,16.571428571428573
66,13,1,16,25,2,30,27,16.285714285714285
67,16,1,17,24,3,30,24,16.428571428571427
68,16,2,19,26,1,28,26,16.857142857142858
69,17,3,16,29,1,25,29,17.142857142857142
70,15,1,14,29,1,25,30,16.428571428571427
71,12,2,11,30,2,26,27,15.714285714285714
72,14,2,9,30,4,28,29,16.571428571428573
73,17,1,6,30,3,27,30,16.285714285714285
74,19,1,6,28,1,27,30,16.0
75,16,3,5,30,1,28,30,16.142857142857142
76,16,1,7,30,1,30,30,16.428571428571427
77,17,1,8,29,3,30,30,16.857142857142858
78,15,3,8,28,5,29,28,16.571428571428573
79,14,2,7,27,6,28,27,15.857142857142858
80,16,4,7,27,8,30,25,16.714285714285715
81,13,5,4,30,7,30,28,16.714285714285715
82,15,5,4,29,7,29,30,17.0
83,18,2,1,26,6,26,29,15.428571428571429
84,18,1,1,26,6,28,30,15.714285714285714
85,15,1,1,25,5,27,27,14.428571428571429
86,13,1,1,23,3,27,25,13.285714285714286
87,14,1,1,22,2,26,22,12.571428571428571
88,16,1,1,22,4,24,22,12.857142857142858
89,17,1,1,21,5,25,25,13.571428571428571
90,15,3,3,23,3,27,25,14.142857142857142
91,14,1,6,24,4,24,28,14.428571428571429
92,16,2,8,24,6,26,30,16.0
93,19,5,7,27,5,23,29,16.428571428571427
94,19,3,5,29,5,23,30,16.285714285714285
95,16,1,2,28,4,22,30,14.714285714285714
96,16,1,1,26,6,22,28,14.285714285714286
97,19,1,1,23,9,19,25,13.857142857142858
98,21,1,3,23,9,19,23,14.142857142857142
99,18,2,6,22,8,18,20,13.428571428571429
100,16,2,4,20,8,20,18,12.571428571428571
