Epoch time step,Epoch number,Episode reward,N steps
3000,1,-1000.0,3
6000,2,-1000.0,3
9000,3,-1000.0,4
12000,4,-1000.0,6
15000,5,-1000.0,8
18000,6,-1000.0,8
21000,7,-471.0,9
24000,8,-299.0,11
27000,9,-157.0,14
30000,10,-93.0,16
33000,11,-1000.0,19
36000,12,-174.0,21
39000,13,-240.0,24
42000,14,-1000.0,24
45000,15,-1000.0,23
48000,16,-1000.0,21
51000,17,-168.0,18
54000,18,-95.0,17
57000,19,-96.0,17
60000,20,-1000.0,17
63000,21,-1000.0,15
66000,22,-944.0,14
69000,23,-1000.0,11
72000,24,-123.0,13
75000,25,-1000.0,16
78000,26,-1000.0,14
81000,27,-1000.0,13
84000,28,-1000.0,11
87000,29,-104.0,8
90000,30,-1000.0,6
93000,31,-1000.0,9
96000,32,-1000.0,11
99000,33,-1000.0,8
102000,34,-159.0,10
105000,35,-1000.0,7
108000,36,-1000.0,7
111000,37,-1000.0,4
114000,38,-1000.0,6
117000,39,-1000.0,9
120000,40,-215.0,11
123000,41,-1000.0,10
126000,42,-1000.0,10
129000,43,-1000.0,7
132000,44,-1000.0,7
135000,45,-196.0,10
138000,46,-1000.0,8
141000,47,-1000.0,9
144000,48,-384.0,9
147000,49,-1000.0,6
150000,50,-547.0,8
153000,51,-1000.0,11
156000,52,-1000.0,13
159000,53,-1000.0,10
162000,54,-935.0,8
165000,55,-1000.0,11
168000,56,-1000.0,11
171000,57,-1000.0,12
174000,58,-1000.0,10
177000,59,-1000.0,11
180000,60,-1000.0,13
183000,61,-721.0,16
186000,62,-423.0,14
189000,63,-1000.0,11
192000,64,-184.0,11
195000,65,-1000.0,12
198000,66,-1000.0,14
201000,67,-1000.0,13
204000,68,-1000.0,11
207000,69,-1000.0,10
210000,70,-1000.0,12
213000,71,-277.0,15
216000,72,-1000.0,15
219000,73,-1000.0,16
222000,74,-1000.0,16
225000,75,-1000.0,19
228000,76,-1000.0,19
231000,77,-1000.0,18
234000,78,-1000.0,18
237000,79,-1000.0,17
240000,80,-1000.0,17
243000,81,-1000.0,18
246000,82,-1000.0,18
249000,83,-1000.0,15
252000,84,-1000.0,17
255000,85,-1000.0,16
258000,86,-1000.0,16
261000,87,-1000.0,17
264000,88,-1000.0,17
267000,89,-1000.0,20
270000,90,-1000.0,22
273000,91,-1000.0,21
276000,92,-1000.0,19
279000,93,-1000.0,20
282000,94,-1000.0,22
285000,95,-1000.0,23
288000,96,-1000.0,23
291000,97,-1000.0,26
294000,98,-1000.0,26
297000,99,-1000.0,25
300000,100,-1000.0,25
