Epoch time step,Epoch number,Episode reward
400,1,10.0
800,2,20.0
1200,3,8.0
1600,4,9.0
2000,5,8.0
2400,6,8.0
2800,7,10.0
3200,8,163.0
3600,9,9.0
4000,10,12.0
4400,11,15.0
4800,12,12.0
5200,13,13.0
5600,14,57.0
6000,15,157.0
6400,16,116.0
6800,17,100.0
7200,18,81.0
7600,19,173.0
8000,20,19.0
8400,21,17.0
8800,22,83.0
9200,23,10.0
9600,24,65.0
10000,25,82.0
10400,26,81.0
10800,27,70.0
11200,28,72.0
11600,29,63.0
12000,30,97.0
12400,31,76.0
12800,32,18.0
13200,33,132.0
13600,34,130.0
14000,35,105.0
14400,36,146.0
14800,37,102.0
15200,38,82.0
15600,39,83.0
16000,40,123.0
16400,41,85.0
16800,42,89.0
17200,43,74.0
17600,44,60.0
18000,45,142.0
18400,46,62.0
18800,47,78.0
19200,48,89.0
19600,49,87.0
20000,50,92.0
20400,51,212.0
20800,52,100.0
21200,53,220.0
21600,54,82.0
22000,55,77.0
22400,56,200.0
22800,57,145.0
23200,58,115.0
23600,59,208.0
24000,60,272.0
24400,61,142.0
24800,62,137.0
25200,63,182.0
25600,64,126.0
26000,65,221.0
26400,66,141.0
26800,67,149.0
27200,68,247.0
27600,69,129.0
28000,70,237.0
28400,71,130.0
28800,72,137.0
29200,73,136.0
29600,74,125.0
30000,75,171.0
30400,76,149.0
30800,77,159.0
31200,78,258.0
31600,79,176.0
32000,80,243.0
32400,81,231.0
32800,82,549.0
33200,83,124.0
33600,84,403.0
34000,85,115.0
34400,86,144.0
34800,87,315.0
35200,88,143.0
35600,89,162.0
36000,90,371.0
36400,91,173.0
36800,92,210.0
37200,93,132.0
37600,94,91.0
38000,95,111.0
38400,96,184.0
38800,97,167.0
39200,98,23.0
39600,99,114.0
40000,100,149.0
