Epoch time step,Epoch number,Episode reward
400,1,15.0
800,2,13.0
1200,3,10.0
1600,4,9.0
2000,5,12.0
2400,6,17.0
2800,7,8.0
3200,8,14.0
3600,9,11.0
4000,10,9.0
4400,11,8.0
4800,12,13.0
5200,13,40.0
5600,14,92.0
6000,15,11.0
6400,16,106.0
6800,17,60.0
7200,18,19.0
7600,19,19.0
8000,20,114.0
8400,21,102.0
8800,22,55.0
9200,23,18.0
9600,24,82.0
10000,25,73.0
10400,26,30.0
10800,27,68.0
11200,28,33.0
11600,29,124.0
12000,30,118.0
12400,31,17.0
12800,32,95.0
13200,33,132.0
13600,34,24.0
14000,35,138.0
14400,36,136.0
14800,37,132.0
15200,38,82.0
15600,39,26.0
16000,40,63.0
16400,41,68.0
16800,42,154.0
17200,43,107.0
17600,44,112.0
18000,45,184.0
18400,46,247.0
18800,47,343.0
19200,48,123.0
19600,49,73.0
20000,50,181.0
20400,51,149.0
20800,52,159.0
21200,53,119.0
21600,54,184.0
22000,55,114.0
22400,56,209.0
22800,57,188.0
23200,58,251.0
23600,59,100.0
24000,60,93.0
24400,61,122.0
24800,62,118.0
25200,63,121.0
25600,64,154.0
26000,65,150.0
26400,66,269.0
26800,67,92.0
27200,68,93.0
27600,69,280.0
28000,70,186.0
28400,71,200.0
28800,72,148.0
29200,73,92.0
29600,74,309.0
30000,75,92.0
30400,76,105.0
30800,77,313.0
31200,78,145.0
31600,79,111.0
32000,80,232.0
32400,81,106.0
32800,82,165.0
33200,83,112.0
33600,84,103.0
34000,85,178.0
34400,86,100.0
34800,87,109.0
35200,88,215.0
35600,89,145.0
36000,90,153.0
36400,91,285.0
36800,92,94.0
37200,93,122.0
37600,94,121.0
38000,95,214.0
38400,96,98.0
38800,97,192.0
39200,98,105.0
39600,99,29.0
40000,100,110.0
