Epoch time step,Epoch number,Episode reward
400,1,56.0
800,2,17.0
1200,3,10.0
1600,4,8.0
2000,5,10.0
2400,6,10.0
2800,7,12.0
3200,8,14.0
3600,9,14.0
4000,10,11.0
4400,11,13.0
4800,12,61.0
5200,13,22.0
5600,14,77.0
6000,15,74.0
6400,16,68.0
6800,17,74.0
7200,18,115.0
7600,19,12.0
8000,20,124.0
8400,21,104.0
8800,22,72.0
9200,23,86.0
9600,24,15.0
10000,25,86.0
10400,26,63.0
10800,27,74.0
11200,28,110.0
11600,29,46.0
12000,30,159.0
12400,31,27.0
12800,32,205.0
13200,33,20.0
13600,34,97.0
14000,35,103.0
14400,36,211.0
14800,37,91.0
15200,38,78.0
15600,39,135.0
16000,40,77.0
16400,41,80.0
16800,42,220.0
17200,43,97.0
17600,44,71.0
18000,45,92.0
18400,46,107.0
18800,47,114.0
19200,48,135.0
19600,49,93.0
20000,50,144.0
20400,51,77.0
20800,52,144.0
21200,53,320.0
21600,54,204.0
22000,55,148.0
22400,56,121.0
22800,57,256.0
23200,58,73.0
23600,59,88.0
24000,60,86.0
24400,61,95.0
24800,62,24.0
25200,63,89.0
25600,64,337.0
26000,65,74.0
26400,66,132.0
26800,67,148.0
27200,68,181.0
27600,69,178.0
28000,70,126.0
28400,71,282.0
28800,72,131.0
29200,73,345.0
29600,74,119.0
30000,75,120.0
30400,76,79.0
30800,77,187.0
31200,78,135.0
31600,79,125.0
32000,80,171.0
32400,81,111.0
32800,82,145.0
33200,83,139.0
33600,84,123.0
34000,85,137.0
34400,86,128.0
34800,87,121.0
35200,88,104.0
35600,89,191.0
36000,90,100.0
36400,91,137.0
36800,92,130.0
37200,93,346.0
37600,94,160.0
38000,95,155.0
38400,96,110.0
38800,97,147.0
39200,98,103.0
39600,99,152.0
40000,100,164.0
