Epoch time step,Epoch number,Episode reward
400,1,12.0
800,2,25.0
1200,3,9.0
1600,4,9.0
2000,5,14.0
2400,6,9.0
2800,7,14.0
3200,8,12.0
3600,9,13.0
4000,10,13.0
4400,11,246.0
4800,12,15.0
5200,13,14.0
5600,14,161.0
6000,15,83.0
6400,16,58.0
6800,17,17.0
7200,18,73.0
7600,19,15.0
8000,20,22.0
8400,21,293.0
8800,22,103.0
9200,23,22.0
9600,24,20.0
10000,25,53.0
10400,26,119.0
10800,27,138.0
11200,28,135.0
11600,29,228.0
12000,30,168.0
12400,31,37.0
12800,32,110.0
13200,33,50.0
13600,34,69.0
14000,35,36.0
14400,36,56.0
14800,37,141.0
15200,38,165.0
15600,39,121.0
16000,40,85.0
16400,41,164.0
16800,42,101.0
17200,43,93.0
17600,44,160.0
18000,45,110.0
18400,46,143.0
18800,47,207.0
19200,48,220.0
19600,49,143.0
20000,50,138.0
20400,51,168.0
20800,52,105.0
21200,53,324.0
21600,54,103.0
22000,55,236.0
22400,56,127.0
22800,57,247.0
23200,58,395.0
23600,59,145.0
24000,60,170.0
24400,61,103.0
24800,62,118.0
25200,63,118.0
25600,64,148.0
26000,65,24.0
26400,66,128.0
26800,67,272.0
27200,68,183.0
27600,69,168.0
28000,70,127.0
28400,71,156.0
28800,72,150.0
29200,73,159.0
29600,74,326.0
30000,75,106.0
30400,76,166.0
30800,77,196.0
31200,78,169.0
31600,79,123.0
32000,80,116.0
32400,81,208.0
32800,82,117.0
33200,83,472.0
33600,84,175.0
34000,85,112.0
34400,86,104.0
34800,87,141.0
35200,88,158.0
35600,89,182.0
36000,90,118.0
36400,91,102.0
36800,92,129.0
37200,93,349.0
37600,94,137.0
38000,95,108.0
38400,96,136.0
38800,97,115.0
39200,98,100.0
39600,99,272.0
40000,100,262.0
