Epoch time step,Epoch number,Episode reward
400,1,10.0
800,2,10.0
1200,3,10.0
1600,4,12.0
2000,5,10.0
2400,6,10.0
2800,7,13.0
3200,8,9.0
3600,9,62.0
4000,10,115.0
4400,11,17.0
4800,12,9.0
5200,13,15.0
5600,14,51.0
6000,15,216.0
6400,16,10.0
6800,17,9.0
7200,18,13.0
7600,19,110.0
8000,20,10.0
8400,21,119.0
8800,22,88.0
9200,23,67.0
9600,24,116.0
10000,25,143.0
10400,26,242.0
10800,27,61.0
11200,28,101.0
11600,29,79.0
12000,30,144.0
12400,31,180.0
12800,32,85.0
13200,33,93.0
13600,34,133.0
14000,35,72.0
14400,36,157.0
14800,37,67.0
15200,38,68.0
15600,39,154.0
16000,40,132.0
16400,41,88.0
16800,42,74.0
17200,43,233.0
17600,44,204.0
18000,45,166.0
18400,46,60.0
18800,47,146.0
19200,48,71.0
19600,49,145.0
20000,50,209.0
20400,51,92.0
20800,52,18.0
21200,53,161.0
21600,54,218.0
22000,55,176.0
22400,56,362.0
22800,57,142.0
23200,58,165.0
23600,59,116.0
24000,60,106.0
24400,61,109.0
24800,62,119.0
25200,63,134.0
25600,64,93.0
26000,65,253.0
26400,66,112.0
26800,67,149.0
27200,68,174.0
27600,69,111.0
28000,70,123.0
28400,71,138.0
28800,72,115.0
29200,73,137.0
29600,74,276.0
30000,75,126.0
30400,76,121.0
30800,77,469.0
31200,78,123.0
31600,79,111.0
32000,80,216.0
32400,81,138.0
32800,82,140.0
33200,83,139.0
33600,84,156.0
34000,85,126.0
34400,86,105.0
34800,87,138.0
35200,88,248.0
35600,89,173.0
36000,90,174.0
36400,91,251.0
36800,92,103.0
37200,93,248.0
37600,94,156.0
38000,95,206.0
38400,96,19.0
38800,97,104.0
39200,98,119.0
39600,99,177.0
40000,100,21.0
