Epoch time step,Epoch number,Episode reward
400,1,8.0
800,2,10.0
1200,3,10.0
1600,4,12.0
2000,5,8.0
2400,6,10.0
2800,7,12.0
3200,8,10.0
3600,9,10.0
4000,10,14.0
4400,11,8.0
4800,12,10.0
5200,13,25.0
5600,14,15.0
6000,15,9.0
6400,16,78.0
6800,17,70.0
7200,18,87.0
7600,19,24.0
8000,20,40.0
8400,21,40.0
8800,22,50.0
9200,23,25.0
9600,24,21.0
10000,25,81.0
10400,26,31.0
10800,27,24.0
11200,28,47.0
11600,29,73.0
12000,30,65.0
12400,31,75.0
12800,32,124.0
13200,33,60.0
13600,34,57.0
14000,35,83.0
14400,36,71.0
14800,37,197.0
15200,38,73.0
15600,39,98.0
16000,40,102.0
16400,41,103.0
16800,42,85.0
17200,43,145.0
17600,44,72.0
18000,45,85.0
18400,46,65.0
18800,47,83.0
19200,48,124.0
19600,49,102.0
20000,50,173.0
20400,51,112.0
20800,52,95.0
21200,53,128.0
21600,54,117.0
22000,55,113.0
22400,56,265.0
22800,57,98.0
23200,58,140.0
23600,59,99.0
24000,60,352.0
24400,61,107.0
24800,62,135.0
25200,63,132.0
25600,64,132.0
26000,65,140.0
26400,66,230.0
26800,67,113.0
27200,68,227.0
27600,69,117.0
28000,70,170.0
28400,71,122.0
28800,72,127.0
29200,73,192.0
29600,74,110.0
30000,75,126.0
30400,76,113.0
30800,77,137.0
31200,78,134.0
31600,79,110.0
32000,80,135.0
32400,81,170.0
32800,82,103.0
33200,83,146.0
33600,84,237.0
34000,85,148.0
34400,86,136.0
34800,87,112.0
35200,88,122.0
35600,89,114.0
36000,90,118.0
36400,91,19.0
36800,92,148.0
37200,93,133.0
37600,94,12.0
38000,95,108.0
38400,96,252.0
38800,97,18.0
39200,98,204.0
39600,99,176.0
40000,100,131.0
