Epoch time step,Epoch number,Episode reward
400,1,-115.0
800,2,-152.0
1200,3,-232.0
1600,4,-235.0
2000,5,-269.0
2400,6,-476.0
2800,7,-327.0
3200,8,-164.0
3600,9,-167.0
4000,10,-187.0
4400,11,-216.0
4800,12,-599.0
5200,13,-317.0
5600,14,-208.0
6000,15,-441.0
6400,16,-199.0
6800,17,-140.0
7200,18,-1000.0
7600,19,-176.0
8000,20,-226.0
8400,21,-469.0
8800,22,-272.0
9200,23,-101.0
9600,24,-186.0
10000,25,-210.0
10400,26,-162.0
10800,27,-182.0
11200,28,-173.0
11600,29,-198.0
12000,30,-141.0
12400,31,-140.0
12800,32,-95.0
13200,33,-120.0
13600,34,-147.0
14000,35,-86.0
14400,36,-92.0
14800,37,-82.0
15200,38,-100.0
15600,39,-285.0
16000,40,-174.0
16400,41,-158.0
16800,42,-501.0
17200,43,-162.0
17600,44,-474.0
18000,45,-329.0
18400,46,-276.0
18800,47,-170.0
19200,48,-631.0
19600,49,-990.0
20000,50,-589.0
20400,51,-771.0
20800,52,-340.0
21200,53,-231.0
21600,54,-157.0
22000,55,-232.0
22400,56,-439.0
22800,57,-125.0
23200,58,-155.0
23600,59,-137.0
24000,60,-152.0
24400,61,-143.0
24800,62,-121.0
25200,63,-132.0
25600,64,-141.0
26000,65,-138.0
26400,66,-139.0
26800,67,-185.0
27200,68,-106.0
27600,69,-158.0
28000,70,-105.0
28400,71,-100.0
28800,72,-145.0
29200,73,-321.0
29600,74,-182.0
30000,75,-161.0
30400,76,-167.0
30800,77,-123.0
31200,78,-114.0
31600,79,-151.0
32000,80,-85.0
32400,81,-185.0
32800,82,-149.0
33200,83,-137.0
33600,84,-164.0
34000,85,-134.0
34400,86,-134.0
34800,87,-136.0
35200,88,-116.0
35600,89,-125.0
36000,90,-361.0
36400,91,-130.0
36800,92,-158.0
37200,93,-138.0
37600,94,-150.0
38000,95,-139.0
38400,96,-158.0
38800,97,-137.0
39200,98,-151.0
39600,99,-154.0
40000,100,-219.0
