Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-565.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-1000.0
3600,9,-1000.0
4000,10,-1000.0
4400,11,-1000.0
4800,12,-1000.0
5200,13,-1000.0
5600,14,-1000.0
6000,15,-788.0
6400,16,-1000.0
6800,17,-422.0
7200,18,-350.0
7600,19,-250.0
8000,20,-223.0
8400,21,-195.0
8800,22,-292.0
9200,23,-377.0
9600,24,-293.0
10000,25,-219.0
10400,26,-209.0
10800,27,-206.0
11200,28,-282.0
11600,29,-252.0
12000,30,-315.0
12400,31,-498.0
12800,32,-258.0
13200,33,-261.0
13600,34,-310.0
14000,35,-420.0
14400,36,-1000.0
14800,37,-381.0
15200,38,-841.0
15600,39,-239.0
16000,40,-304.0
16400,41,-664.0
16800,42,-1000.0
17200,43,-1000.0
17600,44,-187.0
18000,45,-194.0
18400,46,-220.0
18800,47,-519.0
19200,48,-947.0
19600,49,-1000.0
20000,50,-119.0
20400,51,-250.0
20800,52,-981.0
21200,53,-974.0
21600,54,-482.0
22000,55,-1000.0
22400,56,-327.0
22800,57,-197.0
23200,58,-201.0
23600,59,-256.0
24000,60,-193.0
24400,61,-148.0
24800,62,-158.0
25200,63,-138.0
25600,64,-193.0
26000,65,-141.0
26400,66,-158.0
26800,67,-134.0
27200,68,-124.0
27600,69,-127.0
28000,70,-127.0
28400,71,-133.0
28800,72,-176.0
29200,73,-135.0
29600,74,-172.0
30000,75,-144.0
30400,76,-210.0
30800,77,-170.0
31200,78,-161.0
31600,79,-233.0
32000,80,-286.0
32400,81,-138.0
32800,82,-150.0
33200,83,-189.0
33600,84,-295.0
34000,85,-156.0
34400,86,-149.0
34800,87,-204.0
35200,88,-784.0
35600,89,-274.0
36000,90,-124.0
36400,91,-166.0
36800,92,-154.0
37200,93,-177.0
37600,94,-159.0
38000,95,-153.0
38400,96,-139.0
38800,97,-220.0
39200,98,-196.0
39600,99,-148.0
40000,100,-225.0
