Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-422.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-855.0
3600,9,-1000.0
4000,10,-1000.0
4400,11,-645.0
4800,12,-351.0
5200,13,-306.0
5600,14,-328.0
6000,15,-269.0
6400,16,-209.0
6800,17,-224.0
7200,18,-171.0
7600,19,-224.0
8000,20,-187.0
8400,21,-253.0
8800,22,-158.0
9200,23,-167.0
9600,24,-255.0
10000,25,-219.0
10400,26,-225.0
10800,27,-381.0
11200,28,-198.0
11600,29,-465.0
12000,30,-209.0
12400,31,-219.0
12800,32,-195.0
13200,33,-260.0
13600,34,-267.0
14000,35,-310.0
14400,36,-248.0
14800,37,-309.0
15200,38,-317.0
15600,39,-428.0
16000,40,-369.0
16400,41,-404.0
16800,42,-1000.0
17200,43,-445.0
17600,44,-443.0
18000,45,-338.0
18400,46,-219.0
18800,47,-186.0
19200,48,-401.0
19600,49,-227.0
20000,50,-625.0
20400,51,-211.0
20800,52,-220.0
21200,53,-196.0
21600,54,-220.0
22000,55,-211.0
22400,56,-470.0
22800,57,-115.0
23200,58,-266.0
23600,59,-191.0
24000,60,-899.0
24400,61,-124.0
24800,62,-330.0
25200,63,-195.0
25600,64,-1000.0
26000,65,-208.0
26400,66,-1000.0
26800,67,-1000.0
27200,68,-446.0
27600,69,-708.0
28000,70,-361.0
28400,71,-432.0
28800,72,-165.0
29200,73,-433.0
29600,74,-185.0
30000,75,-213.0
30400,76,-574.0
30800,77,-122.0
31200,78,-701.0
31600,79,-320.0
32000,80,-170.0
32400,81,-186.0
32800,82,-125.0
33200,83,-232.0
33600,84,-94.0
34000,85,-129.0
34400,86,-170.0
34800,87,-115.0
35200,88,-156.0
35600,89,-120.0
36000,90,-193.0
36400,91,-179.0
36800,92,-118.0
37200,93,-250.0
37600,94,-128.0
38000,95,-186.0
38400,96,-336.0
38800,97,-441.0
39200,98,-245.0
39600,99,-522.0
40000,100,-253.0
