Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-612.0
2800,7,-199.0
3200,8,-526.0
3600,9,-1000.0
4000,10,-1000.0
4400,11,-1000.0
4800,12,-1000.0
5200,13,-1000.0
5600,14,-438.0
6000,15,-750.0
6400,16,-271.0
6800,17,-818.0
7200,18,-130.0
7600,19,-102.0
8000,20,-118.0
8400,21,-151.0
8800,22,-118.0
9200,23,-271.0
9600,24,-258.0
10000,25,-136.0
10400,26,-187.0
10800,27,-96.0
11200,28,-169.0
11600,29,-258.0
12000,30,-364.0
12400,31,-242.0
12800,32,-440.0
13200,33,-225.0
13600,34,-127.0
14000,35,-739.0
14400,36,-167.0
14800,37,-163.0
15200,38,-141.0
15600,39,-213.0
16000,40,-320.0
16400,41,-166.0
16800,42,-119.0
17200,43,-1000.0
17600,44,-105.0
18000,45,-120.0
18400,46,-116.0
18800,47,-231.0
19200,48,-698.0
19600,49,-166.0
20000,50,-214.0
20400,51,-252.0
20800,52,-249.0
21200,53,-1000.0
21600,54,-164.0
22000,55,-159.0
22400,56,-138.0
22800,57,-505.0
23200,58,-161.0
23600,59,-152.0
24000,60,-180.0
24400,61,-121.0
24800,62,-127.0
25200,63,-136.0
25600,64,-157.0
26000,65,-177.0
26400,66,-203.0
26800,67,-346.0
27200,68,-162.0
27600,69,-181.0
28000,70,-123.0
28400,71,-150.0
28800,72,-156.0
29200,73,-273.0
29600,74,-199.0
30000,75,-313.0
30400,76,-447.0
30800,77,-409.0
31200,78,-854.0
31600,79,-533.0
32000,80,-270.0
32400,81,-343.0
32800,82,-464.0
33200,83,-177.0
33600,84,-374.0
34000,85,-162.0
34400,86,-322.0
34800,87,-144.0
35200,88,-231.0
35600,89,-195.0
36000,90,-225.0
36400,91,-304.0
36800,92,-1000.0
37200,93,-684.0
37600,94,-307.0
38000,95,-776.0
38400,96,-337.0
38800,97,-288.0
39200,98,-640.0
39600,99,-243.0
40000,100,-139.0
