Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss,Mean silhouette score
1000,1,-1000.0,-1.1775689403638243,0.7348360175829342,-0.6240280228144414,8.22860911604762,0.4302329
2000,2,-1000.0,-6.184568023920059,2.38646102805648,-0.38587351918943447,10.100858102213591,0.47642177
3000,3,-1000.0,-15.720709650039673,3.358354295183478,-0.2136261256612549,8.220170998547227,0.57649153
4000,4,-1000.0,-27.51901121902466,4.024576095617019,-0.14624711853145062,5.76196858587116,0.5942444
5000,5,-1000.0,-38.383012355804446,3.26347516900709,-0.08502394597785061,3.5057681989967824,0.59242785
6000,6,-1000.0,-47.22490177917481,3.495873059829206,-0.07402605252999833,2.8410058957636357,0.58713007
7000,7,-1000.0,-55.145942615509036,3.506041904786871,-0.06357751338537905,1.7865767730027438,0.5841058
8000,8,-1000.0,-61.77955172729492,4.88105144738512,-0.0790075568843698,1.3539135037958623,0.57514006
9000,9,-1000.0,-67.51206377410888,3.685187428545189,-0.05458561363011497,1.0930640862882137,0.5638805
10000,10,-1000.0,-72.2741022567749,4.017696557829718,-0.055589712391800813,0.9858304412215948,0.5449478
11000,11,-1000.0,-76.02254504394531,3.6034511064730834,-0.0473997694287936,0.7820868222415447,0.523136
12000,12,-1000.0,-79.20487196350098,2.204795529677463,-0.02783661503415437,0.6988296867012977,0.48927152
13000,13,-1000.0,-81.94890624237061,3.477858808232451,-0.04243935602930927,0.5787076032012701,0.46167827
14000,14,-1000.0,-84.32998932647705,2.680340851791166,-0.031783958152946434,0.45354751335084437,0.42220423
15000,15,-1000.0,-86.04263887786865,2.7148698536611766,-0.031552610299583436,0.3974665747694671,0.38762683
16000,16,-1000.0,-87.70391382598876,1.6088002244100457,-0.018343539691991713,0.3073276629522443,0.38122082
17000,17,-1000.0,-89.04445435333253,1.2968414330930855,-0.014563977538086298,0.2738386498950422,0.38352755
18000,18,-1000.0,-90.20424935150146,0.8651918800540351,-0.009591475859220527,0.25749686133861543,0.3658667
19000,19,-1000.0,-91.39900690460205,1.3071247189138708,-0.014301301110177113,0.2888915027696639,0.35008124
20000,20,-1000.0,-92.2929267578125,0.765691266541533,-0.008296315800568303,0.3096990676671267,0.373261
21000,21,-1000.0,-93.15978064727783,3.331494037378244,-0.03576107644555292,0.36576075810194014,0.39492258
22000,22,-1000.0,-93.96562503051757,1.570902896793767,-0.016717846513377408,0.40981310507655144,0.43268636
