Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss,Mean silhouette score
1000,1,-1000.0,-1.15986990256235,0.8010715865662936,-0.6906564130999435,10.000543510183691,0.36614537
2000,2,-1000.0,-5.627734169483185,1.8951611472970364,-0.33675384981289475,35.001959644507615,0.31437385
3000,3,-1000.0,-13.794974572181701,3.086301015319307,-0.22372647366403972,29.349425394255668,0.3772844
4000,4,-1000.0,-25.334920431137085,3.8310045489077234,-0.1512143904031902,20.973861031353472,0.4830186
5000,5,-1000.0,-38.422558654785156,3.996003750998521,-0.10400150044408502,14.19432868295908,0.54407483
6000,6,-1000.0,-49.72251452255249,4.276612726724023,-0.08600958273709776,7.418974557906389,0.56658185
7000,7,-1000.0,-58.132518299102784,4.802920937448041,-0.08262021116539466,4.791779622152448,0.5684477
8000,8,-1000.0,-65.23393135452271,8.49182193767959,-0.13017492218167298,3.0363565355688333,0.54833287
9000,9,-1000.0,-70.45927182388306,4.869977894622906,-0.06911763020764239,2.3932335635721684,0.3993736
10000,10,-1000.0,-74.73680235290527,2.7775912586862903,-0.03716497322926094,2.217374056220055,0.38753578
11000,11,-1000.0,-78.65431857299805,3.564259688531855,-0.04531549892233713,1.7374394404441118,0.35925043
12000,12,-1000.0,-81.90008473968506,4.02290775123824,-0.04911970193956248,1.5487403091341256,0.35691935
13000,13,-1000.0,-84.71391710662841,6.010388814587289,-0.07094924918915133,1.4221091794073581,0.37971893
14000,14,-1000.0,-86.99360473632812,2.196381844994384,-0.02524762425527109,1.0686794480085373,0.3890751
15000,15,-1000.0,-88.41115631866455,0.9161278801182081,-0.010362129829137905,0.888232294742018,0.4094121
16000,16,-1000.0,-89.7366203918457,1.8499679428489408,-0.02061552947693856,0.7569933032505214,0.40186232
17000,17,-1000.0,-91.01137949371338,1.783958779411309,-0.019601491476508564,0.6392190433144569,0.3450815
18000,18,-1000.0,-91.97511348724365,1.0697274000872057,-0.011630617887039302,0.6000969660952687,0.34019014
19000,19,-1000.0,-92.88971194458007,1.9038331535822306,-0.020495629857460392,0.5834610131308436,0.37359196
20000,20,-1000.0,-93.92146186828613,2.539782533266021,-0.027041556666012812,0.6016042487174272,0.38909492
21000,21,-1000.0,-94.80236711120605,1.7128534610776913,-0.018067623343924127,0.6532915613278747,0.38876802
22000,22,-1000.0,-95.18244541168212,1.2849582247144853,-0.013499949693000609,0.6756341518238187,0.40169832
23000,23,-1000.0,-95.68211185455323,3.1713354336976276,-0.03314449662773317,0.6997727802991867,0.40998524
24000,24,-1000.0,-96.52072466278076,1.7653940981454075,-0.018290311270592427,0.6281448793038726,0.39995316
25000,25,-1000.0,-97.17500485992431,0.9606309298061849,-0.009885576349503803,0.5489574834927916,0.39701292
26000,26,-1000.0,-97.80062287902832,1.6891443904594114,-0.017271305036050233,0.4582745395936072,0.3892629
27000,27,-1000.0,-98.19519968414306,2.373002152386614,-0.024166172684812165,0.3798241410702467,0.4000528
28000,28,-1000.0,-98.51791888427735,3.3670502519181023,-0.03417703388429428,0.2873872149959207,0.41151032
29000,29,-1000.0,-98.39514775848389,0.5897160274921207,-0.005993344600077333,0.20670063062012195,0.42415807
30000,30,-1000.0,-98.57213512420654,1.1588902125174718,-0.01175677295675095,0.13303718636743725,0.43620244
31000,31,-1000.0,-98.76423538970947,0.9875250786459369,-0.009998812573694364,0.07408186543732881,0.40467206
32000,32,-1000.0,-99.00300726318359,0.3928893947365589,-0.003968459197326456,0.03298653355054557,0.3893891
33000,33,-1000.0,-99.18540983581543,0.2550500584045049,-0.002571447341163351,0.011054394636361395,0.35210657
34000,34,-1000.0,-99.39453033447266,0.09187550008718391,-0.0009243516698354884,0.003793486892391229,0.39420286
35000,35,-1000.0,-99.57098778533936,0.18476223213446322,-0.0018555829990637822,0.002888282197454828,0.37170073
36000,36,-1000.0,-99.66514768981934,0.08232321017926852,-0.0008259979750943341,0.0016731368175242096,0.37476814
37000,37,-1000.0,-99.70816701507569,0.058898313721412264,-0.0005907070151285295,0.0010438334670870972,0.36103392
38000,38,-1000.0,-99.75531092071533,0.019522370156005504,-0.0001957025643629312,0.0007958296695323952,0.3787319
