Epoch time step,Epoch number,Episode reward,N steps
3000,1,-1000.0,4
6000,2,-1000.0,4
9000,3,-1000.0,4
12000,4,-248.0,5
15000,5,-1000.0,5
18000,6,-581.0,5
21000,7,-954.0,5
24000,8,-1000.0,5
27000,9,-1000.0,5
30000,10,-293.0,5
33000,11,-644.0,7
36000,12,-157.0,9
39000,13,-158.0,10
42000,14,-95.0,12
45000,15,-1000.0,12
48000,16,-1000.0,12
51000,17,-996.0,10
54000,18,-659.0,8
57000,19,-1000.0,8
60000,20,-173.0,8
63000,21,-993.0,8
66000,22,-1000.0,9
69000,23,-169.0,9
72000,24,-1000.0,9
75000,25,-176.0,9
78000,26,-266.0,11
81000,27,-1000.0,11
84000,28,-1000.0,9
87000,29,-1000.0,7
90000,30,-1000.0,5
93000,31,-1000.0,4
96000,32,-1000.0,5
99000,33,-165.0,7
102000,34,-1000.0,7
105000,35,-173.0,7
108000,36,-1000.0,5
111000,37,-346.0,3
114000,38,-168.0,4
117000,39,-1000.0,2
120000,40,-1000.0,3
123000,41,-1000.0,4
126000,42,-595.0,4
129000,43,-367.0,2
132000,44,-187.0,1
135000,45,-1000.0,2
138000,46,-1000.0,1
141000,47,-1000.0,2
144000,48,-852.0,2
147000,49,-180.0,2
150000,50,-1000.0,2
153000,51,-1000.0,2
156000,52,-1000.0,2
159000,53,-1000.0,2
162000,54,-180.0,1
165000,55,-1000.0,2
168000,56,-1000.0,1
171000,57,-1000.0,1
174000,58,-427.0,2
177000,59,-1000.0,1
180000,60,-1000.0,3
183000,61,-1000.0,3
186000,62,-274.0,1
189000,63,-186.0,3
192000,64,-1000.0,2
195000,65,-1000.0,2
198000,66,-1000.0,1
201000,67,-973.0,1
204000,68,-271.0,2
207000,69,-1000.0,2
210000,70,-1000.0,1
213000,71,-191.0,2
216000,72,-859.0,3
219000,73,-1000.0,1
222000,74,-1000.0,3
225000,75,-1000.0,2
228000,76,-457.0,1
231000,77,-1000.0,2
234000,78,-215.0,2
237000,79,-1000.0,2
240000,80,-1000.0,1
243000,81,-1000.0,1
246000,82,-1000.0,2
249000,83,-1000.0,2
252000,84,-485.0,2
255000,85,-1000.0,2
258000,86,-205.0,2
261000,87,-1000.0,4
264000,88,-1000.0,3
267000,89,-1000.0,2
270000,90,-1000.0,1
273000,91,-1000.0,2
276000,92,-1000.0,4
279000,93,-1000.0,4
282000,94,-390.0,4
285000,95,-1000.0,4
288000,96,-1000.0,3
291000,97,-967.0,1
294000,98,-1000.0,1
297000,99,-820.0,2
300000,100,-1000.0,4
