Epoch time step,Epoch number,Episode reward
400,1,10.0
800,2,10.0
1200,3,11.0
1600,4,12.0
2000,5,8.0
2400,6,27.0
2800,7,610.0
3200,8,53.0
3600,9,39.0
4000,10,16.0
4400,11,10.0
4800,12,8.0
5200,13,22.0
5600,14,40.0
6000,15,20.0
6400,16,29.0
6800,17,10.0
7200,18,20.0
7600,19,25.0
8000,20,99.0
8400,21,120.0
8800,22,39.0
9200,23,8.0
9600,24,150.0
10000,25,89.0
10400,26,51.0
10800,27,34.0
11200,28,63.0
11600,29,10.0
12000,30,47.0
12400,31,80.0
12800,32,39.0
13200,33,25.0
13600,34,42.0
14000,35,37.0
14400,36,29.0
14800,37,55.0
15200,38,31.0
15600,39,46.0
16000,40,37.0
16400,41,127.0
16800,42,64.0
17200,43,40.0
17600,44,46.0
18000,45,60.0
18400,46,105.0
18800,47,88.0
19200,48,56.0
19600,49,29.0
20000,50,67.0
20400,51,48.0
20800,52,226.0
21200,53,83.0
21600,54,73.0
22000,55,114.0
22400,56,69.0
22800,57,133.0
23200,58,52.0
23600,59,90.0
24000,60,54.0
24400,61,59.0
24800,62,191.0
25200,63,75.0
25600,64,26.0
26000,65,105.0
26400,66,166.0
26800,67,206.0
27200,68,159.0
27600,69,124.0
28000,70,177.0
28400,71,97.0
28800,72,220.0
29200,73,309.0
29600,74,178.0
30000,75,345.0
30400,76,117.0
30800,77,131.0
31200,78,186.0
31600,79,289.0
32000,80,151.0
32400,81,158.0
32800,82,187.0
33200,83,112.0
33600,84,222.0
34000,85,491.0
34400,86,127.0
34800,87,126.0
35200,88,382.0
35600,89,329.0
36000,90,232.0
36400,91,133.0
36800,92,134.0
37200,93,165.0
37600,94,129.0
38000,95,169.0
38400,96,100.0
38800,97,206.0
39200,98,378.0
39600,99,315.0
40000,100,215.0
