Epoch time step,Epoch number,Episode reward
400,1,30.0
800,2,11.0
1200,3,8.0
1600,4,11.0
2000,5,12.0
2400,6,12.0
2800,7,61.0
3200,8,25.0
3600,9,132.0
4000,10,37.0
4400,11,12.0
4800,12,8.0
5200,13,8.0
5600,14,58.0
6000,15,23.0
6400,16,249.0
6800,17,123.0
7200,18,102.0
7600,19,12.0
8000,20,28.0
8400,21,15.0
8800,22,87.0
9200,23,13.0
9600,24,23.0
10000,25,29.0
10400,26,48.0
10800,27,73.0
11200,28,130.0
11600,29,26.0
12000,30,115.0
12400,31,57.0
12800,32,25.0
13200,33,57.0
13600,34,66.0
14000,35,148.0
14400,36,52.0
14800,37,45.0
15200,38,85.0
15600,39,110.0
16000,40,134.0
16400,41,101.0
16800,42,91.0
17200,43,125.0
17600,44,108.0
18000,45,117.0
18400,46,158.0
18800,47,280.0
19200,48,160.0
19600,49,201.0
20000,50,162.0
20400,51,97.0
20800,52,258.0
21200,53,26.0
21600,54,155.0
22000,55,148.0
22400,56,114.0
22800,57,188.0
23200,58,96.0
23600,59,155.0
24000,60,176.0
24400,61,144.0
24800,62,96.0
25200,63,120.0
25600,64,279.0
26000,65,145.0
26400,66,128.0
26800,67,106.0
27200,68,106.0
27600,69,190.0
28000,70,105.0
28400,71,127.0
28800,72,119.0
29200,73,121.0
29600,74,152.0
30000,75,107.0
30400,76,108.0
30800,77,107.0
31200,78,37.0
31600,79,191.0
32000,80,119.0
32400,81,159.0
32800,82,100.0
33200,83,143.0
33600,84,165.0
34000,85,250.0
34400,86,168.0
34800,87,221.0
35200,88,105.0
35600,89,291.0
36000,90,21.0
36400,91,239.0
36800,92,502.0
37200,93,18.0
37600,94,159.0
38000,95,99.0
38400,96,17.0
38800,97,244.0
39200,98,23.0
39600,99,83.0
40000,100,28.0
