Epoch time step,Epoch number,Episode reward
400,1,28.0
800,2,10.0
1200,3,10.0
1600,4,9.0
2000,5,9.0
2400,6,9.0
2800,7,9.0
3200,8,39.0
3600,9,31.0
4000,10,57.0
4400,11,109.0
4800,12,14.0
5200,13,16.0
5600,14,9.0
6000,15,36.0
6400,16,71.0
6800,17,48.0
7200,18,48.0
7600,19,175.0
8000,20,62.0
8400,21,172.0
8800,22,93.0
9200,23,81.0
9600,24,38.0
10000,25,74.0
10400,26,138.0
10800,27,25.0
11200,28,67.0
11600,29,129.0
12000,30,75.0
12400,31,103.0
12800,32,10.0
13200,33,334.0
13600,34,72.0
14000,35,76.0
14400,36,76.0
14800,37,69.0
15200,38,71.0
15600,39,153.0
16000,40,136.0
16400,41,107.0
16800,42,240.0
17200,43,48.0
17600,44,232.0
18000,45,107.0
18400,46,72.0
18800,47,116.0
19200,48,59.0
19600,49,102.0
20000,50,94.0
20400,51,182.0
20800,52,137.0
21200,53,17.0
21600,54,107.0
22000,55,165.0
22400,56,17.0
22800,57,22.0
23200,58,121.0
23600,59,128.0
24000,60,133.0
24400,61,107.0
24800,62,179.0
25200,63,10.0
25600,64,194.0
26000,65,111.0
26400,66,160.0
26800,67,233.0
27200,68,249.0
27600,69,183.0
28000,70,108.0
28400,71,108.0
28800,72,159.0
29200,73,19.0
29600,74,113.0
30000,75,133.0
30400,76,1000.0
30800,77,490.0
31200,78,112.0
31600,79,132.0
32000,80,129.0
32400,81,228.0
32800,82,96.0
33200,83,115.0
33600,84,89.0
34000,85,27.0
34400,86,348.0
34800,87,289.0
35200,88,122.0
35600,89,158.0
36000,90,136.0
36400,91,219.0
36800,92,223.0
37200,93,139.0
37600,94,18.0
38000,95,1000.0
38400,96,1000.0
38800,97,252.0
39200,98,101.0
39600,99,16.0
40000,100,143.0
