Epoch time step,Epoch number,Episode reward
400,1,10.0
800,2,12.0
1200,3,55.0
1600,4,11.0
2000,5,43.0
2400,6,10.0
2800,7,16.0
3200,8,10.0
3600,9,58.0
4000,10,9.0
4400,11,67.0
4800,12,98.0
5200,13,41.0
5600,14,43.0
6000,15,21.0
6400,16,43.0
6800,17,61.0
7200,18,9.0
7600,19,76.0
8000,20,10.0
8400,21,14.0
8800,22,83.0
9200,23,118.0
9600,24,78.0
10000,25,18.0
10400,26,43.0
10800,27,77.0
11200,28,42.0
11600,29,58.0
12000,30,80.0
12400,31,10.0
12800,32,50.0
13200,33,38.0
13600,34,96.0
14000,35,77.0
14400,36,23.0
14800,37,52.0
15200,38,98.0
15600,39,103.0
16000,40,69.0
16400,41,143.0
16800,42,69.0
17200,43,106.0
17600,44,215.0
18000,45,85.0
18400,46,108.0
18800,47,66.0
19200,48,126.0
19600,49,59.0
20000,50,127.0
20400,51,67.0
20800,52,54.0
21200,53,29.0
21600,54,236.0
22000,55,112.0
22400,56,243.0
22800,57,258.0
23200,58,110.0
23600,59,44.0
24000,60,45.0
24400,61,253.0
24800,62,145.0
25200,63,138.0
25600,64,156.0
26000,65,113.0
26400,66,149.0
26800,67,202.0
27200,68,118.0
27600,69,570.0
28000,70,173.0
28400,71,116.0
28800,72,186.0
29200,73,258.0
29600,74,14.0
30000,75,109.0
30400,76,138.0
30800,77,156.0
31200,78,159.0
31600,79,297.0
32000,80,171.0
32400,81,165.0
32800,82,101.0
33200,83,69.0
33600,84,279.0
34000,85,16.0
34400,86,360.0
34800,87,262.0
35200,88,373.0
35600,89,157.0
36000,90,123.0
36400,91,92.0
36800,92,190.0
37200,93,380.0
37600,94,100.0
38000,95,210.0
38400,96,26.0
38800,97,239.0
39200,98,124.0
39600,99,167.0
40000,100,121.0
