Epoch time step,Epoch number,Episode reward
400,1,8.0
800,2,24.0
1200,3,8.0
1600,4,10.0
2000,5,11.0
2400,6,12.0
2800,7,77.0
3200,8,10.0
3600,9,228.0
4000,10,31.0
4400,11,33.0
4800,12,60.0
5200,13,8.0
5600,14,19.0
6000,15,10.0
6400,16,123.0
6800,17,53.0
7200,18,41.0
7600,19,52.0
8000,20,23.0
8400,21,22.0
8800,22,101.0
9200,23,30.0
9600,24,162.0
10000,25,40.0
10400,26,151.0
10800,27,91.0
11200,28,94.0
11600,29,17.0
12000,30,62.0
12400,31,75.0
12800,32,18.0
13200,33,152.0
13600,34,75.0
14000,35,130.0
14400,36,177.0
14800,37,131.0
15200,38,62.0
15600,39,97.0
16000,40,189.0
16400,41,148.0
16800,42,104.0
17200,43,228.0
17600,44,99.0
18000,45,118.0
18400,46,102.0
18800,47,59.0
19200,48,82.0
19600,49,36.0
20000,50,26.0
20400,51,237.0
20800,52,153.0
21200,53,160.0
21600,54,140.0
22000,55,326.0
22400,56,128.0
22800,57,249.0
23200,58,152.0
23600,59,120.0
24000,60,154.0
24400,61,142.0
24800,62,211.0
25200,63,244.0
25600,64,105.0
26000,65,29.0
26400,66,193.0
26800,67,188.0
27200,68,178.0
27600,69,188.0
28000,70,247.0
28400,71,244.0
28800,72,174.0
29200,73,147.0
29600,74,116.0
30000,75,257.0
30400,76,182.0
30800,77,162.0
31200,78,170.0
31600,79,169.0
32000,80,98.0
32400,81,124.0
32800,82,189.0
33200,83,296.0
33600,84,237.0
34000,85,178.0
34400,86,102.0
34800,87,212.0
35200,88,118.0
35600,89,231.0
36000,90,320.0
36400,91,128.0
36800,92,115.0
37200,93,18.0
37600,94,229.0
38000,95,116.0
38400,96,261.0
38800,97,414.0
39200,98,215.0
39600,99,129.0
40000,100,102.0
