Epoch time step,Epoch number,Episode reward
400,1,10.0
800,2,8.0
1200,3,12.0
1600,4,10.0
2000,5,8.0
2400,6,34.0
2800,7,10.0
3200,8,11.0
3600,9,16.0
4000,10,13.0
4400,11,10.0
4800,12,20.0
5200,13,67.0
5600,14,15.0
6000,15,51.0
6400,16,68.0
6800,17,43.0
7200,18,201.0
7600,19,11.0
8000,20,105.0
8400,21,82.0
8800,22,72.0
9200,23,223.0
9600,24,129.0
10000,25,158.0
10400,26,23.0
10800,27,112.0
11200,28,21.0
11600,29,59.0
12000,30,18.0
12400,31,87.0
12800,32,130.0
13200,33,52.0
13600,34,141.0
14000,35,25.0
14400,36,68.0
14800,37,177.0
15200,38,49.0
15600,39,25.0
16000,40,51.0
16400,41,83.0
16800,42,55.0
17200,43,65.0
17600,44,19.0
18000,45,199.0
18400,46,140.0
18800,47,67.0
19200,48,106.0
19600,49,188.0
20000,50,74.0
20400,51,98.0
20800,52,193.0
21200,53,46.0
21600,54,64.0
22000,55,156.0
22400,56,116.0
22800,57,86.0
23200,58,56.0
23600,59,49.0
24000,60,110.0
24400,61,240.0
24800,62,67.0
25200,63,157.0
25600,64,28.0
26000,65,86.0
26400,66,330.0
26800,67,131.0
27200,68,135.0
27600,69,80.0
28000,70,56.0
28400,71,297.0
28800,72,97.0
29200,73,142.0
29600,74,149.0
30000,75,136.0
30400,76,161.0
30800,77,109.0
31200,78,104.0
31600,79,90.0
32000,80,169.0
32400,81,147.0
32800,82,25.0
33200,83,133.0
33600,84,149.0
34000,85,130.0
34400,86,113.0
34800,87,170.0
35200,88,110.0
35600,89,178.0
36000,90,132.0
36400,91,337.0
36800,92,170.0
37200,93,143.0
37600,94,138.0
38000,95,142.0
38400,96,222.0
38800,97,146.0
39200,98,187.0
39600,99,200.0
40000,100,216.0
