Epoch time step,Epoch number,Episode reward,N steps
400,1,-1000.0,5
800,2,-1000.0,5
1200,3,-1000.0,5
1600,4,-1000.0,5
2000,5,-1000.0,5
2400,6,-251.0,5
2800,7,-277.0,5
3200,8,-507.0,5
3600,9,-786.0,5
4000,10,-374.0,5
4400,11,-106.0,5
4800,12,-310.0,5
5200,13,-1000.0,5
5600,14,-237.0,5
6000,15,-599.0,5
6400,16,-395.0,5
6800,17,-1000.0,5
7200,18,-335.0,5
7600,19,-316.0,5
8000,20,-1000.0,5
8400,21,-566.0,5
8800,22,-272.0,5
9200,23,-689.0,5
9600,24,-564.0,5
10000,25,-1000.0,5
10400,26,-265.0,5
10800,27,-561.0,5
11200,28,-402.0,5
11600,29,-637.0,5
12000,30,-449.0,5
12400,31,-448.0,5
12800,32,-259.0,5
13200,33,-389.0,6
13600,34,-267.0,6
14000,35,-237.0,6
14400,36,-161.0,6
14800,37,-381.0,6
15200,38,-219.0,6
15600,39,-187.0,6
16000,40,-278.0,6
16400,41,-378.0,6
16800,42,-202.0,6
17200,43,-177.0,7
17600,44,-128.0,7
18000,45,-172.0,7
18400,46,-186.0,7
18800,47,-202.0,7
19200,48,-214.0,7
19600,49,-124.0,7
20000,50,-201.0,7
20400,51,-297.0,8
20800,52,-256.0,8
21200,53,-453.0,8
21600,54,-368.0,8
22000,55,-180.0,8
22400,56,-341.0,8
22800,57,-226.0,8
23200,58,-353.0,8
23600,59,-478.0,8
24000,60,-327.0,8
24400,61,-186.0,9
24800,62,-376.0,9
25200,63,-422.0,9
25600,64,-1000.0,9
26000,65,-244.0,9
26400,66,-296.0,8
26800,67,-1000.0,8
27200,68,-313.0,8
27600,69,-226.0,8
28000,70,-401.0,8
28400,71,-482.0,9
28800,72,-231.0,9
29200,73,-1000.0,10
29600,74,-556.0,10
30000,75,-452.0,10
30400,76,-430.0,10
30800,77,-250.0,10
31200,78,-572.0,9
31600,79,-460.0,9
32000,80,-894.0,9
32400,81,-907.0,9
32800,82,-359.0,9
33200,83,-1000.0,10
33600,84,-514.0,10
34000,85,-447.0,10
34400,86,-762.0,11
34800,87,-1000.0,11
35200,88,-308.0,12
35600,89,-1000.0,12
36000,90,-357.0,12
36400,91,-276.0,13
36800,92,-743.0,13
37200,93,-692.0,14
37600,94,-265.0,14
38000,95,-401.0,14
38400,96,-342.0,14
38800,97,-333.0,14
39200,98,-687.0,13
39600,99,-432.0,13
40000,100,-770.0,13
