Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-1000.0
3600,9,-1000.0
4000,10,-436.0
4400,11,-636.0
4800,12,-291.0
5200,13,-382.0
5600,14,-203.0
6000,15,-196.0
6400,16,-471.0
6800,17,-477.0
7200,18,-309.0
7600,19,-258.0
8000,20,-732.0
8400,21,-258.0
8800,22,-365.0
9200,23,-945.0
9600,24,-276.0
10000,25,-219.0
10400,26,-257.0
10800,27,-536.0
11200,28,-285.0
11600,29,-396.0
12000,30,-211.0
12400,31,-433.0
12800,32,-306.0
13200,33,-440.0
13600,34,-307.0
14000,35,-275.0
14400,36,-339.0
14800,37,-455.0
15200,38,-474.0
15600,39,-235.0
16000,40,-403.0
16400,41,-651.0
16800,42,-333.0
17200,43,-282.0
17600,44,-236.0
18000,45,-334.0
18400,46,-176.0
18800,47,-464.0
19200,48,-474.0
19600,49,-167.0
20000,50,-1000.0
20400,51,-253.0
20800,52,-1000.0
21200,53,-578.0
21600,54,-1000.0
22000,55,-702.0
22400,56,-333.0
22800,57,-1000.0
23200,58,-1000.0
23600,59,-523.0
24000,60,-1000.0
24400,61,-696.0
24800,62,-1000.0
25200,63,-320.0
25600,64,-257.0
26000,65,-294.0
26400,66,-1000.0
26800,67,-185.0
27200,68,-377.0
27600,69,-1000.0
28000,70,-322.0
28400,71,-502.0
28800,72,-461.0
29200,73,-233.0
29600,74,-226.0
30000,75,-281.0
30400,76,-117.0
30800,77,-298.0
31200,78,-249.0
31600,79,-285.0
32000,80,-150.0
32400,81,-137.0
32800,82,-169.0
33200,83,-144.0
33600,84,-296.0
34000,85,-186.0
34400,86,-137.0
34800,87,-141.0
35200,88,-217.0
35600,89,-262.0
36000,90,-190.0
36400,91,-205.0
36800,92,-629.0
37200,93,-366.0
37600,94,-811.0
38000,95,-474.0
38400,96,-628.0
38800,97,-277.0
39200,98,-250.0
39600,99,-491.0
40000,100,-377.0
