Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-1000.0
3600,9,-1000.0
4000,10,-1000.0
4400,11,-1000.0
4800,12,-1000.0
5200,13,-1000.0
5600,14,-1000.0
6000,15,-1000.0
6400,16,-621.0
6800,17,-1000.0
7200,18,-357.0
7600,19,-1000.0
8000,20,-1000.0
8400,21,-707.0
8800,22,-473.0
9200,23,-511.0
9600,24,-1000.0
10000,25,-681.0
10400,26,-1000.0
10800,27,-1000.0
11200,28,-610.0
11600,29,-1000.0
12000,30,-816.0
12400,31,-523.0
12800,32,-384.0
13200,33,-352.0
13600,34,-377.0
14000,35,-329.0
14400,36,-614.0
14800,37,-160.0
15200,38,-135.0
15600,39,-344.0
16000,40,-108.0
16400,41,-341.0
16800,42,-213.0
17200,43,-105.0
17600,44,-247.0
18000,45,-146.0
18400,46,-195.0
18800,47,-303.0
19200,48,-199.0
19600,49,-132.0
20000,50,-457.0
20400,51,-186.0
20800,52,-156.0
21200,53,-148.0
21600,54,-181.0
22000,55,-308.0
22400,56,-283.0
22800,57,-261.0
23200,58,-185.0
23600,59,-184.0
24000,60,-176.0
24400,61,-276.0
24800,62,-235.0
25200,63,-236.0
25600,64,-439.0
26000,65,-227.0
26400,66,-323.0
26800,67,-340.0
27200,68,-260.0
27600,69,-231.0
28000,70,-508.0
28400,71,-298.0
28800,72,-279.0
29200,73,-351.0
29600,74,-311.0
30000,75,-194.0
30400,76,-217.0
30800,77,-168.0
31200,78,-173.0
31600,79,-174.0
32000,80,-130.0
32400,81,-251.0
32800,82,-136.0
33200,83,-170.0
33600,84,-123.0
34000,85,-206.0
34400,86,-196.0
34800,87,-238.0
35200,88,-162.0
35600,89,-132.0
36000,90,-138.0
36400,91,-131.0
36800,92,-135.0
37200,93,-117.0
37600,94,-220.0
38000,95,-201.0
38400,96,-226.0
38800,97,-196.0
39200,98,-241.0
39600,99,-214.0
40000,100,-315.0
