Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-1000.0
3600,9,-1000.0
4000,10,-1000.0
4400,11,-1000.0
4800,12,-1000.0
5200,13,-1000.0
5600,14,-662.0
6000,15,-810.0
6400,16,-776.0
6800,17,-471.0
7200,18,-628.0
7600,19,-1000.0
8000,20,-381.0
8400,21,-1000.0
8800,22,-426.0
9200,23,-565.0
9600,24,-944.0
10000,25,-1000.0
10400,26,-297.0
10800,27,-1000.0
11200,28,-361.0
11600,29,-465.0
12000,30,-426.0
12400,31,-337.0
12800,32,-98.0
13200,33,-125.0
13600,34,-408.0
14000,35,-383.0
14400,36,-106.0
14800,37,-214.0
15200,38,-377.0
15600,39,-224.0
16000,40,-167.0
16400,41,-192.0
16800,42,-139.0
17200,43,-194.0
17600,44,-551.0
18000,45,-150.0
18400,46,-150.0
18800,47,-117.0
19200,48,-199.0
19600,49,-1000.0
20000,50,-259.0
20400,51,-842.0
20800,52,-594.0
21200,53,-334.0
21600,54,-226.0
22000,55,-969.0
22400,56,-1000.0
22800,57,-353.0
23200,58,-185.0
23600,59,-155.0
24000,60,-153.0
24400,61,-443.0
24800,62,-1000.0
25200,63,-461.0
25600,64,-371.0
26000,65,-342.0
26400,66,-180.0
26800,67,-278.0
27200,68,-1000.0
27600,69,-1000.0
28000,70,-244.0
28400,71,-502.0
28800,72,-1000.0
29200,73,-146.0
29600,74,-220.0
30000,75,-1000.0
30400,76,-185.0
30800,77,-1000.0
31200,78,-530.0
31600,79,-1000.0
32000,80,-411.0
32400,81,-318.0
32800,82,-567.0
33200,83,-231.0
33600,84,-1000.0
34000,85,-1000.0
34400,86,-1000.0
34800,87,-344.0
35200,88,-1000.0
35600,89,-1000.0
36000,90,-252.0
36400,91,-647.0
36800,92,-416.0
37200,93,-1000.0
37600,94,-254.0
38000,95,-565.0
38400,96,-450.0
38800,97,-368.0
39200,98,-587.0
39600,99,-1000.0
40000,100,-1000.0
