Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-360.0
1200,3,-229.0
1600,4,-211.0
2000,5,-139.0
2400,6,-232.0
2800,7,-169.0
3200,8,-1000.0
3600,9,-293.0
4000,10,-364.0
4400,11,-372.0
4800,12,-1000.0
5200,13,-393.0
5600,14,-395.0
6000,15,-247.0
6400,16,-378.0
6800,17,-272.0
7200,18,-441.0
7600,19,-827.0
8000,20,-320.0
8400,21,-340.0
8800,22,-223.0
9200,23,-268.0
9600,24,-156.0
10000,25,-194.0
10400,26,-601.0
10800,27,-812.0
11200,28,-946.0
11600,29,-196.0
12000,30,-538.0
12400,31,-497.0
12800,32,-629.0
13200,33,-258.0
13600,34,-307.0
14000,35,-496.0
14400,36,-304.0
14800,37,-518.0
15200,38,-219.0
15600,39,-202.0
16000,40,-116.0
16400,41,-134.0
16800,42,-196.0
17200,43,-118.0
17600,44,-96.0
18000,45,-185.0
18400,46,-113.0
18800,47,-546.0
19200,48,-300.0
19600,49,-427.0
20000,50,-118.0
20400,51,-214.0
20800,52,-263.0
21200,53,-320.0
21600,54,-178.0
22000,55,-100.0
22400,56,-174.0
22800,57,-112.0
23200,58,-238.0
23600,59,-195.0
24000,60,-109.0
24400,61,-118.0
24800,62,-211.0
25200,63,-129.0
25600,64,-172.0
26000,65,-1000.0
26400,66,-153.0
26800,67,-247.0
27200,68,-1000.0
27600,69,-252.0
28000,70,-187.0
28400,71,-735.0
28800,72,-457.0
29200,73,-204.0
29600,74,-412.0
30000,75,-167.0
30400,76,-187.0
30800,77,-238.0
31200,78,-169.0
31600,79,-406.0
32000,80,-1000.0
32400,81,-1000.0
32800,82,-1000.0
33200,83,-304.0
33600,84,-126.0
34000,85,-232.0
34400,86,-216.0
34800,87,-418.0
35200,88,-155.0
35600,89,-223.0
36000,90,-1000.0
36400,91,-237.0
36800,92,-245.0
37200,93,-151.0
37600,94,-223.0
38000,95,-966.0
38400,96,-393.0
38800,97,-546.0
39200,98,-391.0
39600,99,-1000.0
40000,100,-535.0
