Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-1000.0
3600,9,-1000.0
4000,10,-1000.0
4400,11,-1000.0
4800,12,-1000.0
5200,13,-954.0
5600,14,-725.0
6000,15,-1000.0
6400,16,-303.0
6800,17,-870.0
7200,18,-624.0
7600,19,-718.0
8000,20,-923.0
8400,21,-1000.0
8800,22,-768.0
9200,23,-498.0
9600,24,-216.0
10000,25,-221.0
10400,26,-228.0
10800,27,-145.0
11200,28,-269.0
11600,29,-872.0
12000,30,-386.0
12400,31,-346.0
12800,32,-255.0
13200,33,-93.0
13600,34,-152.0
14000,35,-105.0
14400,36,-267.0
14800,37,-700.0
15200,38,-615.0
15600,39,-1000.0
16000,40,-1000.0
16400,41,-445.0
16800,42,-1000.0
17200,43,-654.0
17600,44,-1000.0
18000,45,-1000.0
18400,46,-253.0
18800,47,-1000.0
19200,48,-1000.0
19600,49,-1000.0
20000,50,-413.0
20400,51,-332.0
20800,52,-1000.0
21200,53,-718.0
21600,54,-1000.0
22000,55,-1000.0
22400,56,-721.0
22800,57,-1000.0
23200,58,-744.0
23600,59,-742.0
24000,60,-322.0
24400,61,-246.0
24800,62,-201.0
25200,63,-159.0
25600,64,-639.0
26000,65,-1000.0
26400,66,-1000.0
26800,67,-247.0
27200,68,-260.0
27600,69,-257.0
28000,70,-676.0
28400,71,-1000.0
28800,72,-491.0
29200,73,-1000.0
29600,74,-1000.0
30000,75,-999.0
30400,76,-730.0
30800,77,-1000.0
31200,78,-554.0
31600,79,-1000.0
32000,80,-718.0
32400,81,-1000.0
32800,82,-991.0
33200,83,-1000.0
33600,84,-434.0
34000,85,-1000.0
34400,86,-1000.0
34800,87,-1000.0
35200,88,-1000.0
35600,89,-456.0
36000,90,-1000.0
36400,91,-1000.0
36800,92,-1000.0
37200,93,-1000.0
37600,94,-659.0
38000,95,-1000.0
38400,96,-1000.0
38800,97,-1000.0
39200,98,-1000.0
39600,99,-1000.0
40000,100,-1000.0
