Episode time step,Cv Q value seed_0,Cv Q value seed_10,Cv Q value seed_20,Cv Q value seed_40,Cv Q value seed_60,Cv Q value seed_80,Cv Q value seed_100,Cv Q value
14,,,,,0.5797304002146674,,,0.5797304002146674
15,,,,,,,0.7476474316861154,0.7476474316861154
16,,,0.6790233423904526,,,,,0.6790233423904526
22,,,,0.6527497260622528,,,,0.6527497260622528
24,0.6406349965055257,,,,,,,0.6406349965055257
26,,,,,,0.6277362782376266,,0.6277362782376266
32,,0.600174098745409,,,,,,0.600174098745409
34,,,0.2213987023120152,,,,,0.2213987023120152
38,0.1269709357994999,,,,,,,0.1269709357994999
42,,,,,,0.1318178122748864,,0.1318178122748864
46,,,,0.1835123554341688,,,,0.1835123554341688
49,0.0143769185320534,,,,,,,0.0143769185320534
53,,,,,0.2046358480497368,,,0.2046358480497368
59,,,0.0391918735612525,,,,,0.0391918735612525
60,,,,,,0.030400839387899,,0.030400839387899
63,,,,0.0310642286893744,,,,0.0310642286893744
69,,,,,0.0267641139088969,,,0.0267641139088969
71,,,,,,0.0172687924973931,,0.0172687924973931
76,0.024996352198349,,,,,,,0.024996352198349
79,,,,0.0178019650046127,,,0.1632533991202762,0.09052768206244445
86,,,,,0.0091776518904052,,,0.0091776518904052
88,,,,0.0114659073987294,,,,0.0114659073987294
91,,,,,,0.014689326658465,,0.014689326658465
102,,,,0.0191256553157493,,,,0.0191256553157493
103,,,,,,,0.0297608261177839,0.0297608261177839
107,,0.0459105246143602,,,,,,0.0459105246143602
108,,,,,0.0083991587917483,0.0148017732824889,,0.0116004660371186
118,,,,,,0.0100375478002866,,0.0100375478002866
121,0.0303921734749661,,,,,,0.0202531601585943,0.0253226668167802
122,,,,0.0077289862407959,,,,0.0077289862407959
123,,,0.0180098281195955,,,,,0.0180098281195955
124,,0.0080563015304246,,,,,,0.0080563015304246
127,,,,,0.0138162889692793,,,0.0138162889692793
129,0.0094191327199853,,,,,,,0.0094191327199853
135,,,0.0312340816078268,,,,,0.0312340816078268
139,,,,,,0.0132757328352218,,0.0132757328352218
141,,,,0.0157142530861766,,,,0.0157142530861766
145,0.0174328447070182,,,,,,,0.0174328447070182
149,,0.0137928583299042,,,,,,0.0137928583299042
150,,,,,,,0.0357156863783342,0.0357156863783342
153,,,,,0.0177650778899208,,,0.0177650778899208
155,,,0.0127601654971568,,,,,0.0127601654971568
160,,,,0.0166319386749968,,,,0.0166319386749968
165,,0.0081975139864537,,,,,,0.0081975139864537
168,,,,,0.0123976940200657,,,0.0123976940200657
176,0.0160468622377246,,,,,,,0.0160468622377246
178,,0.0085650021568388,,,,0.0237045686157053,,0.01613478538627205
188,0.0239417895775727,,,,,,,0.0239417895775727
191,,,,,0.0105427762658062,,,0.0105427762658062
199,,,,,,,0.0160040529276574,0.0160040529276574
200,0.0095839338305035,,,,,,,0.0095839338305035
203,,0.006962846669032,,,,,,0.006962846669032
207,,,,0.0159425057030221,,,,0.0159425057030221
213,,0.0179908947569193,,,,,,0.0179908947569193
216,,,,,0.0147482101233392,,,0.0147482101233392
220,,,,0.0101773470130783,,,,0.0101773470130783
227,,0.0065839755562053,,,,,,0.0065839755562053
232,,,,,0.0152219955303433,0.0153263679737156,,0.01527418175202945
240,,,0.0172558979177809,,,,,0.0172558979177809
242,,,,,,,0.0145260362889227,0.0145260362889227
243,,0.0146897042380142,,,0.0143251662955195,,,0.01450743526676685
247,0.0139611319536288,,,,,,,0.0139611319536288
254,,,0.0186471521738544,,,0.0085897125080441,,0.01361843234094925
257,0.0079177869426712,,,,,,,0.0079177869426712
262,,,,,0.01183870479888,,,0.01183870479888
271,,,,,,0.0156649944631752,0.0176584069687954,0.0166617007159853
273,,0.0108111738642587,0.0166057162674983,,,,,0.0137084450658785
276,0.0067481150632427,,,,,,,0.0067481150632427
279,,,,,0.007606498829235,,,0.007606498829235
283,,,,,,0.0118824606686566,,0.0118824606686566
285,,,,,,,0.0167553511458057,0.0167553511458057
287,,0.0143640411099795,,,,,,0.0143640411099795
291,,,0.0226335643029376,,,,,0.0226335643029376
292,0.0141928581312531,,,,,,,0.0141928581312531
300,,,,,,0.0106549064552739,0.0172819249068356,0.01396841568105475
304,,,,,0.0075589126314802,,,0.0075589126314802
307,,,,0.0167703926001439,,,,0.0167703926001439
310,,,0.0283133574535438,,,,,0.0283133574535438
313,,,,,,0.0073171193039473,,0.0073171193039473
316,,0.0161878299980753,,,,,,0.0161878299980753
320,0.0232592018836708,,,,0.0115561725968989,,,0.01740768724028485
321,,,0.0238001111745433,,,,,0.0238001111745433
322,,,,,,,0.0109855585773952,0.0109855585773952
327,,,,,,0.006623700877283,,0.006623700877283
329,,,,,0.0248479571132214,,,0.0248479571132214
332,0.0075380305769365,,,,,,,0.0075380305769365
338,,,0.0067998840668031,,,,,0.0067998840668031
339,,0.012228628941289,,,,,,0.012228628941289
346,0.0077502550565912,,,,,,,0.0077502550565912
349,,,,,,,0.014774600339598,0.014774600339598
350,,0.0045925040665724,,,,,,0.0045925040665724
351,,,,0.0106954862743279,,,,0.0106954862743279
355,,,,,,0.0195509334455953,,0.0195509334455953
358,0.0147663762327187,,,,,,,0.0147663762327187
363,,,,,,,0.0191832113065328,0.0191832113065328
370,0.0057382833101849,,,,,,,0.0057382833101849
371,,,,0.0248646025859174,,,,0.0248646025859174
388,,0.0188770170239649,,,,,,0.0188770170239649
390,,,,,,,0.0215275567589578,0.0215275567589578
394,,,,,,0.0167255660162821,,0.0167255660162821
395,,,,,0.0262325371558305,,,0.0262325371558305
396,,,,0.0130781044543786,,,,0.0130781044543786
397,,,0.0154211658788473,,,,,0.0154211658788473
401,,0.0282422567838254,,,,,,0.0282422567838254
402,,,,,,,0.0072051711017215,0.0072051711017215
403,0.0166461890587699,,,,,,,0.0166461890587699
408,,,,0.0105988805126533,,,,0.0105988805126533
420,,,0.0103576917867342,,,,,0.0103576917867342
424,0.0178476590747742,,,,,,,0.0178476590747742
427,,,,,,,0.0082339237492186,0.0082339237492186
429,,,,0.0089483711405866,,,,0.0089483711405866
430,,0.0129610401082662,,,,,,0.0129610401082662
432,,,,,,0.026035930220249,,0.026035930220249
439,,,0.0094832465074472,,,,,0.0094832465074472
444,,,,,0.0178743694687705,,,0.0178743694687705
447,,,,,,,0.0171236595118953,0.0171236595118953
449,,,0.017148101838671,,,,,0.017148101838671
454,,0.0166886045678132,,,,,,0.0166886045678132
466,,,,,0.0156899195025263,,0.0104884140367925,0.013089166769659398
468,,,,0.0091965778890294,,,,0.0091965778890294
469,,,0.0168652816952532,,,,,0.0168652816952532
478,,,,,,,0.0117302876682673,0.0117302876682673
479,,,,,,0.0191446698092067,,0.0191446698092067
482,,0.039352889514286,,,,,,0.039352889514286
483,,,,0.0077031717332898,,,,0.0077031717332898
484,,,,,0.0130985220686284,,,0.0130985220686284
486,,,0.0117042317607069,,,,,0.0117042317607069
487,0.0302143689050217,,,,,,,0.0302143689050217
497,,,,,,,0.034178828551921,0.034178828551921
498,,,,,,0.0215604341405012,,0.0215604341405012
499,,0.0261070515046288,0.0163184389391504,,,,,0.021212745221889602
502,0.0177583323111331,,,,,,,0.0177583323111331
507,,,,,,0.0289453066185758,,0.0289453066185758
514,,,,0.0252506031350615,,,,0.0252506031350615
516,0.0193247091715623,,,,,,,0.0193247091715623
518,,,0.0175206865392057,,0.0290208260572059,,,0.0232707562982058
520,,,,,,,0.0398688977460257,0.0398688977460257
522,,,,,,0.0300770479858113,,0.0300770479858113
524,,0.0174880894927232,,,,,,0.0174880894927232
528,,,0.0135445458829681,,,,,0.0135445458829681
531,0.0112374657173396,,,,,,,0.0112374657173396
534,,,,,0.019004777390828,,,0.019004777390828
538,,,,,,0.0168342475164513,,0.0168342475164513
544,,0.0183487317742284,,,,,,0.0183487317742284
547,,,,,0.0091687156907819,,,0.0091687156907819
550,,,,,,0.0089356127538223,,0.0089356127538223
551,,,,0.0137334280173936,,,,0.0137334280173936
560,0.014584606970689,,,,,,,0.014584606970689
565,,,,,,,0.0333956660572132,0.0333956660572132
566,,,,,0.0178385878783667,,,0.0178385878783667
573,0.0217272809990332,,,,,,,0.0217272809990332
574,,0.0265946971846288,,,,,,0.0265946971846288
575,,,,,,0.0191550971969807,,0.0191550971969807
578,,,0.0175839185388089,,,,,0.0175839185388089
588,,,0.0191034758648341,0.0100433398258976,,0.0081946757616622,0.0173790906359113,0.0136801455220763
591,,,,,0.0234657210366374,,,0.0234657210366374
601,0.0258514232499556,,0.0163740224574037,,,,,0.021112722853679648
612,0.0117692123341238,,,,,,,0.0117692123341238
614,,,,,0.0097842150482143,,0.0117174982747274,0.01075085666147085
624,0.0119254124852726,,,,,,,0.0119254124852726
627,,,,,0.0251854323482337,,,0.0251854323482337
629,,,,,,,0.0145956216220435,0.0145956216220435
639,,,,,,0.0313705996792513,,0.0313705996792513
640,,,0.0193323030076328,,,,,0.0193323030076328
642,0.023749323823608,,,,,,,0.023749323823608
645,,0.0203527814370966,,,,,,0.0203527814370966
652,,,,,,,0.0188843172954492,0.0188843172954492
653,,,,,0.0258904488897502,,,0.0258904488897502
658,,0.0287245623076481,,0.0210046117658819,,,,0.024864587036765
660,0.0151393779599714,,,,,,,0.0151393779599714
667,,0.0262941128448237,,,,,,0.0262941128448237
668,,,,,0.0138641749005036,0.0359385282601811,,0.024901351580342353
669,,,0.0112347226950307,0.0082946254006032,,,,0.00976467404781695
670,,,,,,,0.0210905282161614,0.0210905282161614
672,0.0190589507856409,,,,,,,0.0190589507856409
677,,,,0.0150276487110375,,,,0.0150276487110375
681,,0.0161575800305103,,,,,0.0075436007456464,0.01185059038807835
685,,,,,,0.0169753754585835,,0.0169753754585835
687,0.0275697235839111,,,,,,,0.0275697235839111
690,,,0.0138791462274624,,,,,0.0138791462274624
695,,,,,0.0079057507540572,,,0.0079057507540572
696,,,,,,,0.0152539603520661,0.0152539603520661
698,0.0129726292725669,,,,,,,0.0129726292725669
700,,,,,,0.0176072681729361,,0.0176072681729361
702,,,,0.010647902993573,,,,0.010647902993573
707,,,0.00613658217664,,,,,0.00613658217664
708,,0.016341485056996,,,,,,0.016341485056996
714,,,,,,,0.014039931102428,0.014039931102428
715,0.0177533806851105,,,,,,,0.0177533806851105
724,,,0.0109021574978767,,,,,0.0109021574978767
729,,,,0.0086198521040022,,0.0162994850706745,,0.01245966858733835
730,,,,,0.0152621737498505,,,0.0152621737498505
733,,0.0124643082910432,,,,,0.0180359066493964,0.0152501074702198
738,,,0.0932334353006385,,,,,0.0932334353006385
741,,,,0.0191964456280651,,,,0.0191964456280651
743,0.0074624382966764,,,,0.0078637882013262,,,0.0076631132490013
744,,0.0163797849393946,,,,,,0.0163797849393946
754,,,,0.0302705463724742,,0.0200681923256208,,0.0251693693490475
760,,0.0084700065088741,,,,,,0.0084700065088741
763,,,,,0.0228372377310437,,,0.0228372377310437
764,,,,,,0.0137522895831759,,0.0137522895831759
774,,,0.0456970710494605,,,,,0.0456970710494605
776,0.0213375077128446,,,,,,,0.0213375077128446
777,,,,,,,0.0180546266387129,0.0180546266387129
781,,0.0083094316601449,,,,,,0.0083094316601449
790,,,,,0.0172659460637165,,,0.0172659460637165
795,,0.0116128989366058,0.0214277160688081,,,,,0.01652030750270695
800,,,,,,0.0375200113857046,,0.0375200113857046
801,,,,0.0345408917613157,,,,0.0345408917613157
807,,0.0105288817377517,,,,,,0.0105288817377517
808,,,0.014875093702447,,,,,0.014875093702447
822,,,,,0.0204591615368037,,,0.0204591615368037
825,,,,,,0.0255407958838746,,0.0255407958838746
826,,,,0.0819644745537026,,,,0.0819644745537026
828,0.0315578997302792,,0.01368819695787,,,,,0.0226230483440746
843,,,,,0.034746919216561,,,0.034746919216561
845,,,,0.0255117844188011,,,,0.0255117844188011
851,,,,,,,0.0229311860591851,0.0229311860591851
852,,,0.0191858517229101,,,,,0.0191858517229101
853,,0.0169147638634877,,,,,,0.0169147638634877
856,,,,,0.0181628389260525,,,0.0181628389260525
857,,,,,,0.0174777275131428,,0.0174777275131428
865,,,,,,0.0162307720583423,,0.0162307720583423
866,0.0128447493954892,,,,,,,0.0128447493954892
867,,,,,,,0.0187740147523627,0.0187740147523627
870,,,,0.022150964848386,,,,0.022150964848386
871,,,0.0230483804119667,,0.0078660437865883,,,0.0154572120992775
877,,,,,,0.0151137912443814,,0.0151137912443814
878,,,,,,,0.006298708272385,0.006298708272385
882,,0.0356973622448754,,,,,,0.0356973622448754
886,,,0.0374906283570207,,,,,0.0374906283570207
887,0.0084992445321631,,,,,,,0.0084992445321631
889,,,,0.0112654049764771,,,,0.0112654049764771
891,,,,,,0.0177449090842825,,0.0177449090842825
896,,,,,,,0.0129115248054421,0.0129115248054421
899,,,,,0.0229753187175504,,,0.0229753187175504
901,0.0137852212758378,,,,,,,0.0137852212758378
904,,,,0.0076676783553516,,,,0.0076676783553516
910,0.0094748977442849,,,,,,,0.0094748977442849
911,,0.01862275200922,,,,,,0.01862275200922
913,,,0.0153196912797643,,,,,0.0153196912797643
916,,,,0.0028869254779142,,,,0.0028869254779142
920,,,,,,,0.0176253231816546,0.0176253231816546
923,0.0203022279000865,,,,,,,0.0203022279000865
924,,0.0107318465923457,,,,,,0.0107318465923457
927,,,,,0.0115117688532951,,,0.0115117688532951
936,,,,,,0.0155354667214867,,0.0155354667214867
941,,,,0.0147813494804062,,,,0.0147813494804062
945,,,0.0188478399814481,,,,,0.0188478399814481
946,0.0141509360404591,,,,,,,0.0141509360404591
949,,0.0292688747437316,,,,,,0.0292688747437316
950,,,,,0.0197893338489022,,,0.0197893338489022
955,,,,0.0062157807242757,,,,0.0062157807242757
959,,0.0090996437949399,,,,,,0.0090996437949399
966,,,0.0420948744672794,,,,,0.0420948744672794
970,,,,0.0083317193365171,,,,0.0083317193365171
971,,,,,0.0415222064254522,,,0.0415222064254522
975,,,0.0099678765191767,,,,,0.0099678765191767
976,0.0227072340329887,0.0249527842013676,,,,,,0.02383000911717815
978,,,,,,0.030352137579693,,0.030352137579693
984,,,,,,,0.0286875985446329,0.0286875985446329
985,,,,,0.017185529013424,,,0.017185529013424
991,0.0135601486614151,,,,,,,0.0135601486614151
992,,0.0281523186681034,,,,,,0.0281523186681034
996,,,0.0158070032808495,0.0159308724150105,0.0140273674231253,,,0.015255081039661765
1000,,,,,,,0.0166593586189896,0.0166593586189896
1005,,,,,,0.0225910437124287,,0.0225910437124287
1006,,,0.0211856432158205,,,,,0.0211856432158205
1010,0.114849633952492,,,,,,,0.114849633952492
1011,,,,0.1759249088613738,,,,0.1759249088613738
1013,,,,,,,0.160008924082748,0.160008924082748
1015,,,,,0.1668308719475354,,,0.1668308719475354
1028,,,0.1652324208089509,,,,,0.1652324208089509
1030,,,,0.0715405831942308,,,0.0470456270223724,0.0592931051083016
1031,,0.2762723311660476,,,,,,0.2762723311660476
1037,0.0982584907488916,,,,0.0605576606078054,,,0.07940807567834851
1038,,,0.0091054317353302,,,,,0.0091054317353302
1040,,,,,,0.1446039970248354,,0.1446039970248354
1045,,,,,,,0.0290648332651456,0.0290648332651456
1054,,,0.033314582985255,,,,,0.033314582985255
1055,,,,,,0.0205923861567881,,0.0205923861567881
1056,,,,0.0511095144514917,,,,0.0511095144514917
1058,,0.0312042646191379,,,,,,0.0312042646191379
1066,,,,,,,0.0295192308036278,0.0295192308036278
1068,,,,,0.0235786853654079,,,0.0235786853654079
1069,,0.0478675187283927,,,,,,0.0478675187283927
1080,,,,,,,0.023322088973937,0.023322088973937
1084,,,0.0377125683004244,,,0.0373269584060491,,0.03751976335323675
1089,,,,,0.0371687278284665,,,0.0371687278284665
1094,,,0.0234291147570569,,,,,0.0234291147570569
1095,,,,0.0230140655194155,,,,0.0230140655194155
1098,,0.030734106622271,,,,,,0.030734106622271
1106,,,,0.0122610217320098,,,,0.0122610217320098
1108,,,,,,,0.0402847109165296,0.0402847109165296
1109,0.0436943306031384,,,,,,,0.0436943306031384
1110,,0.026635449119828,,,,0.0385753694089877,,0.03260540926440785
1117,,,,,,,0.0246165196178194,0.0246165196178194
1119,,,0.0172659854368439,,,,,0.0172659854368439
1121,,,,,,0.023290221590918,,0.023290221590918
1123,,,,,0.0352083885282907,,,0.0352083885282907
1129,,,,,,,0.0384517292104463,0.0384517292104463
1131,,,,0.0103512573943353,,,,0.0103512573943353
1140,0.0277135002470434,,,,,,,0.0277135002470434
1142,,0.01871612402895,,,,,,0.01871612402895
1147,,,0.0326601437279822,,,,,0.0326601437279822
1149,,,,0.0069442259825607,,,,0.0069442259825607
1154,,,,,,,0.0310358739862892,0.0310358739862892
1160,,,,,,0.0518757006222522,,0.0518757006222522
1161,,,0.0308094917939973,,,,,0.0308094917939973
1165,,,,0.0083078263151413,,,,0.0083078263151413
1167,,0.0242849308097309,,,,,,0.0242849308097309
1174,,,,,0.0161834205691939,,,0.0161834205691939
1177,0.0168605513099399,,,0.0142593799851704,,,0.0274869449100876,0.019535625401732634
1179,,,0.0085651763457356,,,,,0.0085651763457356
1186,,,,,,0.0356036598720961,,0.0356036598720961
1190,,,,,0.0150416145142736,,0.0142191643646379,0.01463038943945575
1200,0.0332459664400126,,,,,,,0.0332459664400126
1201,,,,,,0.0090050048689432,,0.0090050048689432
1205,,,0.0214334928342011,,,,,0.0214334928342011
1209,,,,,,,0.010981437686355,0.010981437686355
1212,0.0118506901106444,,,,,,,0.0118506901106444
1213,,,,,0.0202227233045947,,,0.0202227233045947
1216,,,,0.0161763093597655,,,,0.0161763093597655
1219,,0.0282339233026121,,,,0.0260224232295041,,0.027128173266058098
1227,,,0.0222838011739915,,,,,0.0222838011739915
1228,,,,0.0142830281076608,,0.0104671042101638,,0.0123750661589123
1238,,,,0.0240963873221694,,,,0.0240963873221694
1240,,,,,,0.0126400385501263,,0.0126400385501263
1241,,,,,0.0211182477395686,,,0.0211182477395686
1242,0.020150903900759,,,,,,,0.020150903900759
1247,,,0.0313968194331846,,,,0.0418345507604322,0.036615685096808404
1252,,,,,0.0120765774380827,,,0.0120765774380827
1254,,0.0277558495603882,,,,,,0.0277558495603882
1255,,,,0.0210311303140709,,,,0.0210311303140709
1256,0.0111059341408352,,,,,,,0.0111059341408352
