Epoch time step,Epoch number,Episode reward,N steps
400,1,-388.0,3
800,2,-109.0,3
1200,3,-233.0,3
1600,4,-241.0,3
2000,5,-483.0,3
2400,6,-551.0,3
2800,7,-330.0,3
3200,8,-171.0,3
3600,9,-847.0,3
4000,10,-643.0,3
4400,11,-348.0,3
4800,12,-470.0,3
5200,13,-539.0,3
5600,14,-643.0,3
6000,15,-527.0,3
6400,16,-462.0,3
6800,17,-620.0,3
7200,18,-475.0,3
7600,19,-449.0,3
8000,20,-627.0,3
8400,21,-528.0,3
8800,22,-480.0,3
9200,23,-626.0,3
9600,24,-1000.0,3
10000,25,-766.0,3
10400,26,-555.0,3
10800,27,-491.0,3
11200,28,-327.0,3
11600,29,-266.0,3
12000,30,-425.0,3
12400,31,-182.0,3
12800,32,-136.0,3
13200,33,-376.0,3
13600,34,-216.0,3
14000,35,-378.0,3
14400,36,-165.0,3
14800,37,-260.0,3
15200,38,-412.0,3
15600,39,-246.0,3
16000,40,-1000.0,3
16400,41,-282.0,3
16800,42,-476.0,3
17200,43,-344.0,3
17600,44,-199.0,3
18000,45,-254.0,3
18400,46,-517.0,3
18800,47,-503.0,3
19200,48,-489.0,3
19600,49,-530.0,3
20000,50,-309.0,3
20400,51,-396.0,3
20800,52,-256.0,3
21200,53,-683.0,3
21600,54,-284.0,3
22000,55,-368.0,3
22400,56,-405.0,3
22800,57,-214.0,3
23200,58,-238.0,3
23600,59,-218.0,3
24000,60,-225.0,3
24400,61,-373.0,3
24800,62,-139.0,3
25200,63,-190.0,3
25600,64,-165.0,3
26000,65,-230.0,3
26400,66,-240.0,3
26800,67,-348.0,3
27200,68,-295.0,3
27600,69,-209.0,3
28000,70,-190.0,3
28400,71,-386.0,3
28800,72,-197.0,3
29200,73,-194.0,3
29600,74,-233.0,3
30000,75,-374.0,3
30400,76,-139.0,3
30800,77,-144.0,3
31200,78,-204.0,3
31600,79,-294.0,3
32000,80,-176.0,3
32400,81,-233.0,3
32800,82,-274.0,3
33200,83,-154.0,3
33600,84,-172.0,3
34000,85,-211.0,3
34400,86,-246.0,3
34800,87,-250.0,3
35200,88,-201.0,3
35600,89,-172.0,3
36000,90,-150.0,3
36400,91,-174.0,3
36800,92,-129.0,3
37200,93,-144.0,3
37600,94,-210.0,3
38000,95,-131.0,3
38400,96,-303.0,3
38800,97,-183.0,3
39200,98,-259.0,4
39600,99,-103.0,4
40000,100,-168.0,4
