Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,9.0,10.0,12.0,8.0,12.0,11.0,9.0,10.142857142857142
2,11.0,12.0,11.0,16.0,8.0,10.0,13.0,11.571428571428571
3,15.0,58.0,10.0,27.0,8.0,8.0,14.0,20.0
4,11.0,9.0,8.0,52.0,12.0,19.0,10.0,17.285714285714285
5,8.0,13.0,8.0,12.0,18.0,38.0,9.0,15.142857142857142
6,32.0,111.0,11.0,49.0,9.0,10.0,68.0,41.42857142857143
7,12.0,86.0,26.0,21.0,8.0,11.0,13.0,25.285714285714285
8,25.0,18.0,10.0,64.0,86.0,10.0,30.0,34.714285714285715
9,19.0,44.0,29.0,532.0,10.0,72.0,9.0,102.14285714285714
10,8.0,39.0,47.0,10.0,8.0,60.0,10.0,26.0
11,45.0,18.0,106.0,29.0,211.0,8.0,12.0,61.285714285714285
12,8.0,35.0,22.0,88.0,9.0,65.0,18.0,35.0
13,10.0,50.0,23.0,39.0,23.0,109.0,57.0,44.42857142857143
14,29.0,19.0,10.0,53.0,8.0,35.0,22.0,25.142857142857142
15,33.0,19.0,247.0,84.0,36.0,11.0,17.0,63.857142857142854
16,72.0,13.0,66.0,20.0,38.0,10.0,32.0,35.857142857142854
17,71.0,22.0,56.0,60.0,61.0,54.0,9.0,47.57142857142857
18,17.0,124.0,23.0,10.0,106.0,9.0,36.0,46.42857142857143
19,28.0,67.0,36.0,50.0,142.0,137.0,18.0,68.28571428571429
20,35.0,47.0,43.0,86.0,51.0,83.0,28.0,53.285714285714285
21,70.0,19.0,111.0,31.0,40.0,9.0,95.0,53.57142857142857
22,51.0,27.0,163.0,105.0,51.0,137.0,9.0,77.57142857142857
23,11.0,90.0,62.0,67.0,161.0,11.0,256.0,94.0
24,50.0,24.0,43.0,19.0,34.0,68.0,10.0,35.42857142857143
25,11.0,234.0,68.0,18.0,67.0,20.0,11.0,61.285714285714285
26,11.0,20.0,11.0,103.0,39.0,8.0,53.0,35.0
27,8.0,51.0,160.0,92.0,39.0,111.0,332.0,113.28571428571429
28,11.0,34.0,88.0,27.0,111.0,118.0,119.0,72.57142857142857
29,94.0,27.0,23.0,38.0,100.0,64.0,30.0,53.714285714285715
