Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,12.0,12.0,8.0,10.0,25.0,10.0,10.0,12.428571428571429
2,12.0,12.0,8.0,10.0,20.0,34.0,10.0,15.142857142857142
3,48.0,12.0,13.0,8.0,10.0,13.0,9.0,16.142857142857142
4,14.0,10.0,10.0,13.0,31.0,14.0,12.0,14.857142857142858
5,28.0,10.0,8.0,10.0,14.0,16.0,10.0,13.714285714285714
6,11.0,32.0,9.0,8.0,10.0,12.0,10.0,13.142857142857142
7,21.0,10.0,79.0,11.0,11.0,9.0,13.0,22.0
8,11.0,10.0,13.0,11.0,21.0,8.0,12.0,12.285714285714286
9,14.0,9.0,9.0,10.0,8.0,11.0,11.0,10.285714285714286
10,12.0,55.0,10.0,10.0,10.0,13.0,10.0,17.142857142857142
11,12.0,10.0,10.0,12.0,20.0,12.0,10.0,12.285714285714286
12,10.0,15.0,14.0,12.0,17.0,22.0,11.0,14.428571428571429
13,1000.0,25.0,16.0,14.0,81.0,8.0,11.0,165.0
14,16.0,11.0,79.0,15.0,10.0,10.0,9.0,21.428571428571427
15,8.0,14.0,66.0,474.0,96.0,13.0,10.0,97.28571428571429
16,69.0,18.0,15.0,1000.0,13.0,11.0,11.0,162.42857142857142
17,131.0,10.0,14.0,1000.0,13.0,9.0,10.0,169.57142857142858
18,11.0,24.0,18.0,10.0,69.0,71.0,10.0,30.428571428571427
19,17.0,21.0,46.0,68.0,130.0,213.0,10.0,72.14285714285714
20,11.0,13.0,78.0,14.0,13.0,13.0,11.0,21.857142857142858
21,16.0,10.0,137.0,14.0,65.0,198.0,69.0,72.71428571428571
22,17.0,26.0,13.0,17.0,114.0,338.0,63.0,84.0
23,16.0,147.0,14.0,14.0,40.0,11.0,15.0,36.714285714285715
24,23.0,15.0,11.0,401.0,389.0,10.0,107.0,136.57142857142858
25,88.0,18.0,84.0,90.0,133.0,11.0,113.0,76.71428571428571
26,124.0,16.0,109.0,79.0,45.0,194.0,84.0,93.0
27,211.0,139.0,11.0,16.0,133.0,87.0,87.0,97.71428571428571
28,116.0,99.0,12.0,131.0,73.0,21.0,181.0,90.42857142857143
29,17.0,121.0,138.0,94.0,71.0,13.0,85.0,77.0
30,93.0,106.0,61.0,131.0,77.0,12.0,100.0,82.85714285714286
31,43.0,13.0,10.0,84.0,139.0,62.0,104.0,65.0
32,193.0,93.0,144.0,97.0,123.0,91.0,65.0,115.14285714285714
33,70.0,115.0,135.0,66.0,154.0,110.0,111.0,108.71428571428571
34,137.0,94.0,79.0,11.0,94.0,85.0,69.0,81.28571428571429
35,64.0,151.0,69.0,74.0,60.0,97.0,63.0,82.57142857142857
36,123.0,181.0,105.0,15.0,66.0,177.0,77.0,106.28571428571429
37,67.0,65.0,14.0,107.0,105.0,15.0,79.0,64.57142857142857
38,131.0,217.0,11.0,15.0,319.0,80.0,36.0,115.57142857142857
39,157.0,117.0,16.0,105.0,71.0,194.0,16.0,96.57142857142857
40,111.0,208.0,111.0,62.0,99.0,154.0,97.0,120.28571428571429
41,113.0,178.0,89.0,187.0,106.0,156.0,146.0,139.28571428571428
42,87.0,211.0,172.0,78.0,81.0,277.0,100.0,143.71428571428572
43,115.0,23.0,66.0,75.0,93.0,81.0,101.0,79.14285714285714
44,186.0,158.0,70.0,148.0,123.0,104.0,20.0,115.57142857142857
45,60.0,137.0,78.0,121.0,73.0,91.0,23.0,83.28571428571429
46,99.0,14.0,16.0,203.0,137.0,116.0,95.0,97.14285714285714
47,95.0,144.0,92.0,148.0,104.0,80.0,68.0,104.42857142857143
48,142.0,122.0,19.0,104.0,93.0,445.0,145.0,152.85714285714286
49,199.0,169.0,67.0,29.0,112.0,216.0,95.0,126.71428571428571
50,274.0,153.0,84.0,93.0,127.0,173.0,351.0,179.28571428571428
51,95.0,137.0,71.0,174.0,115.0,160.0,74.0,118.0
52,122.0,136.0,100.0,28.0,309.0,63.0,149.0,129.57142857142858
53,123.0,133.0,109.0,114.0,115.0,58.0,339.0,141.57142857142858
54,17.0,111.0,93.0,142.0,143.0,117.0,144.0,109.57142857142857
55,128.0,140.0,74.0,149.0,149.0,91.0,97.0,118.28571428571429
56,120.0,172.0,200.0,122.0,129.0,140.0,131.0,144.85714285714286
57,90.0,155.0,87.0,218.0,90.0,95.0,131.0,123.71428571428571
