Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,15.0,12.0,10.0,8.0,56.0,16.0,10.0,18.142857142857142
2,13.0,25.0,20.0,10.0,17.0,10.0,10.0,15.0
3,16.0,9.0,8.0,10.0,10.0,9.0,10.0,10.285714285714286
4,8.0,9.0,10.0,12.0,8.0,9.0,10.0,9.428571428571429
5,8.0,14.0,8.0,8.0,10.0,15.0,9.0,10.285714285714286
6,112.0,9.0,12.0,10.0,10.0,12.0,13.0,25.428571428571427
7,8.0,14.0,48.0,11.0,12.0,9.0,10.0,16.0
8,11.0,12.0,10.0,11.0,13.0,11.0,9.0,11.0
9,24.0,13.0,10.0,10.0,10.0,16.0,9.0,13.142857142857142
10,8.0,13.0,9.0,14.0,10.0,8.0,12.0,10.571428571428571
11,20.0,246.0,21.0,10.0,16.0,10.0,11.0,47.714285714285715
12,67.0,55.0,15.0,32.0,10.0,24.0,20.0,31.857142857142858
13,127.0,18.0,153.0,14.0,12.0,10.0,120.0,64.85714285714286
14,188.0,109.0,12.0,164.0,10.0,90.0,13.0,83.71428571428571
15,12.0,18.0,151.0,97.0,12.0,93.0,27.0,58.57142857142857
16,136.0,149.0,100.0,13.0,10.0,13.0,109.0,75.71428571428571
17,53.0,19.0,20.0,26.0,19.0,21.0,114.0,38.857142857142854
18,40.0,97.0,13.0,38.0,1000.0,118.0,12.0,188.28571428571428
19,166.0,26.0,66.0,22.0,14.0,18.0,15.0,46.714285714285715
20,135.0,14.0,81.0,121.0,14.0,14.0,12.0,55.857142857142854
21,92.0,120.0,113.0,28.0,101.0,26.0,76.0,79.42857142857143
22,74.0,82.0,114.0,71.0,19.0,56.0,102.0,74.0
23,129.0,14.0,12.0,151.0,97.0,14.0,53.0,67.14285714285714
24,14.0,130.0,151.0,41.0,234.0,181.0,100.0,121.57142857142857
25,35.0,281.0,137.0,70.0,100.0,153.0,16.0,113.14285714285714
26,141.0,16.0,15.0,87.0,92.0,238.0,17.0,86.57142857142857
27,56.0,51.0,24.0,135.0,17.0,205.0,237.0,103.57142857142857
28,33.0,134.0,100.0,61.0,13.0,93.0,125.0,79.85714285714286
29,47.0,21.0,97.0,48.0,16.0,149.0,78.0,65.14285714285714
30,49.0,15.0,137.0,108.0,38.0,90.0,93.0,75.71428571428571
31,46.0,18.0,93.0,34.0,62.0,149.0,109.0,73.0
32,80.0,211.0,82.0,37.0,100.0,19.0,76.0,86.42857142857143
33,41.0,97.0,82.0,200.0,94.0,81.0,22.0,88.14285714285714
34,55.0,176.0,125.0,104.0,95.0,112.0,96.0,109.0
35,58.0,116.0,100.0,64.0,280.0,194.0,17.0,118.42857142857143
36,100.0,91.0,94.0,87.0,118.0,82.0,111.0,97.57142857142857
37,60.0,14.0,108.0,61.0,112.0,103.0,288.0,106.57142857142857
38,71.0,97.0,97.0,93.0,90.0,26.0,232.0,100.85714285714286
39,121.0,125.0,109.0,61.0,878.0,138.0,108.0,220.0
40,47.0,162.0,55.0,12.0,189.0,72.0,112.0,92.71428571428571
41,56.0,114.0,112.0,66.0,217.0,70.0,163.0,114.0
42,76.0,91.0,135.0,84.0,128.0,115.0,108.0,105.28571428571429
43,87.0,86.0,128.0,71.0,113.0,83.0,66.0,90.57142857142857
44,45.0,155.0,74.0,111.0,104.0,188.0,75.0,107.42857142857143
45,28.0,150.0,269.0,131.0,59.0,73.0,74.0,112.0
46,102.0,88.0,67.0,83.0,221.0,63.0,70.0,99.14285714285714
47,62.0,208.0,133.0,102.0,350.0,72.0,68.0,142.14285714285714
48,137.0,171.0,463.0,203.0,127.0,160.0,88.0,192.71428571428572
49,82.0,83.0,319.0,96.0,161.0,96.0,18.0,122.14285714285714
50,102.0,117.0,103.0,127.0,659.0,103.0,69.0,182.85714285714286
