Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,9.0,10.0,12.0,8.0,12.0,11.0,9.0,10.142857142857142
2,11.0,12.0,11.0,16.0,8.0,10.0,13.0,11.571428571428571
3,15.0,9.0,10.0,27.0,8.0,8.0,14.0,13.0
4,11.0,9.0,8.0,52.0,12.0,19.0,10.0,17.285714285714285
5,8.0,142.0,8.0,12.0,18.0,38.0,9.0,33.57142857142857
6,32.0,14.0,15.0,49.0,9.0,10.0,36.0,23.571428571428573
7,12.0,57.0,60.0,21.0,8.0,11.0,10.0,25.571428571428573
8,25.0,30.0,129.0,64.0,86.0,10.0,25.0,52.714285714285715
9,19.0,313.0,24.0,532.0,10.0,72.0,10.0,140.0
10,8.0,58.0,8.0,10.0,8.0,60.0,10.0,23.142857142857142
11,45.0,34.0,69.0,29.0,19.0,8.0,33.0,33.857142857142854
12,8.0,10.0,67.0,225.0,30.0,65.0,52.0,65.28571428571429
13,10.0,17.0,60.0,12.0,75.0,109.0,13.0,42.285714285714285
14,29.0,18.0,23.0,60.0,113.0,35.0,43.0,45.857142857142854
15,33.0,14.0,20.0,68.0,24.0,11.0,11.0,25.857142857142858
16,72.0,53.0,143.0,163.0,16.0,10.0,70.0,75.28571428571429
17,46.0,69.0,44.0,10.0,37.0,54.0,70.0,47.142857142857146
18,16.0,31.0,38.0,18.0,10.0,9.0,10.0,18.857142857142858
19,84.0,9.0,8.0,61.0,10.0,137.0,139.0,64.0
20,47.0,79.0,82.0,19.0,40.0,83.0,9.0,51.285714285714285
21,19.0,14.0,263.0,44.0,17.0,9.0,121.0,69.57142857142857
22,75.0,9.0,16.0,92.0,12.0,176.0,121.0,71.57142857142857
23,26.0,9.0,31.0,22.0,45.0,70.0,51.0,36.285714285714285
24,89.0,10.0,8.0,59.0,53.0,72.0,154.0,63.57142857142857
25,76.0,131.0,105.0,18.0,22.0,35.0,17.0,57.714285714285715
26,8.0,23.0,174.0,47.0,10.0,8.0,43.0,44.714285714285715
27,52.0,26.0,124.0,93.0,58.0,29.0,173.0,79.28571428571429
28,107.0,35.0,67.0,30.0,44.0,15.0,197.0,70.71428571428571
29,135.0,100.0,8.0,82.0,23.0,19.0,375.0,106.0
