Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,12.0,9.0,8.0,8.0,10.0,8.0,11.0,9.428571428571429
2,11.0,11.0,15.0,8.0,51.0,10.0,13.0,17.0
3,11.0,43.0,8.0,13.0,8.0,8.0,10.0,14.428571428571429
4,158.0,14.0,8.0,9.0,95.0,8.0,24.0,45.142857142857146
5,11.0,147.0,8.0,10.0,10.0,13.0,13.0,30.285714285714285
6,20.0,47.0,15.0,12.0,28.0,17.0,10.0,21.285714285714285
7,101.0,20.0,38.0,32.0,12.0,8.0,22.0,33.285714285714285
8,46.0,147.0,11.0,14.0,10.0,8.0,127.0,51.857142857142854
9,27.0,74.0,10.0,17.0,12.0,113.0,47.0,42.857142857142854
10,28.0,62.0,61.0,22.0,51.0,39.0,9.0,38.857142857142854
11,95.0,10.0,19.0,58.0,87.0,31.0,19.0,45.57142857142857
12,56.0,47.0,45.0,11.0,81.0,11.0,64.0,45.0
13,165.0,40.0,44.0,14.0,9.0,9.0,22.0,43.285714285714285
14,25.0,27.0,133.0,71.0,44.0,61.0,38.0,57.0
15,49.0,18.0,43.0,11.0,65.0,109.0,57.0,50.285714285714285
16,25.0,32.0,58.0,126.0,14.0,230.0,9.0,70.57142857142857
17,25.0,47.0,188.0,31.0,110.0,10.0,47.0,65.42857142857143
18,44.0,43.0,214.0,52.0,86.0,63.0,170.0,96.0
19,55.0,314.0,144.0,36.0,55.0,34.0,54.0,98.85714285714286
20,25.0,257.0,22.0,93.0,80.0,48.0,25.0,78.57142857142857
21,53.0,75.0,81.0,16.0,8.0,185.0,83.0,71.57142857142857
22,46.0,58.0,22.0,61.0,23.0,10.0,129.0,49.857142857142854
23,287.0,57.0,12.0,44.0,42.0,192.0,9.0,91.85714285714286
24,119.0,22.0,25.0,18.0,208.0,72.0,17.0,68.71428571428571
25,30.0,60.0,63.0,42.0,128.0,178.0,44.0,77.85714285714286
26,69.0,32.0,54.0,53.0,28.0,64.0,108.0,58.285714285714285
27,75.0,78.0,45.0,20.0,30.0,182.0,87.0,73.85714285714286
28,39.0,92.0,41.0,62.0,107.0,8.0,52.0,57.285714285714285
29,104.0,20.0,23.0,104.0,51.0,17.0,174.0,70.42857142857143
30,73.0,69.0,15.0,133.0,59.0,75.0,82.0,72.28571428571429
31,71.0,102.0,31.0,8.0,132.0,18.0,30.0,56.0
32,11.0,97.0,19.0,55.0,68.0,92.0,31.0,53.285714285714285
33,55.0,115.0,27.0,43.0,68.0,128.0,94.0,75.71428571428571
34,9.0,22.0,59.0,17.0,55.0,16.0,174.0,50.285714285714285
35,19.0,29.0,37.0,74.0,103.0,81.0,109.0,64.57142857142857
36,153.0,118.0,68.0,101.0,40.0,8.0,162.0,92.85714285714286
37,65.0,10.0,34.0,189.0,105.0,23.0,47.0,67.57142857142857
38,88.0,175.0,49.0,146.0,55.0,49.0,79.0,91.57142857142857
39,93.0,114.0,79.0,26.0,104.0,130.0,71.0,88.14285714285714
40,136.0,33.0,31.0,62.0,69.0,90.0,45.0,66.57142857142857
41,93.0,150.0,27.0,60.0,33.0,111.0,9.0,69.0
42,66.0,89.0,77.0,81.0,160.0,94.0,86.0,93.28571428571429
43,32.0,28.0,118.0,10.0,112.0,66.0,143.0,72.71428571428571
44,98.0,75.0,86.0,176.0,142.0,91.0,102.0,110.0
45,95.0,26.0,91.0,78.0,102.0,164.0,122.0,96.85714285714286
46,66.0,178.0,43.0,49.0,81.0,190.0,138.0,106.42857142857143
47,85.0,100.0,43.0,44.0,59.0,151.0,76.0,79.71428571428571
48,25.0,221.0,64.0,19.0,24.0,111.0,17.0,68.71428571428571
49,144.0,68.0,119.0,98.0,87.0,148.0,270.0,133.42857142857142
50,82.0,53.0,86.0,68.0,225.0,160.0,122.0,113.71428571428571
51,116.0,52.0,71.0,113.0,73.0,56.0,80.0,80.14285714285714
52,120.0,65.0,57.0,55.0,131.0,172.0,235.0,119.28571428571429
53,143.0,40.0,25.0,66.0,20.0,159.0,118.0,81.57142857142857
54,34.0,84.0,116.0,53.0,87.0,128.0,131.0,90.42857142857143
55,113.0,55.0,108.0,82.0,69.0,16.0,168.0,87.28571428571429
56,174.0,126.0,73.0,89.0,135.0,245.0,90.0,133.14285714285714
57,89.0,94.0,74.0,86.0,42.0,61.0,100.0,78.0
58,110.0,141.0,87.0,117.0,409.0,254.0,110.0,175.42857142857142
59,125.0,169.0,101.0,119.0,260.0,124.0,95.0,141.85714285714286
60,141.0,136.0,87.0,136.0,312.0,19.0,131.0,137.42857142857142
61,126.0,54.0,21.0,122.0,13.0,149.0,124.0,87.0
62,111.0,101.0,103.0,102.0,129.0,95.0,29.0,95.71428571428571
63,251.0,305.0,147.0,235.0,98.0,120.0,232.0,198.28571428571428
64,113.0,120.0,26.0,93.0,21.0,29.0,110.0,73.14285714285714
65,310.0,23.0,161.0,89.0,237.0,11.0,288.0,159.85714285714286
66,120.0,145.0,97.0,103.0,138.0,136.0,184.0,131.85714285714286
67,138.0,222.0,142.0,118.0,153.0,104.0,288.0,166.42857142857142
68,170.0,101.0,168.0,20.0,144.0,241.0,110.0,136.28571428571428
69,101.0,192.0,175.0,133.0,174.0,152.0,96.0,146.14285714285714
70,213.0,168.0,125.0,201.0,131.0,183.0,154.0,167.85714285714286
71,193.0,129.0,98.0,188.0,392.0,175.0,144.0,188.42857142857142
72,105.0,153.0,234.0,159.0,194.0,28.0,110.0,140.42857142857142
73,240.0,184.0,176.0,108.0,163.0,138.0,148.0,165.28571428571428
74,157.0,108.0,97.0,147.0,136.0,154.0,177.0,139.42857142857142
75,206.0,277.0,141.0,17.0,159.0,93.0,194.0,155.28571428571428
76,239.0,164.0,202.0,915.0,312.0,153.0,281.0,323.7142857142857
77,623.0,330.0,169.0,209.0,117.0,127.0,283.0,265.42857142857144
78,110.0,180.0,171.0,255.0,129.0,163.0,142.0,164.28571428571428
79,146.0,120.0,199.0,181.0,169.0,176.0,106.0,156.71428571428572
80,103.0,150.0,230.0,175.0,149.0,153.0,222.0,168.85714285714286
81,95.0,202.0,13.0,201.0,258.0,25.0,151.0,135.0
82,186.0,246.0,216.0,164.0,81.0,132.0,157.0,168.85714285714286
83,102.0,171.0,194.0,181.0,297.0,23.0,101.0,152.71428571428572
84,137.0,401.0,177.0,195.0,106.0,168.0,133.0,188.14285714285714
85,122.0,135.0,15.0,146.0,414.0,243.0,255.0,190.0
86,106.0,114.0,140.0,132.0,262.0,243.0,10.0,143.85714285714286
87,135.0,197.0,282.0,167.0,108.0,237.0,824.0,278.57142857142856
88,117.0,103.0,228.0,265.0,272.0,164.0,90.0,177.0
89,219.0,322.0,197.0,132.0,164.0,126.0,230.0,198.57142857142858
90,96.0,88.0,163.0,136.0,402.0,292.0,247.0,203.42857142857142
91,164.0,139.0,164.0,318.0,137.0,100.0,188.0,172.85714285714286
92,135.0,205.0,291.0,122.0,108.0,104.0,161.0,160.85714285714286
93,1000.0,126.0,143.0,124.0,177.0,151.0,340.0,294.42857142857144
94,123.0,115.0,1000.0,245.0,186.0,84.0,83.0,262.2857142857143
95,217.0,257.0,114.0,570.0,138.0,227.0,143.0,238.0
96,151.0,108.0,1000.0,190.0,16.0,137.0,19.0,231.57142857142858
97,125.0,158.0,18.0,179.0,24.0,101.0,437.0,148.85714285714286
98,138.0,18.0,159.0,143.0,23.0,108.0,97.0,98.0
99,95.0,113.0,1000.0,222.0,13.0,20.0,96.0,222.71428571428572
100,126.0,93.0,1000.0,234.0,172.0,14.0,17.0,236.57142857142858
