Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,30.0,10.0,8.0,10.0,10.0,8.0,28.0,14.857142857142858
2,11.0,12.0,9.0,8.0,10.0,24.0,10.0,12.0
3,8.0,137.0,16.0,12.0,11.0,8.0,10.0,28.857142857142858
4,11.0,11.0,8.0,10.0,12.0,10.0,9.0,10.142857142857142
5,12.0,9.0,10.0,8.0,8.0,11.0,9.0,9.571428571428571
6,12.0,10.0,27.0,34.0,27.0,12.0,9.0,18.714285714285715
7,61.0,10.0,9.0,10.0,610.0,77.0,9.0,112.28571428571429
8,25.0,20.0,11.0,11.0,53.0,10.0,39.0,24.142857142857142
9,132.0,44.0,10.0,16.0,39.0,228.0,31.0,71.42857142857143
10,37.0,58.0,48.0,13.0,16.0,31.0,57.0,37.142857142857146
11,12.0,55.0,42.0,10.0,10.0,33.0,109.0,38.714285714285715
12,8.0,75.0,148.0,20.0,8.0,60.0,14.0,47.57142857142857
13,8.0,38.0,31.0,67.0,22.0,8.0,25.0,28.428571428571427
14,58.0,99.0,38.0,15.0,40.0,19.0,9.0,39.714285714285715
15,23.0,108.0,28.0,51.0,20.0,10.0,27.0,38.142857142857146
16,249.0,168.0,65.0,68.0,29.0,123.0,60.0,108.85714285714286
17,123.0,56.0,19.0,50.0,10.0,53.0,77.0,55.42857142857143
18,102.0,98.0,58.0,28.0,20.0,41.0,63.0,58.57142857142857
19,12.0,21.0,27.0,31.0,25.0,52.0,26.0,27.714285714285715
20,28.0,26.0,8.0,87.0,99.0,23.0,79.0,50.0
21,15.0,92.0,16.0,174.0,120.0,22.0,13.0,64.57142857142857
22,87.0,76.0,81.0,58.0,39.0,101.0,167.0,87.0
23,13.0,53.0,80.0,182.0,10.0,14.0,64.0,59.42857142857143
24,23.0,16.0,91.0,53.0,52.0,97.0,88.0,60.0
25,29.0,161.0,83.0,118.0,189.0,34.0,10.0,89.14285714285714
26,48.0,123.0,19.0,88.0,30.0,156.0,76.0,77.14285714285714
27,73.0,99.0,92.0,120.0,20.0,74.0,104.0,83.14285714285714
28,130.0,65.0,19.0,29.0,53.0,79.0,73.0,64.0
29,26.0,86.0,45.0,75.0,53.0,98.0,91.0,67.71428571428571
30,115.0,30.0,113.0,44.0,16.0,41.0,101.0,65.71428571428571
31,57.0,33.0,138.0,108.0,61.0,39.0,118.0,79.14285714285714
32,25.0,108.0,172.0,118.0,168.0,56.0,63.0,101.42857142857143
33,57.0,29.0,21.0,150.0,106.0,99.0,147.0,87.0
34,66.0,16.0,73.0,49.0,46.0,95.0,106.0,64.42857142857143
35,148.0,19.0,127.0,42.0,63.0,54.0,158.0,87.28571428571429
36,52.0,194.0,22.0,82.0,117.0,67.0,55.0,84.14285714285714
37,45.0,216.0,111.0,69.0,79.0,82.0,15.0,88.14285714285714
38,85.0,28.0,79.0,116.0,47.0,124.0,72.0,78.71428571428571
39,110.0,317.0,68.0,51.0,159.0,138.0,165.0,144.0
40,134.0,305.0,106.0,94.0,76.0,101.0,138.0,136.28571428571428
41,101.0,112.0,111.0,24.0,114.0,40.0,103.0,86.42857142857143
42,91.0,160.0,52.0,73.0,324.0,84.0,87.0,124.42857142857143
43,125.0,84.0,204.0,476.0,28.0,192.0,87.0,170.85714285714286
44,108.0,68.0,548.0,60.0,48.0,158.0,150.0,162.85714285714286
45,112.0,17.0,21.0,198.0,44.0,100.0,75.0,81.0
46,134.0,101.0,146.0,105.0,25.0,146.0,68.0,103.57142857142857
47,183.0,84.0,105.0,125.0,114.0,127.0,81.0,117.0
48,31.0,174.0,191.0,82.0,107.0,122.0,150.0,122.42857142857143
49,192.0,67.0,29.0,96.0,186.0,194.0,113.0,125.28571428571429
50,154.0,90.0,149.0,89.0,108.0,40.0,98.0,104.0
51,125.0,109.0,88.0,37.0,102.0,181.0,163.0,115.0
52,94.0,24.0,100.0,103.0,102.0,180.0,101.0,100.57142857142857
53,189.0,338.0,86.0,46.0,112.0,229.0,151.0,164.42857142857142
54,65.0,158.0,113.0,108.0,60.0,241.0,119.0,123.42857142857143
55,129.0,86.0,129.0,91.0,76.0,13.0,120.0,92.0
56,111.0,122.0,189.0,136.0,99.0,134.0,215.0,143.71428571428572
57,131.0,18.0,111.0,111.0,148.0,123.0,127.0,109.85714285714286
58,98.0,232.0,126.0,142.0,177.0,140.0,185.0,157.14285714285714
59,156.0,67.0,162.0,140.0,187.0,275.0,152.0,162.71428571428572
60,125.0,229.0,369.0,217.0,145.0,246.0,142.0,210.42857142857142
61,75.0,121.0,255.0,135.0,417.0,146.0,124.0,181.85714285714286
62,99.0,143.0,191.0,116.0,95.0,220.0,131.0,142.14285714285714
63,24.0,127.0,137.0,131.0,90.0,168.0,173.0,121.42857142857143
64,88.0,114.0,135.0,165.0,92.0,210.0,149.0,136.14285714285714
65,93.0,74.0,302.0,187.0,94.0,208.0,106.0,152.0
66,26.0,131.0,98.0,108.0,170.0,177.0,115.0,117.85714285714286
67,210.0,363.0,92.0,130.0,181.0,29.0,185.0,170.0
68,242.0,133.0,378.0,201.0,144.0,240.0,133.0,210.14285714285714
