Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,11.0,13.0,10.0,8.0,11.0,8.0,10.0,10.142857142857142
2,12.0,10.0,47.0,8.0,9.0,10.0,32.0,18.285714285714285
3,11.0,14.0,12.0,10.0,8.0,15.0,13.0,11.857142857142858
4,13.0,11.0,8.0,8.0,20.0,15.0,9.0,12.0
5,11.0,26.0,9.0,10.0,10.0,11.0,48.0,17.857142857142858
6,12.0,116.0,64.0,13.0,12.0,185.0,19.0,60.142857142857146
7,8.0,34.0,140.0,111.0,10.0,23.0,10.0,48.0
8,16.0,14.0,14.0,10.0,13.0,14.0,286.0,52.42857142857143
9,84.0,14.0,19.0,16.0,32.0,84.0,124.0,53.285714285714285
10,319.0,25.0,22.0,64.0,11.0,75.0,109.0,89.28571428571429
11,132.0,10.0,31.0,17.0,23.0,18.0,28.0,37.0
12,159.0,34.0,10.0,10.0,19.0,31.0,19.0,40.285714285714285
13,13.0,270.0,20.0,69.0,39.0,10.0,100.0,74.42857142857143
14,11.0,13.0,12.0,32.0,42.0,17.0,68.0,27.857142857142858
15,14.0,16.0,30.0,57.0,144.0,16.0,9.0,40.857142857142854
16,78.0,192.0,18.0,112.0,25.0,77.0,50.0,78.85714285714286
17,25.0,108.0,153.0,20.0,57.0,154.0,116.0,90.42857142857143
18,28.0,89.0,13.0,13.0,70.0,186.0,168.0,81.0
19,34.0,35.0,26.0,21.0,328.0,74.0,91.0,87.0
20,18.0,143.0,133.0,439.0,16.0,153.0,18.0,131.42857142857142
21,144.0,92.0,20.0,72.0,105.0,143.0,29.0,86.42857142857143
22,68.0,16.0,23.0,582.0,124.0,59.0,72.0,134.85714285714286
23,101.0,64.0,15.0,63.0,122.0,90.0,114.0,81.28571428571429
24,139.0,25.0,29.0,83.0,66.0,42.0,89.0,67.57142857142857
25,100.0,17.0,28.0,15.0,149.0,117.0,79.0,72.14285714285714
26,19.0,25.0,44.0,94.0,102.0,73.0,113.0,67.14285714285714
27,74.0,62.0,86.0,21.0,112.0,76.0,57.0,69.71428571428571
28,47.0,136.0,56.0,39.0,119.0,77.0,70.0,77.71428571428571
29,77.0,85.0,52.0,34.0,175.0,28.0,69.0,74.28571428571429
30,92.0,74.0,18.0,148.0,93.0,73.0,211.0,101.28571428571429
31,66.0,123.0,45.0,82.0,73.0,26.0,85.0,71.42857142857143
32,109.0,68.0,67.0,87.0,85.0,21.0,98.0,76.42857142857143
33,91.0,27.0,50.0,24.0,63.0,31.0,244.0,75.71428571428571
34,74.0,21.0,26.0,63.0,101.0,47.0,373.0,100.71428571428571
