Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,11.0,13.0,10.0,8.0,11.0,8.0,10.0,10.142857142857142
2,12.0,10.0,47.0,8.0,9.0,10.0,32.0,18.285714285714285
3,11.0,14.0,12.0,10.0,8.0,15.0,13.0,11.857142857142858
4,13.0,11.0,8.0,8.0,20.0,15.0,9.0,12.0
5,11.0,26.0,9.0,10.0,10.0,11.0,48.0,17.857142857142858
6,11.0,116.0,64.0,10.0,12.0,185.0,19.0,59.57142857142857
7,17.0,34.0,140.0,9.0,10.0,23.0,9.0,34.57142857142857
8,50.0,14.0,14.0,168.0,13.0,14.0,12.0,40.714285714285715
9,12.0,14.0,19.0,62.0,32.0,84.0,9.0,33.142857142857146
10,14.0,10.0,22.0,10.0,11.0,31.0,55.0,21.857142857142858
11,20.0,122.0,31.0,106.0,23.0,8.0,72.0,54.57142857142857
12,36.0,138.0,10.0,15.0,19.0,10.0,21.0,35.57142857142857
13,14.0,33.0,20.0,144.0,39.0,18.0,9.0,39.57142857142857
14,15.0,81.0,12.0,16.0,42.0,12.0,9.0,26.714285714285715
15,157.0,71.0,30.0,106.0,144.0,120.0,16.0,92.0
16,104.0,220.0,18.0,154.0,25.0,50.0,55.0,89.42857142857143
17,120.0,23.0,147.0,86.0,57.0,96.0,114.0,91.85714285714286
18,41.0,128.0,21.0,59.0,44.0,49.0,32.0,53.42857142857143
19,111.0,29.0,47.0,154.0,160.0,66.0,178.0,106.42857142857143
20,28.0,78.0,39.0,51.0,23.0,51.0,94.0,52.0
21,91.0,24.0,19.0,65.0,17.0,27.0,99.0,48.857142857142854
22,39.0,40.0,20.0,14.0,65.0,36.0,329.0,77.57142857142857
23,76.0,93.0,62.0,49.0,50.0,114.0,20.0,66.28571428571429
24,62.0,343.0,26.0,104.0,143.0,128.0,82.0,126.85714285714286
25,40.0,31.0,73.0,182.0,60.0,33.0,60.0,68.42857142857143
26,65.0,46.0,120.0,87.0,63.0,65.0,21.0,66.71428571428571
27,17.0,26.0,58.0,326.0,96.0,144.0,46.0,101.85714285714286
28,49.0,78.0,130.0,157.0,57.0,73.0,80.0,89.14285714285714
29,106.0,101.0,72.0,109.0,38.0,49.0,39.0,73.42857142857143
30,22.0,102.0,49.0,132.0,81.0,50.0,74.0,72.85714285714286
31,164.0,85.0,94.0,181.0,63.0,28.0,42.0,93.85714285714286
32,27.0,111.0,87.0,233.0,132.0,26.0,45.0,94.42857142857143
33,40.0,42.0,55.0,139.0,100.0,108.0,148.0,90.28571428571429
34,115.0,117.0,56.0,139.0,16.0,97.0,41.0,83.0
