Epoch time step,Epoch number,Episode reward,N steps
400,1,-1000.0,6
800,2,-1000.0,6
1200,3,-1000.0,6
1600,4,-1000.0,6
2000,5,-1000.0,6
2400,6,-1000.0,6
2800,7,-1000.0,6
3200,8,-1000.0,6
3600,9,-1000.0,6
4000,10,-436.0,6
4400,11,-636.0,6
4800,12,-291.0,6
5200,13,-382.0,6
5600,14,-203.0,6
6000,15,-196.0,6
6400,16,-471.0,6
6800,17,-477.0,6
7200,18,-271.0,7
7600,19,-296.0,7
8000,20,-434.0,7
8400,21,-503.0,8
8800,22,-184.0,8
9200,23,-238.0,9
9600,24,-279.0,9
10000,25,-191.0,9
10400,26,-378.0,9
10800,27,-1000.0,9
11200,28,-355.0,9
11600,29,-993.0,9
12000,30,-198.0,9
12400,31,-527.0,9
12800,32,-301.0,9
13200,33,-1000.0,9
13600,34,-457.0,9
14000,35,-238.0,9
14400,36,-587.0,9
14800,37,-577.0,9
15200,38,-594.0,9
15600,39,-176.0,9
16000,40,-598.0,9
16400,41,-714.0,10
16800,42,-1000.0,10
17200,43,-1000.0,11
17600,44,-109.0,11
18000,45,-347.0,11
18400,46,-527.0,12
18800,47,-726.0,12
19200,48,-446.0,12
19600,49,-289.0,12
20000,50,-375.0,12
20400,51,-797.0,12
20800,52,-342.0,12
21200,53,-383.0,12
21600,54,-140.0,12
22000,55,-611.0,12
22400,56,-146.0,13
22800,57,-230.0,13
23200,58,-702.0,13
23600,59,-552.0,13
24000,60,-551.0,13
24400,61,-264.0,13
24800,62,-571.0,13
25200,63,-492.0,14
25600,64,-774.0,14
26000,65,-1000.0,14
26400,66,-1000.0,14
26800,67,-153.0,14
27200,68,-698.0,14
27600,69,-239.0,14
28000,70,-689.0,14
28400,71,-1000.0,15
28800,72,-313.0,15
29200,73,-308.0,16
29600,74,-903.0,16
30000,75,-329.0,16
30400,76,-768.0,16
30800,77,-337.0,16
31200,78,-440.0,17
31600,79,-787.0,17
32000,80,-469.0,17
32400,81,-213.0,17
32800,82,-599.0,17
33200,83,-409.0,18
33600,84,-535.0,18
34000,85,-591.0,18
34400,86,-379.0,19
34800,87,-268.0,19
35200,88,-1000.0,19
35600,89,-695.0,19
36000,90,-1000.0,19
36400,91,-778.0,19
36800,92,-1000.0,19
37200,93,-609.0,20
37600,94,-1000.0,20
38000,95,-245.0,20
38400,96,-1000.0,21
38800,97,-1000.0,21
39200,98,-1000.0,21
39600,99,-314.0,21
40000,100,-727.0,21
