Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss
1000,1,-1000.0,-1.532802202180028,1.1506063295232005,-0.7506554517515376,0.5416448655873537
2000,2,-1000.0,-5.611459630012512,1.7421701372944722,-0.31046648326160864,0.8830967727601529
3000,3,-1000.0,-11.240687448978424,2.0327325864971293,-0.18083703472084958,0.8079977903217077
4000,4,-1000.0,-16.04890993309021,2.8095324775034802,-0.17506064207580146,0.8097696739733219
5000,5,-1000.0,-24.15265299606323,2.0920256285502594,-0.08661680474154329,1.1395727009475232
5728,6,-727.0,-26.005088494374203,3.157009385571501,-0.12139967861499379,1.4698848424909206
6548,7,-819.0,-31.20376294182568,4.228641984341987,-0.13551705261399402,1.8912327932148445
7169,8,-620.0,-36.27183214976976,6.026691764387613,-0.1661534972786278,2.3946700175315287
7647,9,-477.0,-33.9549098154491,4.5440665793057855,-0.13382649531403812,2.9951875738519007
7977,10,-329.0,-34.957886187235516,4.543687500149274,-0.12997603676072242,2.8794295885346153
8291,11,-313.0,-35.431822618861105,4.275744371828799,-0.12067525901286068,2.5502759079644632
8769,12,-477.0,-38.50442083111368,4.788762058117952,-0.12436914917178474,3.499638685621477
9162,13,-392.0,-42.83705025592833,4.053031203533677,-0.09461508622370111,3.379707864146803
9493,14,-330.0,-40.92141361178948,4.733571795000774,-0.11567468904928126,3.8049713733333115
9918,15,-424.0,-42.316254496854896,5.634532117947129,-0.13315290270706517,5.425593243346495
10337,16,-418.0,-42.95522926530861,5.469735375198815,-0.12733572765763979,4.337648054864925
10713,17,-375.0,-42.15542404195096,6.17040508887854,-0.1463727439377211,4.171173888080298
11194,18,-480.0,-44.23196756517565,4.181053554359561,-0.09452560635469795,5.340990616601123
11488,19,-293.0,-45.212633243223436,4.845122710903673,-0.10716302863491964,4.962854922628727
11806,20,-317.0,-45.10638063058913,4.840118584568609,-0.10730452137599036,5.72475495859512
12154,21,-347.0,-45.42578802437618,4.81868984657243,-0.1060782884820104,6.826382995336905
12694,22,-539.0,-45.83705755163122,5.053127436005317,-0.11024109543492043,5.904813897278574
13322,23,-627.0,-51.03766778472123,4.24520828365284,-0.08317794421091664,7.678836916994517
13836,24,-513.0,-48.75728236098234,2.859904411623048,-0.05865594375111575,7.121033680230263
14273,25,-436.0,-52.69488649346463,3.213327775015993,-0.06097987848241251,7.693405643889778
14818,26,-544.0,-53.56075223170289,3.479865346811707,-0.06497043454053575,8.369418919086456
15487,27,-668.0,-53.48659426428277,3.7083678340920088,-0.06933265961501646,8.248833607085974
16487,28,-1000.0,-56.64355604553223,1.7226997029678954,-0.030412986458391213,8.289652093231679
17487,29,-1000.0,-59.80635902404785,1.5289410040047855,-0.025564856797084163,7.070149762511253
18487,30,-1000.0,-60.43694247817993,1.0734226190889369,-0.01776103447781932,8.17815592199564
19487,31,-1000.0,-62.495946304321286,1.9421296430582484,-0.031076089857110616,6.642895254313946
20487,32,-1000.0,-65.09072454452514,1.559674226548554,-0.02396154348353678,5.942464850574732
21487,33,-1000.0,-65.53749668884278,1.408010429492862,-0.02148404349616491,4.983246468782425
22018,34,-530.0,-66.63417405238035,2.7919770558573407,-0.041900077483703786,5.300449739573366
23018,35,-1000.0,-68.75058709335327,2.733983405226535,-0.039766691759507214,4.867449880719185
23448,36,-429.0,-69.36617376638013,3.266018149254329,-0.04708372931530034,4.254195977990017
24145,37,-696.0,-69.6119528760869,3.3149030155914962,-0.04761973883267153,3.8703070784059794
24643,38,-497.0,-72.92385061486179,3.631322010167692,-0.049796081522711484,3.959381117788424
24831,39,-187.0,-72.3980930003714,2.5680859684028006,-0.035471734986025474,3.370653133839369
25385,40,-553.0,-72.99769335447236,4.08522554677549,-0.055963762127905645,4.3273800628172365
