Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss
1000,1,-1000.0,-1.1899314280338584,0.9806988675409661,-0.824164186638376,0.5931055055856704
2000,2,-1000.0,-5.588019102811813,2.430424352560696,-0.4349348683038217,1.3283663212954997
3000,3,-1000.0,-10.549595538139343,1.7867105016937082,-0.16936293862966756,1.661873666524887
4000,4,-1000.0,-16.411623501777648,2.709750834907426,-0.16511168651985683,1.2897212215662002
5000,5,-1000.0,-22.561438024520875,1.9783703387753997,-0.0876881312540987,1.2477961390316485
6000,6,-1000.0,-27.60356456184387,1.4395227232355214,-0.05214988520813573,1.3226015802919864
7000,7,-1000.0,-31.24965168380737,2.6784779086526127,-0.08571224843573279,1.315855530127883
8000,8,-1000.0,-34.596886922836305,1.8526714667162492,-0.0535502362061761,1.6995399020910262
8582,9,-581.0,-36.64670810502829,3.7479142606093445,-0.10227151235161266,1.597327371899205
9582,10,-1000.0,-41.25429550743103,3.6685366417711425,-0.08892496155001213,2.0523245190382005
10562,11,-979.0,-43.69676141155009,3.592641496218577,-0.08221756899514654,1.8557649883080503
10893,12,-330.0,-47.32058347027828,2.9287897869899377,-0.061892512141772084,1.9240627080832364
11893,13,-1000.0,-47.0981909828186,3.9682737517287263,-0.08425533271917707,2.7120689841508865
12298,14,-404.0,-47.408787574297115,4.003490464728247,-0.08444616851789641,1.7546879355554228
13247,15,-948.0,-50.35742117155214,4.010566926672823,-0.07964202362567502,2.900537850545254
13528,16,-280.0,-48.776385147800646,5.526802299604496,-0.11330897693335322,5.390065213963655
13999,17,-470.0,-52.61217176433328,4.124205946657159,-0.07838881780305125,4.349446828894301
14348,18,-348.0,-50.88472042794214,4.801854510227318,-0.09436731635437055,2.7936783567028263
14599,19,-250.0,-52.31696816554582,4.8613392289695065,-0.0929208897118587,3.8882941456429987
14971,20,-371.0,-50.71197593853038,5.8730102750983795,-0.11581111101285511,3.95648445525477
15236,21,-264.0,-50.24163346200619,6.193967715622212,-0.12328356561707382,6.004110412777595
15429,22,-192.0,-54.87293441060911,4.102172815350917,-0.07475767169028606,3.7736431638193872
15592,23,-162.0,-55.50790344425506,3.706866542454511,-0.066780878261367,4.797320275767449
15841,24,-248.0,-56.187354398061,3.890899610349469,-0.06924867084476471,5.014298375232153
16070,25,-228.0,-56.12710444687756,3.8176370580485264,-0.06801770901368684,6.556850559065956
16322,26,-251.0,-56.790051581367614,3.73879223722097,-0.06583533793527385,6.407023315628369
16669,27,-346.0,-56.60398316177236,3.915334163820216,-0.0691706474547969,6.091262813603843
17032,28,-362.0,-58.127689655818884,4.317230779643339,-0.07427150133105559,6.50364829045682
17287,29,-254.0,-57.67046085432464,4.050576182328348,-0.07023658424648432,5.787451026018928
17660,30,-372.0,-58.43944629331696,4.141084289149173,-0.07086111439804557,7.384967380650242
17964,31,-303.0,-59.411237829609924,4.4928477266509415,-0.07562286009822462,5.5414094041640825
18339,32,-374.0,-61.893351674397785,4.1043916649829955,-0.0663139344363666,10.682136292378107
18711,33,-371.0,-61.02512498055735,4.711375211063658,-0.0772038600914739,9.619295353450442
19077,34,-365.0,-62.56228202027701,3.7617442676047963,-0.0601279899985998,8.008553303656031
19340,35,-262.0,-63.021018952924486,3.53748135542246,-0.05613177022835654,12.612057639732107
20044,36,-703.0,-66.12514037435704,2.62723308660689,-0.03973122887502733,12.436007622502405
20223,37,-178.0,-64.13431958246497,3.0847885676606914,-0.048098874171327556,13.534221629523698
20487,38,-263.0,-64.20030063571352,4.2005181722720355,-0.06542832557913848,10.597669832408428
20744,39,-256.0,-64.55792470850369,4.296638541905432,-0.06655478101729424,12.410027444594565
21076,40,-331.0,-65.7854814529419,3.4824829795072114,-0.052936953604243574,14.432688922049051
21383,41,-306.0,-66.76238950300683,3.282743776856487,-0.04917055547732664,10.767139824380315
21584,42,-200.0,-67.02453958691649,3.8251477654729764,-0.057070854780174624,13.86117089209865
21755,43,-170.0,-65.57614780448334,3.8176318014739588,-0.05821677438046998,15.49876276303453
22038,44,-282.0,-64.8951641662382,4.271651384353903,-0.06582387823862283,15.636366664942077
22356,45,-317.0,-67.70522223178696,3.4660430601556342,-0.051193142063543216,16.050823799469185
22598,46,-241.0,-68.41052142056552,3.3194483606597576,-0.04852248297089967,13.788470341154367
22810,47,-211.0,-67.5186176659926,3.5529441222005764,-0.05262169524525239,16.413459522403635
22985,48,-174.0,-65.6698876953125,3.7546814300641613,-0.057175085291521974,17.114545164108275
23188,49,-202.0,-67.8183355472358,3.4568478335278243,-0.05097217154673625,13.7571053073324
23422,50,-233.0,-68.6925246572902,3.668552156920413,-0.05340540583160932,18.952761838642452
23577,51,-154.0,-69.24750654159054,3.7817648795916416,-0.05461228957493635,16.003484544254118
23916,52,-338.0,-68.41476188367095,3.645615143002437,-0.05328696676897391,15.260527836186345
24086,53,-169.0,-69.483359931497,3.007831515736163,-0.043288515677732856,18.342779481936905
24197,54,-110.0,-69.19088459874058,3.337461922160262,-0.04823557238088861,14.469959478389036
24391,55,-193.0,-70.57430782514749,3.5269624570192346,-0.04997516186425118,14.882277357516829
24639,56,-247.0,-68.24650343002811,3.2850821733326683,-0.04813553820674202,16.195081491984666
24844,57,-204.0,-70.18933099886266,3.6325615418239128,-0.05175375644886506,12.77667295249497
25004,58,-159.0,-71.06807479858398,3.028186823414113,-0.04260966449416819,18.086527344956995
25179,59,-174.0,-72.17498892647879,3.044183729030741,-0.04217782052078602,13.161851642642702
25358,60,-178.0,-69.35686399150828,3.0186528663241035,-0.04352349129703576,21.747531713387154
25537,61,-178.0,-71.68817240965433,3.7010785992969013,-0.05162746482289278,15.620908337431914
25703,62,-165.0,-68.85933191230498,3.6513486130906085,-0.05302619865293991,23.60634669589709
25848,63,-144.0,-71.4159382261079,3.453755644280171,-0.04836113240360068,21.410824551150718
26065,64,-216.0,-69.64946288007745,3.119020805131196,-0.04478169215032613,22.02700450769218
26237,65,-171.0,-71.40085331229277,3.5474511107284195,-0.04968359544965929,30.168829907511554
26351,66,-113.0,-70.96087298476905,3.258569396360222,-0.0459206497792049,18.97544198025737
26567,67,-215.0,-71.03282154930963,2.8810179922629184,-0.040558968789701964,13.973553082526282
26908,68,-340.0,-72.38905508986666,3.544920094209108,-0.048970387716876576,18.332817884746536
27076,69,-167.0,-71.01223991030739,3.1715948964098697,-0.04466265112064877,20.945259717603523
27195,70,-118.0,-72.79297561004383,3.325068659294595,-0.04567842750524693,18.489142632534524
27416,71,-220.0,-72.53520642794095,3.6804732428515003,-0.0507405082869353,22.972734688768558
27595,72,-178.0,-71.30410553489983,3.229680765026588,-0.04529445732189739,16.429137645653505
27727,73,-131.0,-71.24400052157316,3.1546196793260495,-0.04427909236190084,20.87251076328032
27934,74,-206.0,-72.19536419191222,3.8015383725493592,-0.05265626699304374,22.375998929718843
28057,75,-122.0,-73.91299457084841,2.762490621492165,-0.037374897844846655,26.408469362956723
28191,76,-133.0,-73.80252747037518,3.3571780312530497,-0.04548865934978505,25.81217064274781
28343,77,-151.0,-72.5856153588546,2.645731378011911,-0.036449802966217644,35.08017076777392
28500,78,-156.0,-72.78099210702689,3.381080444158256,-0.04645554211718169,23.39439576370701
28661,79,-160.0,-73.75980419846054,3.5677334103508835,-0.04836961606827783,28.0052472352056
28813,80,-151.0,-72.7369754690873,3.3887739528721283,-0.04658942623084917,22.920243862428162
28955,81,-141.0,-73.09880791247731,3.859562556734773,-0.05279925441952358,19.710579938976696
29136,82,-180.0,-72.97318997040638,3.7459017729723705,-0.051332575353927754,25.90733519731635
29276,83,-139.0,-72.48107850211007,3.130921169036225,-0.043196393234478124,29.635403621303183
29424,84,-147.0,-74.08073347968025,3.4284797610736653,-0.0462803160826434,24.747590111618912
29569,85,-144.0,-72.53370277141703,3.0538172381373947,-0.04210204527626565,30.910723858968964
29735,86,-165.0,-75.23196360576584,2.943642148873927,-0.03912754642826209,28.236563658229556
29864,87,-128.0,-72.8668686031371,3.3450982493445682,-0.0459069850738797,25.832444777206856
29966,88,-101.0,-74.48568890141506,3.1670656573269493,-0.04251911614214502,18.868266603525946
30113,89,-146.0,-74.83979465199165,3.020429757267172,-0.04035860562301519,39.04459533825212
30260,90,-146.0,-73.6464225613341,3.420420888928745,-0.04644381587008052,30.58248259248782
30415,91,-154.0,-74.02369379843435,2.846155483957266,-0.03844924966467242,31.304112148381048
30533,92,-117.0,-73.80021143767793,3.111098279159033,-0.0421556824642198,29.504514420941724
30676,93,-142.0,-73.2105265797435,3.230698402228489,-0.04412887808844672,31.7198514792469
30834,94,-157.0,-73.19558131543896,3.0193309529097037,-0.041250180661832433,30.859590130516246
30969,95,-134.0,-74.349462890625,3.1823971993808913,-0.042803230523164565,27.325097810890938
31104,96,-134.0,-75.16443317554615,3.067833780798377,-0.04081496595116292,23.41943484467489
31223,97,-118.0,-74.52559373358719,3.3715819777380927,-0.045240591974225204,36.65454288979038
31410,98,-186.0,-74.11855467118043,3.06776502689341,-0.04138997367802493,26.413719169994728
31593,99,-182.0,-75.68559469421054,3.147079533692358,-0.04158095799349106,35.53779314303659
31698,100,-104.0,-74.93135804675875,3.108860943288241,-0.041489451470347646,40.22176852126916
31853,101,-154.0,-73.70708199777911,3.4548827019598103,-0.04687314445664679,30.648594035833113
31982,102,-128.0,-73.81983805811683,3.1072381511672806,-0.042092183251892484,27.58450265748556
32079,103,-96.0,-74.67820275690137,2.895688101664942,-0.038775546207120495,25.68901583045414
32280,104,-200.0,-76.00941592543873,3.1551485823905656,-0.04150997010009393,39.66086340165553
32381,105,-100.0,-75.1513881872196,2.7154805269417834,-0.036133471283017284,33.75246075710448
32515,106,-133.0,-73.69335846402753,3.029620120149061,-0.04111116908354681,28.09342148021531
32631,107,-115.0,-74.92955122322871,2.955845423952022,-0.039448326804280766,27.719539418688107
32755,108,-123.0,-74.67570870922458,3.1660849606646493,-0.04239778925959557,28.777133377088653
32920,109,-164.0,-75.73550942160867,3.2011407372885285,-0.04226736918699839,43.22373893306111
33067,110,-146.0,-76.07788148218272,2.688991677018078,-0.03534524916611715,35.51918335826624
33165,111,-97.0,-75.38920881310288,2.4638100782550874,-0.03268120354417182,38.633678891829085
33270,112,-104.0,-75.42335532052176,2.6667788043663894,-0.03535746710065538,50.959049559774854
33443,113,-172.0,-75.97076799690379,3.204254837616992,-0.04217747065223274,39.63541866132634
33648,114,-204.0,-75.6410531020746,3.119570502745474,-0.04124176455523085,44.34872300170544
33754,115,-105.0,-76.07295320618827,2.468981708780339,-0.03245544710336677,28.88735625358685
33969,116,-214.0,-75.0003462325695,3.1637869192959687,-0.04218363085265424,34.3061510735473
34090,117,-120.0,-75.01674235950817,2.8543129091678145,-0.0380490117191291,27.137377339823185
34198,118,-107.0,-75.19769859313965,2.6158476269758038,-0.03478627239816153,38.5677964065086
34280,119,-81.0,-75.94720235685023,2.4523656283234656,-0.03229040112367311,46.76569419117963
34418,120,-137.0,-76.05168820809627,2.429845190556911,-0.03194991784940069,27.91096918079732
34824,121,-405.0,-76.56289150444745,4.034513258291224,-0.05269541391415271,41.962785288801626
34972,122,-147.0,-75.54957307351602,2.512001573989297,-0.03324971236495156,49.75524148455745
35084,123,-111.0,-75.61933401652745,2.587654535515664,-0.034219483273287006,33.31160099777792
35201,124,-116.0,-75.47364539774055,2.3402392813050503,-0.031007370440001427,31.658585721993038
35369,125,-167.0,-75.57804797944569,2.379018839956067,-0.031477643357540386,38.633559558806674
35492,126,-122.0,-76.03871731641816,2.751778712120478,-0.036189178476927285,33.48687905206428
35603,127,-110.0,-76.78343255670221,2.464979223407225,-0.032103008960779576,33.54701544129634
35736,128,-132.0,-75.88893987899436,2.5462024128299836,-0.03355169299887345,39.28414496297675
35855,129,-118.0,-77.28375667283515,2.5455517262341703,-0.03293773278918413,37.499706374496974
35984,130,-128.0,-76.63136326989462,2.6363043056672355,-0.034402419494772754,51.795239154336066
36084,131,-99.0,-76.62159324645997,2.321786797935824,-0.030301990595100213,35.2830636665225
36213,132,-128.0,-77.15210250736207,2.3484988836578324,-0.030439855912335403,51.51408094745274
36370,133,-156.0,-76.40989058184776,2.952853064446563,-0.03864490633295128,46.80636544103265
36504,134,-133.0,-76.76373308096359,2.4634286259480906,-0.032091047778381024,39.971623857853125
36589,135,-84.0,-76.24647979736328,2.3279939573680353,-0.03053247787379872,56.50936552198494
36776,136,-186.0,-76.28721834886521,2.131533613110027,-0.027940900969313346,36.91413200204385
36909,137,-132.0,-76.28314662158937,2.358538611070463,-0.03091821346555411,44.849719196109845
37076,138,-166.0,-76.8952263929173,2.469471944196184,-0.03211476264570363,42.45166480924912
37180,139,-103.0,-76.50388673635629,2.456005129154688,-0.032103011153125395,34.14192538651136
37304,140,-123.0,-76.06962105535692,2.1608203608437844,-0.02840582522780448,25.905237493135274
37474,141,-169.0,-77.46158671659582,2.2895439834036746,-0.029557153170387478,46.268040392328714
37659,142,-184.0,-75.75018104347023,2.0513234912373512,-0.02708011338032542,43.71269504057395
37751,143,-91.0,-76.70438501109247,1.8742227145386248,-0.024434362054628133,34.9276821564721
38023,144,-271.0,-74.85399622075698,3.1825504113688603,-0.042516773613301626,39.49562431526754
38149,145,-125.0,-76.7685904729934,2.2075763097578687,-0.028756243877298714,45.14071352531513
38257,146,-107.0,-77.54235027454517,2.0342159738720755,-0.026233612557135088,29.94555243353049
38344,147,-86.0,-77.04403414671448,1.9304969057264973,-0.025057058954756496,41.56180704170945
38467,148,-122.0,-76.557401269432,2.25918831586563,-0.029509730978390502,32.67363905131332
38559,149,-91.0,-77.13103642671004,1.8122770953747576,-0.023496081205868203,43.4067034078357
38663,150,-103.0,-77.76982967670148,2.0777779392657534,-0.02671701799918202,52.88312787218736
38747,151,-83.0,-77.52863684154693,1.8311023251586633,-0.02361839959731359,47.598560949521406
38888,152,-140.0,-77.80231648979458,2.170515603395093,-0.027897827485378307,29.77233098130277
38991,153,-102.0,-77.23579480810074,1.8786727276288175,-0.02432386087689715,33.56197195492902
39114,154,-122.0,-77.83742442557482,2.10338735192663,-0.02702282825323709,34.23421161543063
39266,155,-151.0,-77.53734628777755,2.2345385506887716,-0.02881886803805934,42.99764460893838
39399,156,-132.0,-77.34689331054688,1.6946169670474551,-0.02190930875844732,44.30819074563066
39510,157,-110.0,-77.2099169481982,2.0456996589801246,-0.02649529671625769,38.1433751326692
39632,158,-121.0,-78.7119023057281,2.039779165253266,-0.025914494574536855,30.087691198118396
39731,159,-98.0,-77.88224491928563,1.774361553731511,-0.0227826195247761,40.61879539911193
39860,160,-128.0,-77.38096169168635,1.961704003796671,-0.02535124869102567,48.057032112696376
