Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss
1000,1,-1000.0,-0.6194035051614046,0.797065024635043,-1.2868267906029096,0.5764386139512062
2000,2,-1000.0,-3.9373041104078292,1.7282496074340157,-0.4389423724892315,0.898201928064227
3000,3,-1000.0,-9.261657094955444,2.2431822071463174,-0.2422009564970953,1.6361204472780229
4000,4,-1000.0,-14.948742153167725,1.9713831642024426,-0.1318761902508764,1.434162373095751
5000,5,-1000.0,-20.825970392227173,1.594005957932902,-0.07653933660290946,1.0845088853538036
5494,6,-493.0,-23.356006425401944,2.8137680961565974,-0.1204729971771351,0.9778086453495238
6318,7,-823.0,-27.078830538444148,4.642565538834724,-0.17144630866697202,1.5869394356692301
6708,8,-389.0,-28.135923502995418,3.4217661825394634,-0.1216155631847369,2.070334379031108
7224,9,-515.0,-30.524390069089193,3.9077929382120167,-0.12802198272814236,2.3294020561977873
8054,10,-829.0,-33.46212416269693,4.428955289463579,-0.13235726661969985,2.9191238049283084
8867,11,-812.0,-36.468976080637574,3.9277183272140466,-0.10770026332873614,2.211544876205672
9285,12,-417.0,-38.29461995722574,4.579756795673513,-0.11959269476466933,3.8653412745044564
10202,13,-916.0,-41.3070001071776,3.946869920837024,-0.09554966254136685,3.129076938202753
10412,14,-209.0,-40.92720681145077,4.917371766241398,-0.12014921489500711,4.280463097209022
10791,15,-378.0,-44.27222062163743,4.298008013311546,-0.09708137412043331,3.8295787184408283
10955,16,-163.0,-43.60341669873493,3.8234645216180887,-0.0876872688219641,4.454695285093494
11351,17,-395.0,-43.50430163951835,4.043943426211628,-0.0929550245334406,3.768287152503476
11605,18,-253.0,-43.399650513656496,4.275160997568557,-0.09850680701272696,4.8675704147872025
12022,19,-416.0,-43.45166638143343,5.899605116556484,-0.13577396698132943,3.8348952587559926
12408,20,-385.0,-44.61038089416188,4.774077869341694,-0.10701719585556091,4.186144928935279
12717,21,-308.0,-46.359931019903385,3.03953696636965,-0.06556388026256353,4.5984780670755505
13204,22,-486.0,-48.8570339665031,3.693479325682649,-0.07559769854663992,5.2624632796957265
13551,23,-346.0,-49.73440304407125,4.0302727215401175,-0.08103591226316245,6.384556169382777
13948,24,-396.0,-49.27689941944343,4.096721527360372,-0.08313675526719337,5.48068013697187
14206,25,-257.0,-51.817098928052324,3.075453987326564,-0.05935210675527802,6.110515751810961
15206,26,-1000.0,-50.973566341400144,3.6013136832960644,-0.0706506124993479,6.9207871485054495
15686,27,-479.0,-51.916151817639665,4.009257686559208,-0.07722563299071356,7.377757381399473
16686,28,-1000.0,-54.23990759658813,2.0017692537942775,-0.03690583820095216,7.211382139533758
17686,29,-1000.0,-56.471379322052,1.5958706579374426,-0.02825981368077293,7.021123378872871
18686,30,-1000.0,-58.56485926818848,1.132705937482687,-0.01934105112923844,6.7590977079868315
19686,31,-1000.0,-60.44138906860351,1.433966725425382,-0.023724913466131124,5.739584741085768
20686,32,-1000.0,-63.111118099212646,1.540110705635854,-0.024403159887212773,7.9099856439232825
21686,33,-1000.0,-65.02749640274048,1.108836725091811,-0.01705181325487845,4.4441323181986805
22686,34,-1000.0,-67.10109825515747,1.5174851958453504,-0.022614908478472105,4.404531452804804
23686,35,-1000.0,-69.35226355743409,0.9191874501049677,-0.01325389256175817,2.8360148133039473
24686,36,-1000.0,-70.73967798614503,1.0129306909310116,-0.014319130645878864,1.7136521737873553
25686,37,-1000.0,-72.86023558044434,0.9879001529240095,-0.01355883830259206,0.651932175964117
26686,38,-1000.0,-74.42519968414307,0.96277593800694,-0.012936155255114051,0.3633522171229124
27686,39,-1000.0,-76.40237709808349,0.7940523478186866,-0.01039303197071083,0.3021065638139844
28686,40,-1000.0,-77.8210171432495,0.7718877393680685,-0.009918756753682768,0.27029373126477
29686,41,-1000.0,-79.54809013366699,0.7220774057051541,-0.009077243771557887,0.24541225279122592
30686,42,-1000.0,-80.91212791442871,0.6747260234252175,-0.008338997389103353,0.21799732306599617
31686,43,-1000.0,-82.03904486846923,0.684155025918348,-0.008339383119528433,0.18749120476841927
32686,44,-1000.0,-83.13235270690917,0.7282593268237159,-0.008760239583153164,0.16182517010346056
33686,45,-1000.0,-84.3960182647705,0.6553155002979152,-0.007764767980428101,0.14918704476207495
34686,46,-1000.0,-85.44043373870849,0.9398347842011451,-0.010999883112430364,0.14759125082567334
35686,47,-1000.0,-86.2294040222168,0.9310802135197466,-0.01079771133846473,0.13728294751793146
36686,48,-1000.0,-87.240724609375,0.7593729121000975,-0.008704339808045271,0.13261929143592716
37686,49,-1000.0,-88.0940690689087,0.7047954774007308,-0.008000487261513912,0.13205673702061177
38686,50,-1000.0,-89.00123449707031,0.5827197439049154,-0.0065473220365735154,0.12692694566771387
39686,51,-1000.0,-89.6889940032959,0.486570730755443,-0.005425088509048975,0.12292066707089544
