Epoch time step,Epoch number,Episode reward,N steps
400,1,-1000.0,2
800,2,-1000.0,2
1200,3,-1000.0,2
1600,4,-1000.0,2
2000,5,-1000.0,2
2400,6,-612.0,2
2800,7,-199.0,2
3200,8,-526.0,2
3600,9,-1000.0,2
4000,10,-1000.0,2
4400,11,-1000.0,2
4800,12,-1000.0,2
5200,13,-1000.0,2
5600,14,-438.0,2
6000,15,-750.0,2
6400,16,-271.0,2
6800,17,-818.0,2
7200,18,-130.0,2
7600,19,-102.0,2
8000,20,-118.0,2
8400,21,-151.0,2
8800,22,-118.0,2
9200,23,-271.0,2
9600,24,-258.0,2
10000,25,-136.0,2
10400,26,-187.0,2
10800,27,-96.0,2
11200,28,-169.0,2
11600,29,-258.0,2
12000,30,-364.0,2
12400,31,-242.0,2
12800,32,-440.0,2
13200,33,-225.0,2
13600,34,-127.0,2
14000,35,-739.0,2
14400,36,-167.0,2
14800,37,-163.0,2
15200,38,-141.0,2
15600,39,-213.0,2
16000,40,-320.0,2
16400,41,-166.0,2
16800,42,-119.0,2
17200,43,-1000.0,2
17600,44,-105.0,2
18000,45,-120.0,2
18400,46,-116.0,2
18800,47,-231.0,2
19200,48,-698.0,2
19600,49,-166.0,2
20000,50,-214.0,2
20400,51,-252.0,2
20800,52,-249.0,2
21200,53,-1000.0,2
21600,54,-164.0,2
22000,55,-159.0,2
22400,56,-138.0,2
22800,57,-505.0,2
23200,58,-161.0,2
23600,59,-152.0,2
24000,60,-180.0,2
24400,61,-135.0,3
24800,62,-132.0,3
25200,63,-136.0,3
25600,64,-138.0,3
26000,65,-143.0,3
26400,66,-197.0,3
26800,67,-131.0,3
27200,68,-444.0,3
27600,69,-150.0,3
28000,70,-195.0,3
28400,71,-1000.0,3
28800,72,-260.0,3
29200,73,-425.0,3
29600,74,-238.0,3
30000,75,-407.0,3
30400,76,-415.0,3
30800,77,-705.0,3
31200,78,-549.0,3
31600,79,-907.0,3
32000,80,-1000.0,3
32400,81,-1000.0,3
32800,82,-1000.0,3
33200,83,-1000.0,3
33600,84,-1000.0,3
34000,85,-1000.0,3
34400,86,-1000.0,3
34800,87,-1000.0,3
35200,88,-943.0,3
35600,89,-1000.0,4
36000,90,-551.0,4
36400,91,-459.0,4
36800,92,-148.0,4
37200,93,-356.0,4
37600,94,-185.0,4
38000,95,-200.0,4
38400,96,-121.0,4
38800,97,-136.0,4
39200,98,-136.0,4
39600,99,-174.0,4
40000,100,-172.0,4
