Epoch time step,Epoch number,Episode reward,N steps
400,1,-555.0,1
800,2,-416.0,1
1200,3,-1000.0,1
1600,4,-1000.0,1
2000,5,-1000.0,1
2400,6,-1000.0,1
2800,7,-1000.0,1
3200,8,-1000.0,1
3600,9,-1000.0,1
4000,10,-1000.0,1
4400,11,-434.0,1
4800,12,-420.0,1
5200,13,-192.0,1
5600,14,-288.0,1
6000,15,-866.0,1
6400,16,-536.0,1
6800,17,-427.0,1
7200,18,-350.0,1
7600,19,-340.0,1
8000,20,-1000.0,1
8400,21,-290.0,1
8800,22,-404.0,1
9200,23,-293.0,1
9600,24,-535.0,1
10000,25,-202.0,1
10400,26,-171.0,1
10800,27,-186.0,1
11200,28,-84.0,1
11600,29,-111.0,1
12000,30,-104.0,1
12400,31,-118.0,1
12800,32,-284.0,1
13200,33,-124.0,1
13600,34,-119.0,1
14000,35,-143.0,1
14400,36,-373.0,1
14800,37,-136.0,1
15200,38,-274.0,1
15600,39,-164.0,2
16000,40,-126.0,2
16400,41,-119.0,2
16800,42,-128.0,2
17200,43,-191.0,2
17600,44,-123.0,2
18000,45,-122.0,2
18400,46,-134.0,2
18800,47,-148.0,2
19200,48,-197.0,2
19600,49,-338.0,3
20000,50,-202.0,3
20400,51,-759.0,3
20800,52,-515.0,3
21200,53,-1000.0,3
21600,54,-1000.0,3
22000,55,-246.0,3
22400,56,-183.0,3
22800,57,-226.0,3
23200,58,-292.0,3
23600,59,-514.0,3
24000,60,-1000.0,3
24400,61,-310.0,3
24800,62,-1000.0,3
25200,63,-485.0,3
25600,64,-440.0,3
26000,65,-667.0,4
26400,66,-1000.0,4
26800,67,-1000.0,4
27200,68,-1000.0,4
27600,69,-1000.0,4
28000,70,-879.0,4
28400,71,-1000.0,4
28800,72,-1000.0,4
29200,73,-1000.0,4
29600,74,-239.0,4
30000,75,-449.0,4
30400,76,-361.0,4
30800,77,-807.0,4
31200,78,-185.0,4
31600,79,-182.0,4
32000,80,-257.0,4
32400,81,-320.0,4
32800,82,-170.0,4
33200,83,-114.0,4
33600,84,-155.0,4
34000,85,-321.0,4
34400,86,-193.0,4
34800,87,-116.0,4
35200,88,-129.0,4
35600,89,-127.0,4
36000,90,-169.0,4
36400,91,-256.0,4
36800,92,-140.0,4
37200,93,-196.0,4
37600,94,-119.0,4
38000,95,-112.0,4
38400,96,-133.0,4
38800,97,-381.0,4
39200,98,-96.0,4
39600,99,-221.0,4
40000,100,-236.0,4
