Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,1,1,1,1,1,1,1,1.0
2,1,1,1,1,1,1,1,1.0
3,1,1,1,1,1,1,1,1.0
4,1,1,1,1,1,1,1,1.0
5,1,1,1,1,1,1,1,1.0
6,1,1,1,1,1,1,1,1.0
7,1,1,1,2,1,1,1,1.1428571428571428
8,1,1,1,2,1,1,1,1.1428571428571428
9,1,2,2,2,2,2,1,1.7142857142857142
10,1,4,2,4,2,4,1,2.5714285714285716
11,1,6,3,5,2,5,1,3.2857142857142856
12,1,8,5,7,2,7,2,4.571428571428571
13,1,10,7,9,3,9,4,6.142857142857143
14,2,12,9,11,3,11,6,7.714285714285714
15,5,15,12,14,6,14,9,10.714285714285714
16,7,17,14,16,8,16,11,12.714285714285714
17,9,19,16,18,10,18,13,14.714285714285714
18,11,21,18,20,12,20,15,16.714285714285715
19,13,23,20,22,14,22,17,18.714285714285715
20,15,24,22,24,16,24,19,20.571428571428573
21,17,22,24,26,18,26,21,22.0
22,20,19,27,25,20,29,24,23.428571428571427
23,22,18,29,23,22,30,26,24.285714285714285
24,24,20,30,21,24,30,26,25.0
25,26,22,30,20,26,30,28,26.0
26,28,20,30,20,28,30,30,26.571428571428573
27,30,19,30,21,30,30,30,27.142857142857142
28,30,17,30,20,30,28,30,26.428571428571427
29,30,20,30,17,30,27,30,26.285714285714285
30,30,21,28,16,30,27,28,25.714285714285715
31,30,20,26,14,30,28,26,24.857142857142858
32,28,19,26,14,30,27,24,24.0
33,26,20,25,16,30,29,23,24.142857142857142
34,24,18,25,18,28,28,21,23.142857142857142
35,22,16,27,18,30,30,23,23.714285714285715
36,21,18,26,15,30,28,24,23.142857142857142
37,23,20,28,13,30,28,22,23.428571428571427
38,25,18,30,12,30,28,22,23.571428571428573
39,23,16,30,14,29,30,24,23.714285714285715
40,21,14,29,14,28,30,26,23.142857142857142
41,19,12,27,12,28,30,28,22.285714285714285
42,18,11,27,11,28,28,30,21.857142857142858
43,21,12,25,12,29,26,30,22.142857142857142
44,23,14,26,10,30,26,29,22.571428571428573
45,25,16,24,8,30,28,27,22.571428571428573
46,23,16,22,8,30,27,25,21.571428571428573
47,21,14,20,6,30,27,23,20.142857142857142
48,19,12,19,8,28,25,23,19.142857142857142
49,20,10,21,10,30,27,21,19.857142857142858
50,17,7,24,7,29,28,18,18.571428571428573
51,15,6,26,5,29,27,16,17.714285714285715
52,15,8,28,5,30,27,14,18.142857142857142
53,17,8,28,3,28,29,12,17.857142857142858
54,15,10,27,5,27,30,12,18.0
55,15,8,29,3,28,29,10,17.428571428571427
56,13,6,30,5,29,30,12,17.857142857142858
57,10,5,30,2,27,28,11,16.142857142857142
58,10,5,30,1,27,26,13,16.0
59,10,5,30,1,27,26,11,15.714285714285714
60,8,3,30,1,27,28,12,15.571428571428571
61,6,3,30,3,29,28,13,16.0
62,4,5,30,5,30,30,13,16.714285714285715
63,2,3,29,7,28,30,11,15.714285714285714
64,3,2,30,10,29,30,8,16.0
65,1,1,30,12,27,30,6,15.285714285714286
66,1,1,28,14,25,29,4,14.571428571428571
67,1,1,30,16,27,29,2,15.142857142857142
68,2,1,29,18,27,30,1,15.428571428571429
69,1,1,30,20,27,30,1,15.714285714285714
70,1,2,30,22,29,28,1,16.142857142857142
71,1,1,30,19,27,25,1,14.857142857142858
72,3,1,30,17,27,25,1,14.857142857142858
73,5,3,30,15,27,23,1,14.857142857142858
74,7,1,30,13,27,21,3,14.571428571428571
75,9,3,30,11,27,21,5,15.142857142857142
76,11,3,30,9,25,23,7,15.428571428571429
77,13,1,29,9,25,25,7,15.571428571428571
78,11,3,26,6,27,26,8,15.285714285714286
79,9,1,26,6,29,24,10,15.0
80,9,1,28,4,30,26,8,15.142857142857142
81,11,1,26,4,28,24,9,14.714285714285714
82,9,1,26,2,28,26,7,14.142857142857142
83,9,1,24,1,26,26,7,13.428571428571429
84,11,1,26,2,24,24,7,13.571428571428571
85,8,1,27,2,21,27,8,13.428571428571429
86,10,2,25,2,19,29,10,13.857142857142858
87,12,2,25,2,17,29,10,13.857142857142858
88,12,1,25,1,15,27,8,12.714285714285714
89,14,3,25,3,13,27,6,13.0
90,14,3,25,5,15,29,6,13.857142857142858
91,12,3,27,5,17,27,6,13.857142857142858
92,9,4,28,6,20,30,7,14.857142857142858
93,7,4,26,4,22,28,9,14.285714285714286
94,9,4,26,4,22,28,7,14.285714285714286
95,7,4,26,2,20,30,7,13.714285714285714
96,9,4,24,2,18,28,7,13.142857142857142
97,11,4,24,2,20,26,7,13.428571428571429
98,13,4,26,2,22,28,7,14.571428571428571
99,16,5,27,1,23,27,6,15.0
100,18,5,25,2,21,25,6,14.571428571428571
