Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,4,4,4,4,4,4,4,4.0
2,4,4,4,4,4,4,4,4.0
3,4,4,4,4,4,4,4,4.0
4,4,4,4,4,4,4,4,4.0
5,4,4,4,4,4,4,4,4.0
6,4,4,4,4,4,4,4,4.0
7,4,4,4,4,4,4,4,4.0
8,4,4,4,4,4,4,4,4.0
9,4,4,4,4,4,4,4,4.0
10,4,4,4,4,4,4,4,4.0
11,4,4,5,4,4,5,4,4.285714285714286
12,4,4,5,4,4,5,4,4.285714285714286
13,4,4,5,4,4,5,4,4.285714285714286
14,4,4,5,4,4,5,4,4.285714285714286
15,4,4,5,4,4,5,4,4.285714285714286
16,4,4,5,4,4,5,4,4.285714285714286
17,4,4,5,4,4,5,4,4.285714285714286
18,4,4,5,4,4,5,4,4.285714285714286
19,4,4,5,4,4,5,4,4.285714285714286
20,4,3,5,3,4,5,4,4.0
21,4,3,5,3,4,5,4,4.0
22,4,3,5,3,4,5,4,4.0
23,4,3,5,3,4,5,4,4.0
24,4,3,5,3,4,5,4,4.0
25,4,3,5,3,4,5,4,4.0
26,4,3,5,3,4,5,4,4.0
27,4,3,5,3,4,5,4,4.0
28,4,3,5,3,4,5,4,4.0
29,4,3,5,3,4,5,4,4.0
30,4,3,5,3,4,5,4,4.0
31,4,3,5,3,3,5,4,3.857142857142857
32,4,3,5,3,3,5,4,3.857142857142857
33,4,3,5,3,3,5,4,3.857142857142857
34,4,3,5,3,3,5,4,3.857142857142857
35,4,3,5,3,3,5,4,3.857142857142857
36,4,3,5,3,3,5,4,3.857142857142857
37,4,3,5,3,3,5,4,3.857142857142857
38,4,3,5,3,3,5,4,3.857142857142857
39,4,3,5,3,3,5,4,3.857142857142857
40,4,3,5,3,3,5,4,3.857142857142857
41,4,3,4,3,3,5,4,3.7142857142857144
42,4,3,4,3,3,5,4,3.7142857142857144
43,4,3,4,3,3,5,4,3.7142857142857144
44,4,3,4,3,3,5,4,3.7142857142857144
45,4,3,4,3,3,5,4,3.7142857142857144
46,4,3,4,3,3,5,4,3.7142857142857144
47,4,3,4,3,3,5,4,3.7142857142857144
48,4,3,4,3,3,5,4,3.7142857142857144
49,4,3,4,3,3,5,4,3.7142857142857144
50,4,3,4,3,3,5,4,3.7142857142857144
51,4,3,4,3,3,5,4,3.7142857142857144
52,4,3,4,3,3,5,4,3.7142857142857144
53,5,3,4,3,3,5,4,3.857142857142857
54,5,3,4,3,3,5,4,3.857142857142857
55,5,3,4,3,3,5,4,3.857142857142857
56,5,3,5,3,3,5,4,4.0
57,5,3,5,3,3,5,4,4.0
58,6,3,5,3,3,5,4,4.142857142857143
59,6,3,5,3,3,5,4,4.142857142857143
60,6,3,5,2,3,5,3,3.857142857142857
61,6,4,5,2,3,5,3,4.0
62,6,4,5,2,3,5,3,4.0
63,6,4,5,2,3,5,3,4.0
64,6,4,5,2,3,5,3,4.0
65,6,4,5,1,3,5,3,3.857142857142857
66,6,4,5,1,3,5,3,3.857142857142857
67,6,4,5,1,3,5,3,3.857142857142857
68,6,4,5,1,3,5,3,3.857142857142857
69,6,5,5,1,3,5,3,4.0
70,6,5,5,1,3,5,2,3.857142857142857
71,6,5,5,1,3,5,2,3.857142857142857
72,6,5,5,1,3,5,2,3.857142857142857
73,6,5,5,1,3,5,2,3.857142857142857
74,6,5,5,1,3,5,2,3.857142857142857
75,6,5,5,1,3,5,1,3.7142857142857144
76,6,5,5,1,3,4,1,3.5714285714285716
77,7,5,5,1,3,4,1,3.7142857142857144
78,7,5,5,1,3,4,1,3.7142857142857144
79,7,4,5,1,3,4,1,3.5714285714285716
80,7,4,5,1,3,4,1,3.5714285714285716
81,7,5,5,1,3,4,2,3.857142857142857
82,8,5,5,1,3,4,2,4.0
83,8,5,5,1,3,4,2,4.0
84,8,5,5,1,3,4,3,4.142857142857143
85,8,5,5,1,3,4,3,4.142857142857143
86,7,5,5,1,3,4,2,3.857142857142857
87,7,5,5,1,3,4,2,3.857142857142857
88,7,5,5,1,3,4,2,3.857142857142857
89,7,6,5,1,3,4,2,4.0
90,7,6,5,1,3,3,2,3.857142857142857
91,7,6,4,1,3,3,2,3.7142857142857144
92,8,6,4,1,3,3,2,3.857142857142857
93,8,6,4,1,3,3,2,3.857142857142857
94,8,6,4,1,3,3,2,3.857142857142857
95,8,6,4,1,3,3,2,3.857142857142857
96,8,6,4,1,3,3,2,3.857142857142857
97,8,6,4,1,3,3,2,3.857142857142857
98,8,5,4,1,3,3,3,3.857142857142857
99,8,5,4,1,3,2,3,3.7142857142857144
100,8,4,4,1,3,2,3,3.5714285714285716
