Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,3,3,3,3,3,3,3,3.0
2,3,3,3,3,3,3,3,3.0
3,3,4,3,3,3,3,4,3.2857142857142856
4,3,6,3,3,3,3,4,3.5714285714285716
5,3,8,3,4,3,5,4,4.285714285714286
6,3,8,4,5,3,6,4,4.714285714285714
7,3,9,4,8,3,6,4,5.285714285714286
8,3,11,4,9,3,6,4,5.714285714285714
9,3,14,5,12,3,7,4,6.857142857142857
10,5,16,7,14,3,9,4,8.285714285714286
11,8,19,10,17,6,12,6,11.142857142857142
12,10,21,12,19,8,14,8,13.142857142857142
13,13,24,15,22,11,17,11,16.142857142857142
14,15,24,17,24,13,19,13,17.857142857142858
15,18,23,20,27,16,22,16,20.285714285714285
16,20,21,22,29,18,24,18,21.714285714285715
17,23,18,25,30,21,27,21,23.571428571428573
18,25,17,27,30,23,29,23,24.857142857142858
19,25,17,25,30,26,30,26,25.571428571428573
20,24,17,26,30,28,30,28,26.142857142857142
21,22,15,29,30,30,29,30,26.428571428571427
22,21,14,30,30,30,27,30,26.0
23,18,11,30,28,30,30,30,25.285714285714285
24,16,13,30,26,30,30,30,25.0
25,13,16,30,23,28,30,30,24.285714285714285
26,13,14,30,21,28,30,30,23.714285714285715
27,16,13,30,18,30,30,30,23.857142857142858
28,15,11,30,17,28,28,30,22.714285714285715
29,14,8,29,14,29,30,30,22.0
30,12,6,30,14,27,29,30,21.142857142857142
31,12,9,30,11,26,30,29,21.0
32,11,11,30,11,27,30,27,21.0
33,12,8,30,14,30,30,24,21.142857142857142
34,10,10,29,12,30,30,26,21.0
35,13,7,26,9,29,30,25,19.857142857142858
36,12,7,28,9,30,30,23,19.857142857142858
37,9,4,30,8,30,27,24,18.857142857142858
38,7,6,30,6,30,29,22,18.571428571428573
39,8,9,30,3,30,27,25,18.857142857142858
40,6,11,28,1,30,25,27,18.285714285714285
41,3,10,27,1,28,22,30,17.285714285714285
42,1,10,25,1,26,20,30,16.142857142857142
43,1,7,24,1,23,23,30,15.571428571428571
44,1,7,23,1,22,23,29,15.142857142857142
45,1,10,23,4,23,24,30,16.428571428571427
46,2,8,23,4,21,26,28,16.0
47,1,9,24,7,24,29,26,17.142857142857142
48,3,9,24,9,26,30,28,18.428571428571427
49,5,6,27,8,29,28,30,19.0
50,7,8,29,10,30,26,29,19.857142857142858
51,8,11,28,11,30,23,30,20.142857142857142
52,8,13,26,9,30,24,28,19.714285714285715
53,11,10,27,6,30,21,25,18.571428571428573
54,9,8,27,4,30,19,27,17.714285714285715
55,10,11,30,3,30,22,26,18.857142857142858
56,12,11,30,1,29,23,25,18.714285714285715
57,15,12,28,3,27,26,28,19.857142857142858
58,13,10,26,5,29,28,30,20.142857142857142
59,12,11,29,2,30,27,27,19.714285714285715
60,12,13,27,4,30,27,29,20.285714285714285
61,13,16,24,7,30,26,26,20.285714285714285
62,15,14,22,9,28,24,28,20.0
63,14,11,21,8,30,23,29,19.428571428571427
64,16,11,23,8,30,22,30,20.0
65,13,12,22,5,30,23,28,19.0
66,11,14,22,3,28,23,30,18.714285714285715
67,8,13,23,2,30,24,27,18.142857142857142
68,10,11,25,1,30,22,27,18.0
69,11,10,26,2,30,23,26,18.285714285714285
70,13,12,24,1,30,21,28,18.428571428571427
71,14,15,25,2,29,20,25,18.571428571428573
72,14,15,23,4,27,18,25,18.0
73,11,16,20,3,24,15,28,16.714285714285715
74,13,16,22,5,22,17,30,17.857142857142858
75,10,19,21,2,19,14,30,16.428571428571427
76,10,19,23,1,17,13,30,16.142857142857142
77,13,18,24,2,14,16,30,16.714285714285715
78,11,18,24,1,16,18,30,16.857142857142858
79,10,17,21,1,19,21,27,16.571428571428573
80,10,17,21,1,21,23,25,16.857142857142858
81,13,18,24,1,24,24,24,18.285714285714285
82,13,18,24,1,26,26,22,18.571428571428573
83,12,15,21,1,23,27,21,17.142857142857142
84,12,17,21,2,23,27,21,17.571428571428573
85,9,16,20,1,26,26,20,16.857142857142858
86,11,16,22,1,24,24,22,17.142857142857142
87,14,17,23,2,21,21,19,16.714285714285715
88,14,17,25,1,23,19,17,16.571428571428573
89,11,20,28,4,26,16,18,17.571428571428573
90,11,22,30,4,24,14,18,17.571428571428573
91,12,21,27,7,23,11,15,16.571428571428573
92,10,19,25,5,23,13,17,16.0
93,13,20,22,8,26,16,20,17.857142857142858
94,13,22,24,10,24,16,22,18.714285714285715
95,10,23,21,9,21,13,25,17.428571428571427
96,12,23,21,11,23,11,27,18.285714285714285
97,11,26,24,12,25,14,28,20.0
98,13,26,26,14,23,16,28,20.857142857142858
99,10,25,29,17,26,19,27,21.857142857142858
100,10,25,30,19,28,17,27,22.285714285714285
