Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,7,7,7,7,7,7,7,7.0
2,7,7,7,7,7,7,7,7.0
3,7,7,7,8,7,7,8,7.285714285714286
4,7,8,7,9,7,8,10,8.0
5,7,11,7,12,7,10,13,9.571428571428571
6,7,12,7,14,7,10,15,10.285714285714286
7,7,13,7,17,7,10,18,11.285714285714286
8,7,15,7,19,7,10,20,12.142857142857142
9,8,18,10,22,8,11,23,14.285714285714286
10,10,20,12,24,10,13,25,16.285714285714285
11,13,23,15,27,13,16,28,19.285714285714285
12,15,25,17,29,15,18,30,21.285714285714285
13,18,28,20,30,18,21,30,23.571428571428573
14,20,30,22,30,20,23,30,25.0
15,23,30,25,30,23,26,30,26.714285714285715
16,25,30,27,30,25,28,30,27.857142857142858
17,28,30,29,30,28,30,30,29.285714285714285
18,30,30,30,30,29,30,30,29.857142857142858
19,30,30,29,27,26,30,30,28.857142857142858
20,30,30,29,25,24,30,30,28.285714285714285
21,30,28,30,22,23,30,30,27.571428571428573
22,30,28,30,21,23,30,30,27.428571428571427
23,30,30,30,18,24,30,30,27.428571428571427
24,30,30,29,16,26,30,30,27.285714285714285
25,30,27,28,13,27,30,30,26.428571428571427
26,30,25,26,13,25,30,30,25.571428571428573
27,29,24,29,13,24,30,29,25.428571428571427
28,29,26,29,15,23,28,27,25.285714285714285
29,29,29,26,15,20,30,24,24.714285714285715
30,30,27,26,16,20,29,22,24.285714285714285
31,29,24,29,18,17,26,23,23.714285714285715
32,29,22,30,19,15,28,25,24.0
33,26,21,29,22,13,29,28,24.0
34,26,23,30,24,14,29,30,25.142857142857142
35,25,25,29,27,17,30,28,25.857142857142858
36,23,26,27,27,15,29,26,24.714285714285715
37,20,29,30,24,12,30,27,24.571428571428573
38,18,30,30,22,10,28,29,23.857142857142858
39,15,30,30,20,9,26,27,22.428571428571427
40,13,30,30,20,9,24,27,21.857142857142858
41,10,27,30,17,6,27,24,20.142857142857142
42,8,25,30,15,4,29,25,19.428571428571427
43,8,28,30,17,3,28,22,19.428571428571427
44,10,30,30,19,3,26,23,20.142857142857142
45,11,30,27,20,1,25,20,19.142857142857142
46,13,28,29,22,1,23,22,19.714285714285715
47,16,25,28,24,1,23,23,20.0
48,18,25,30,23,1,23,21,20.142857142857142
49,15,28,27,20,1,26,22,19.857142857142858
50,13,26,29,19,3,28,23,20.142857142857142
51,10,25,28,16,3,25,23,18.571428571428573
52,8,25,30,14,1,27,23,18.285714285714285
53,5,27,27,11,3,30,20,17.571428571428573
54,4,29,29,9,1,30,20,17.428571428571427
55,1,26,30,8,1,30,23,17.0
56,1,24,30,10,1,30,25,17.285714285714285
57,1,27,30,11,1,29,28,18.142857142857142
58,3,27,30,13,1,29,30,19.0
59,4,30,29,16,2,29,30,20.0
60,6,28,27,18,1,27,30,19.571428571428573
61,7,25,24,15,2,24,29,18.0
62,7,23,22,13,1,26,27,17.0
63,6,22,21,10,1,25,24,15.571428571428571
64,6,22,23,10,2,23,22,15.428571428571429
65,7,21,26,7,1,24,21,15.285714285714286
66,7,21,28,5,1,26,23,15.857142857142858
67,8,24,28,8,1,27,24,17.142857142857142
68,8,26,30,10,3,29,22,18.285714285714285
69,9,29,30,13,1,30,21,19.0
70,11,30,29,11,1,29,21,18.857142857142858
71,8,28,28,10,4,30,22,18.571428571428573
72,10,28,28,10,4,30,20,18.571428571428573
73,9,25,30,11,1,27,19,17.428571428571427
74,11,25,28,9,1,25,19,16.857142857142858
75,10,26,29,6,2,26,16,16.428571428571427
76,10,26,30,4,1,24,16,15.857142857142858
77,11,25,27,7,1,26,17,16.285714285714285
78,11,27,29,9,1,24,15,16.571428571428573
79,10,30,30,12,3,27,18,18.571428571428573
80,12,30,28,12,5,29,16,18.857142857142858
81,11,30,29,9,4,28,15,18.0
82,11,29,27,11,2,26,15,17.285714285714285
83,12,30,30,10,1,29,12,17.714285714285715
84,12,30,30,8,1,30,10,17.285714285714285
85,13,30,30,5,1,30,11,17.142857142857142
86,15,30,29,5,1,28,9,16.714285714285715
87,14,30,30,6,1,29,10,17.142857142857142
88,14,30,30,6,3,29,8,17.142857142857142
89,15,30,29,9,6,29,7,17.857142857142858
90,15,28,27,11,4,27,7,17.0
91,16,27,24,8,1,26,10,16.0
92,18,25,22,10,1,24,8,15.428571428571429
93,15,22,19,7,1,23,11,14.0
94,15,20,17,7,1,21,11,13.142857142857142
95,14,19,14,8,1,24,12,13.142857142857142
96,16,19,16,6,1,26,12,13.714285714285714
97,15,22,19,9,1,29,13,15.428571428571429
98,17,24,19,9,1,30,13,16.142857142857142
99,14,21,16,10,3,30,14,15.428571428571429
100,16,21,16,8,3,28,16,15.428571428571429
